Dataset:              Benthic Species Abundance Data
File Name:            va91_3_2.txt
Date Created:         03/10/96
# Variables:          7
# Header Records:     17
# Data Records:       3342
Missing Value Symbol: .

Variables:    STA_NAME     Station name
              DATE         Sample collection date (YYMMDD)
              LATIN NAME   Scientific (Latin) name
              #GRABS       Number of grabs
              T_ABN        Total abundance (#)
              M_ABN        Mean abundance (#)
              SDABN        Std. dev. of mean abundance

STA_NAME   DATE LATIN NAME                       #GRABS  T_ABN    M_ABN  SDABN
VA91-399 910811 LUMBRINERIS HEBES                     3     18     6.00   3.61
VA91-399 910811 LYONSIA HYALINA                       3      3     1.00   0.00
VA91-399 910811 MALDANIDAE                            3     44    14.67   7.37
VA91-399 910811 MEDIOMASTUS AMBISETA                  3      2     0.67   0.58
VA91-399 910811 MUSCULUS NIGER                        3      2     0.67   0.58
VA91-399 910811 Monticellina baptisteae               3      3     1.00   1.00
VA91-399 910811 NEMERTINEA                            3     19     6.33   2.08
VA91-399 910811 NEPHTYIDAE                            3     12     4.00   2.65
VA91-399 910811 NEPHTYS INCISA                        3      6     2.00   1.00
VA91-399 910811 NEREIDIDAE                            3      1     0.33   0.58
VA91-399 910811 NINOE NIGRIPES                        3     15     5.00   4.58
VA91-399 910811 NUCULA ANNULATA                       3   1067   355.67 158.72
VA91-399 910811 OLIGOCHAETA                           3     19     6.33   1.53
VA91-399 910811 OPHELINA ACUMINATA                    3      5     1.67   1.15
VA91-399 910811 OPHIUROIDEA                           3      1     0.33   0.58
VA91-399 910811 ORCHOMENELLA                          3      3     1.00   1.73
VA91-399 910811 ORCHOMENELLA MINUTA                   3     11     3.67   3.21
VA91-399 910811 OWENIIDAE                             3      2     0.67   1.15
VA91-399 910811 OXYUROSTYLIS SMITHI                   3      4     1.33   2.31
VA91-399 910811 PARVILUCINA MULTILINEATA              3      1     0.33   0.58
VA91-399 910811 PHERUSA AFFINIS                       3      1     0.33   0.58
VA91-399 910811 PHOLOE MINUTA                         3      3     1.00   1.00
VA91-399 910811 PHORONIS SPP.                         3      2     0.67   1.15
VA91-399 910811 PHOTIS DENTATA                        3    295    98.33  66.38
VA91-399 910811 PHOTIS SPP.                           3      5     1.67   1.53
VA91-399 910811 PHOXOCEPHALIDAE                       3      2     0.67   1.15
VA91-399 910811 PHYLLODOCE ARENAE                     3      8     2.67   2.31
VA91-399 910811 PHYLLODOCE MUCOSA                     3      4     1.33   2.31
VA91-399 910811 PINNIXA CHAETOPTERANA                 3      4     1.33   2.31
VA91-399 910811 PINNIXA SPP.                          3      1     0.33   0.58
VA91-399 910811 PODOCERIDAE                           3      1     0.33   0.58
VA91-399 910811 POLYCIRRUS EXIMIUS                    3      1     0.33   0.58
VA91-399 910811 POLYCIRRUS SPP.                       3      1     0.33   0.58
VA91-399 910811 POLYDORA SOCIALIS                     3     27     9.00   2.00
VA91-399 910811 POLYGORDIUS SPP.                      3     13     4.33   2.89
VA91-399 910811 PRIONOSPIO STEENSTRUPI                3    756   252.00 126.48
VA91-399 910811 PTILANTHURA TENUIS                    3     15     5.00   2.00
VA91-399 910811 SCALIBREGMA INFLATUM                  3      5     1.67   2.08
VA91-399 910811 SPIO FILICORNIS                       3      1     0.33   0.58
VA91-399 910811 SPIOCHAETOPTERUS COSTARUM             3      5     1.67   0.58
VA91-399 910811 SPIOPHANES BOMBYX                     3     10     3.33   2.08
VA91-399 910811 TEREBELLIDES STROEMI                  3      3     1.00   1.00
VA91-399 910811 THARYX ACUTUS                         3     16     5.33   4.62
VA91-399 910811 TURBONILLA INTERRUPTA                 3      3     1.00   1.00
VA91-399 910811 TYPOSYLLIS ALTERNATA                  3      3     1.00   0.00
VA91-399 910811 UNCIOLA                               3    185    61.67   4.51
VA91-399 910811 UNCIOLA IRRORATA                      3     82    27.33  10.79
VA91-399 910811 cf. Odostomia sulcosa                 3      7     2.33   0.58
VA91-399 910906 TURBELLARIA                           3      1     0.33   0.58
VA91-402 910723 AMPHARETE ARCTICA                     3     23     7.67   3.06
VA91-402 910723 AMPHARETIDAE                          3      5     1.67   2.08
VA91-402 910723 ANACHIS LAFRESNAYI                    3      2     0.67   1.15
VA91-402 910723 ANADARA TRANSVERSA                    3      9     3.00   2.65
VA91-402 910723 ANCISTROSYLLIS HARTMANAE              3     36    12.00   5.29
VA91-402 910723 ANOMIA SIMPLEX                        3     27     9.00   8.54
VA91-402 910723 ANTHOZOA                              3      4     1.33   1.15
VA91-402 910723 ARGOPECTEN IRRADIANS                  3      1     0.33   0.58
VA91-402 910723 ARICIDEA CATHERINAE                   3    225    75.00  62.55
VA91-402 910723 ASABELLIDES OCULATA                   3      1     0.33   0.58
VA91-402 910723 ASCIDIACEA                            3      6     2.00   2.65
VA91-402 910723 ASTARTE UNDATA                        3      3     1.00   1.73
VA91-402 910723 ASTYRIS LUNATA                        3      6     2.00   2.00
VA91-402 910723 Ampelisca abdita-vadorum complex      3      6     2.00   1.73
VA91-402 910723 Autolyninae                           3      1     0.33   0.58
VA91-402 910723 BALANUS SPP.                          3    697   232.33 258.30
VA91-402 910723 BIVALVIA: OTHER - UNIDENTIFIED        3      2     0.67   1.15
VA91-402 910723 BOCCARDIELLA HAMATA                   3     11     3.67   6.35
VA91-402 910723 BOONEA SEMINUDA                       3      5     1.67   2.89
VA91-402 910723 BRANIA CLAVATA                        3     12     4.00   6.93
VA91-402 910723 BRANIA WELLFLEETENSIS                 3      8     2.67   4.62
VA91-402 910723 CABIRA INCERTA                        3      1     0.33   0.58
VA91-402 910723 CAPRELLIDAE                           3      1     0.33   0.58
VA91-402 910723 CARAZZIELLA HOBSONAE                  3     25     8.33  12.74
VA91-402 910723 CAULLERIELLA SP. B BLAKE              3      5     1.67   2.89
VA91-402 910723 CIRRATULIDAE                          3      2     0.67   1.15
VA91-402 910723 CREPIDULA PLANA                       3    647   215.67 250.50
VA91-402 910723 CREPIDULA SPP.                        3      2     0.67   1.15
VA91-402 910723 Crepidula convexa-fornicata complex   3     43    14.33  17.04
VA91-402 910723 DORVILLEIDAE                          3     27     9.00   2.00
VA91-402 910723 EUMIDA SANGUINEA                      3      4     1.33   1.15
VA91-402 910723 EUNICIDAE                             3      3     1.00   1.73
VA91-402 910723 EXOGONE DISPAR                        3      1     0.33   0.58
VA91-402 910723 FARGOA BUSHIANA                       3     25     8.33  11.93
VA91-402 910723 GASTROPODA: OTHER                     3      1     0.33   0.58
VA91-402 910723 GLYCERA AMERICANA                     3      1     0.33   0.58
VA91-402 910723 LEMBOS SMITHI                         3      7     2.33   1.15
VA91-402 910723 LEPIDONOTUS SUBLEVIS                  3      3     1.00   1.00
VA91-402 910723 LOIMIA MEDUSA                         3      3     1.00   1.73
VA91-402 910723 LYONSIA HYALINA                       3     70    23.33  11.93
VA91-402 910723 MAGELONA SPP.                         3     26     8.67   2.52
VA91-402 910723 MAJIDAE                               3      1     0.33   0.58
VA91-402 910723 MALDANIDAE                            3      3     1.00   1.00
VA91-402 910723 MEDIOMASTUS AMBISETA                  3     41    13.67   4.16
VA91-402 910723 MICROPROTOPUS RANEYI                  3      1     0.33   0.58
VA91-402 910723 MYSELLA PLANULATA                     3      2     0.67   0.58
VA91-402 910723 NASSARIUS TRIVITTATUS                 3      1     0.33   0.58
VA91-402 910723 NATICA PUSILLA                        3     18     6.00   1.00
VA91-402 910723 NEMERTINEA                            3     27     9.00   4.36
VA91-402 910723 NEPHTYIDAE                            3     45    15.00   1.73
VA91-402 910723 NEPHTYS PICTA                         3     13     4.33   2.08
VA91-402 910723 NICOLEA ZOSTERICOLA                   3      3     1.00   1.00
VA91-402 910723 ODOSTOMIA SPP.                        3      3     1.00   1.00
VA91-402 910723 OLIGOCHAETA                           3    728   242.67 116.89
VA91-402 910723 ONUPHIDAE                             3      1     0.33   0.58
VA91-402 910723 OPHIUROIDEA                           3      5     1.67   0.58
VA91-402 910723 OWENIIDAE                             3      2     0.67   0.58
VA91-402 910723 PAGURUS LONGICARPUS                   3      1     0.33   0.58
VA91-402 910723 PAGURUS POLLICARIS                    3      1     0.33   0.58
VA91-402 910723 PANDORA                               3      6     2.00   1.73
VA91-402 910723 PARAHAUSTORIUS LONGIMERUS             3     25     8.33   5.51
VA91-402 910723 PARAONIS PYGOENIGMATICA               3      1     0.33   0.58
VA91-402 910723 PAROUGIA CAECA                        3     11     3.67   3.06
VA91-402 910723 PECTINARIA GOULDII                    3      1     0.33   0.58
VA91-402 910723 PHYLLODOCE ARENAE                     3     10     3.33   2.08
VA91-402 910723 PINNIXA SPP.                          3     17     5.67   3.21
VA91-402 910723 PISTA CRISTATA                        3      5     1.67   2.89
VA91-402 910723 POLYCIRRUS EXIMIUS                    3      3     1.00   1.00
VA91-402 910723 POLYCIRRUS SPP.                       3      5     1.67   2.08
VA91-402 910723 POLYDORA                              3     22     7.33  12.70
VA91-402 910723 POLYDORA SOCIALIS                     3     88    29.33  20.84
VA91-402 910723 POLYDORA WEBSTERI                     3    288    96.00 144.35
VA91-402 910723 POLYGORDIUS SPP.                      3      2     0.67   0.58
VA91-402 910723 POLYNOIDAE                            3      2     0.67   0.58
VA91-402 910723 POLYPLACOPHORA                        3      1     0.33   0.58
VA91-402 910723 PROCERAEA CORNUTA                     3      6     2.00   3.46
VA91-402 910723 Pagurus spp.                          3      2     0.67   0.58
VA91-402 910723 RUDILEMBOIDES NAGLEI                  3      5     1.67   0.58
VA91-402 910723 SABELLARIA VULGARIS                   3    754   251.33 172.31
VA91-402 910723 SCOLETOMA TENUIS                      3     58    19.33   2.52
VA91-402 910723 SIPUNCULA                             3      2     0.67   1.15
VA91-402 910723 SPIOPHANES BOMBYX                     3    209    69.67  16.07
VA91-402 910723 SPISULA SOLIDISSIMA                   3     10     3.33   3.21
VA91-402 910723 STREPTOSYLLIS                         3      3     1.00   1.73
VA91-402 910723 TELLINA AGILIS                        3      5     1.67   0.58
VA91-402 910723 TEREBELLIDAE                          3      3     1.00   1.00
VA91-402 910723 THALASSINIDEA                         3      1     0.33   0.58
VA91-402 910723 THARYX SP. A MORRIS                   3      7     2.33   2.08
VA91-402 910723 UPOGEBIA AFFINIS                      3      1     0.33   0.58
VA91-402 910912 TURBELLARIA                           3      4     1.33   1.15
VA91-403 910821 CHIRIDOTEA ALMYRA                     3      1     0.33   0.58
VA91-403 910821 COROPHIUM LACUSTRE                    3      4     1.33   1.15
VA91-403 910821 CYATHURA POLITA                       3     10     3.33   2.08
VA91-403 910821 CYCLASPIS VARIANS                     3      2     0.67   1.15
VA91-403 910821 GAMMARUS DAIBERI                      3    141    47.00  33.81
VA91-403 910821 HETEROMASTUS FILIFORMIS               3      7     2.33   1.15
VA91-403 910821 HYDROBIIDAE                           3      3     1.00   1.73
VA91-403 910821 LEPTOCHEIRUS PLUMULOSUS               3     30    10.00   5.00
VA91-403 910821 MARENZELLERIA VIRIDIS                 3   1200   400.00 119.15
VA91-403 910821 MELITA NITIDA                         3      9     3.00   5.20
VA91-403 910821 MONOCULODES SP. 1 WATLING             3     19     6.33   3.06
VA91-403 910821 NEANTHES SUCCINEA                     3      1     0.33   0.58
VA91-403 910821 NEMERTINEA                            3      1     0.33   0.58
VA91-403 910821 TUBIFICOIDES BROWNAE                  3      2     0.67   1.15
VA91-404 910724 ACTEOCINA CANALICULATA                3     57    19.00   7.55
VA91-404 910724 ASYCHIS ELONGATA                      3      2     0.67   1.15
VA91-404 910724 Ampelisca abdita-vadorum complex      3     73    24.33  11.85
VA91-404 910724 BITTIUM ALTERNATUM                    3      2     0.67   1.15
VA91-404 910724 GLYCINDE SOLITARIA                    3      2     0.67   0.58
VA91-404 910724 HYPERETEONE FOLIOSA                   3      4     1.33   2.31
VA91-404 910724 HYPERETEONE HETEROPODA                3      2     0.67   1.15
VA91-404 910724 LEUCON AMERICANUS                     3    124    41.33  30.99
VA91-404 910724 LYSIANOPSIS ALBA                      3      1     0.33   0.58
VA91-404 910724 MACOMA TENTA                          3      1     0.33   0.58
VA91-404 910724 MEDIOMASTUS AMBISETA                  3     68    22.67   5.51
VA91-404 910724 MYSELLA PLANULATA                     3      3     1.00   1.73
VA91-404 910724 NEMERTINEA                            3      1     0.33   0.58
VA91-404 910724 NEPHTYS INCISA                        3      2     0.67   1.15
VA91-404 910724 OLIGOCHAETA                           3    198    66.00  16.52
VA91-404 910724 OXYUROSTYLIS SMITHI                   3      2     0.67   0.58
VA91-404 910724 PECTINARIA GOULDII                    3      1     0.33   0.58
VA91-404 910724 PODARKEOPSIS LEVIFUSCINA              3      1     0.33   0.58
VA91-404 910724 SOLEMYA VELUM                         3      1     0.33   0.58
VA91-404 910724 STREBLOSPIO BENEDICTI                 3     88    29.33  10.07
VA91-404 910724 TURBONILLA INTERRUPTA                 3     10     3.33   4.93
VA91-404 910724 UPOGEBIA AFFINIS                      3      3     1.00   0.00
VA91-405 910904 ACTEOCINA CANALICULATA                3      3     1.00   1.00
VA91-405 910904 Ampelisca abdita-vadorum complex      3     17     5.67   6.43
VA91-405 910904 COROPHIUM SPP.                        3      1     0.33   0.58
VA91-405 910904 EXOGONE                               3      2     0.67   1.15
VA91-405 910904 GASTROPODA: OTHER                     3      1     0.33   0.58
VA91-405 910904 GEMMA GEMMA                           3      2     0.67   0.58
VA91-405 910904 LYONSIA HYALINA                       3      3     1.00   0.00
VA91-405 910904 MEDIOMASTUS AMBISETA                  3      5     1.67   0.58
VA91-405 910904 MULINIA LATERALIS                     3     53    17.67  10.02
VA91-405 910904 NEPHTYIDAE                            3      2     0.67   0.58
VA91-405 910904 NEPHTYS INCISA                        3     27     9.00   2.00
VA91-405 910904 ODOSTOMIA SPP.                        3      1     0.33   0.58
VA91-405 910904 OLIGOCHAETA                           3    703   234.33  61.60
VA91-405 910904 PETRICOLA PHOLADIFORMIS               3      2     0.67   1.15
VA91-405 910904 POLYDORA CORNUTA                      3      3     1.00   1.73
VA91-405 910904 SABELLIDAE                            3      1     0.33   0.58
VA91-405 910904 STREBLOSPIO BENEDICTI                 3    312   104.00  81.90
VA91-405 910904 THARYX SP. A MORRIS                   3      1     0.33   0.58
VA91-405 910904 THRACIIDAE                            3      2     0.67   0.58
VA91-405 910904 YOLDIA LIMATULA                       3      3     1.00   0.00
VA91-406 910729 AMPELISCA SPP.                        3     17     5.67   1.15
VA91-406 910729 AMPELISCA VERRILLI                    3    428   142.67  75.51
VA91-406 910729 AMPHARETE ARCTICA                     3      2     0.67   1.15
VA91-406 910729 AMPHARETIDAE                          3      2     0.67   0.58
VA91-406 910729 ANACHIS LAFRESNAYI                    3      4     1.33   2.31
VA91-406 910729 ANADARA TRANSVERSA                    3      1     0.33   0.58
VA91-406 910729 AORIDAE                               3      2     0.67   0.58
VA91-406 910729 APHELOCHAETA SP. A BLAKE              3      2     0.67   0.58
VA91-406 910729 ARICIDEA CATHERINAE                   3    139    46.33  32.32
VA91-406 910729 ASTARTE UNDATA                        3      1     0.33   0.58
VA91-406 910729 ASTYRIS LUNATA                        3      3     1.00   1.73
VA91-406 910729 ASYCHIS ELONGATA                      3      1     0.33   0.58
VA91-406 910729 Ampelisca abdita-vadorum complex      3     49    16.33  10.60
VA91-406 910729 BRADA VILLOSA                         3      2     0.67   1.15
VA91-406 910729 BYBLIS SERRATA                        3      1     0.33   0.58
VA91-406 910729 CANCER                                3      1     0.33   0.58
VA91-406 910729 CARAZZIELLA HOBSONAE                  3      1     0.33   0.58
VA91-406 910729 CERASTODERMA PINNULATUM               3      1     0.33   0.58
VA91-406 910729 CIRRATULIDAE                          3      1     0.33   0.58
VA91-406 910729 CIRROPHORUS SP. A MORRIS              3      3     1.00   1.73
VA91-406 910729 DRILONEREIS LONGA                     3      1     0.33   0.58
VA91-406 910729 ENSIS DIRECTUS                        3      4     1.33   1.15
VA91-406 910729 EUNICIDAE                             3      1     0.33   0.58
VA91-406 910729 GASTROPODA: OTHER                     3      7     2.33   2.52
VA91-406 910729 GLYCERA AMERICANA                     3      1     0.33   0.58
VA91-406 910729 HAMINOEA SOLITARIA                    3      1     0.33   0.58
VA91-406 910729 LEPTOCHEIRUS PINGUIS                  3     17     5.67   1.53
VA91-406 910729 LEVINSENIA GRACILIS                   3      6     2.00   1.00
VA91-406 910729 LIBINIA                               3      1     0.33   0.58
VA91-406 910729 LISTRIELLA SPP.                       3      2     0.67   0.58
VA91-406 910729 LUMBRINERIDAE                         3      1     0.33   0.58
VA91-406 910729 LUMBRINERIS HEBES                     3      1     0.33   0.58
VA91-406 910729 MALDANIDAE                            3     14     4.67   0.58
VA91-406 910729 MEDIOMASTUS AMBISETA                  3    106    35.33  29.14
VA91-406 910729 NASSARIUS TRIVITTATUS                 3      3     1.00   1.00
VA91-406 910729 NATICIDAE                             3      1     0.33   0.58
VA91-406 910729 NEMERTINEA                            3      3     1.00   1.00
VA91-406 910729 NEPHTYIDAE                            3      6     2.00   1.73
VA91-406 910729 NEPHTYS INCISA                        3     26     8.67   5.03
VA91-406 910729 NINOE NIGRIPES                        3     37    12.33   5.86
VA91-406 910729 NOTOCIRRUS SPINIFERUS                 3      1     0.33   0.58
VA91-406 910729 NUCULA ANNULATA                       3     58    19.33  12.66
VA91-406 910729 NUCULA DELPHINODONTA                  3     15     5.00   6.24
VA91-406 910729 OLIGOCHAETA                           3      9     3.00   3.00
VA91-406 910729 OPHIUROIDEA                           3      1     0.33   0.58
VA91-406 910729 PAGURUS ANNULIPES                     3      9     3.00   1.73
VA91-406 910729 PETRICOLA PHOLADIFORMIS               3      1     0.33   0.58
VA91-406 910729 PHERUSA AFFINIS                       3      3     1.00   1.00
VA91-406 910729 PHYLLODOCE ARENAE                     3      1     0.33   0.58
VA91-406 910729 PINNIXA SPP.                          3      6     2.00   2.65
VA91-406 910729 PITAR MORRHUANUS                      3      5     1.67   0.58
VA91-406 910729 POLYCIRRUS EXIMIUS                    3     15     5.00   4.58
VA91-406 910729 POLYCIRRUS SPP.                       3     25     8.33   6.11
VA91-406 910729 POLYNOIDAE                            3      2     0.67   1.15
VA91-406 910729 PRIONOSPIO PERKINSI                   3     20     6.67  11.55
VA91-406 910729 PRIONOSPIO STEENSTRUPI                3      5     1.67   1.53
VA91-406 910729 Pagurus spp.                          3      2     0.67   0.58
VA91-406 910729 SCALIBREGMA INFLATUM                  3     33    11.00  18.19
VA91-406 910729 SCOLELEPIS BOUSFIELDI                 3      1     0.33   0.58
VA91-406 910729 SOLEMYA                               3      4     1.33   2.31
VA91-406 910729 SPIOPHANES BOMBYX                     3      3     1.00   1.00
VA91-406 910729 SPISULA SOLIDISSIMA                   3      4     1.33   0.58
VA91-406 910729 TANAISSUS PSAMMOPHILUS                3      1     0.33   0.58
VA91-406 910729 TELLINA AGILIS                        3      6     2.00   1.00
VA91-406 910729 THARYX ACUTUS                         3     11     3.67   3.79
VA91-406 910729 TURBONILLA INTERRUPTA                 3      1     0.33   0.58
VA91-406 910729 UNCIOLA                               3      1     0.33   0.58
VA91-406 910729 UNCIOLA IRRORATA                      3      2     0.67   1.15
VA91-406 910729 VITRINELLIDAE                         3      1     0.33   0.58
VA91-406 910729 YOLDIA LIMATULA                       3      3     1.00   1.00
VA91-407 910729 ACTEOCINA CANALICULATA                3      3     1.00   1.00
VA91-407 910729 AGLAOPHAMUS CIRCINATA                 3      1     0.33   0.58
VA91-407 910729 AMASTIGOS CAPERATUS                   3      2     0.67   0.58
VA91-407 910729 AMPELISCA VERRILLI                    3    130    43.33  18.58
VA91-407 910729 APHELOCHAETA SP. A BLAKE              3      1     0.33   0.58
VA91-407 910729 ARABELLIDAE                           3      1     0.33   0.58
VA91-407 910729 ARICIDEA CATHERINAE                   3     86    28.67   1.53
VA91-407 910729 ARICIDEA WASSI                        3      3     1.00   1.73
VA91-407 910729 ASCIDIACEA                            3     91    30.33  10.21
VA91-407 910729 ASTYRIS LUNATA                        3      7     2.33   4.04
VA91-407 910729 Ampelisca abdita-vadorum complex      3      3     1.00   1.00
VA91-407 910729 BATHYPOREIA PARKERI                   3      3     1.00   1.00
VA91-407 910729 CAULLERIELLA SP. B BLAKE              3      2     0.67   0.58
VA91-407 910729 COLUMBELLIDAE                         3      1     0.33   0.58
VA91-407 910729 CREPIDULA SPP.                        3      1     0.33   0.58
VA91-407 910729 CYCLASPIS VARIANS                     3      2     0.67   0.58
VA91-407 910729 DORVILLEIDAE                          3      1     0.33   0.58
VA91-407 910729 ECHINARACHNIUS PARMA                  3      1     0.33   0.58
VA91-407 910729 EDOTEA TRILOBA                        3      2     0.67   1.15
VA91-407 910729 ENSIS DIRECTUS                        3     50    16.67   2.89
VA91-407 910729 EXOGONE DISPAR                        3      1     0.33   0.58
VA91-407 910729 EXOGONE HEBES                         3      5     1.67   0.58
VA91-407 910729 LEITOSCOLOPLOS SPP.                   3      1     0.33   0.58
VA91-407 910729 LYONSIA HYALINA                       3     19     6.33   1.53
VA91-407 910729 MACROCLYMENE ZONALIS                  3      1     0.33   0.58
VA91-407 910729 MAGELONA SPP.                         3      2     0.67   0.58
VA91-407 910729 MALDANIDAE                            3      9     3.00   2.65
VA91-407 910729 MEDIOMASTUS AMBISETA                  3      3     1.00   0.00
VA91-407 910729 NATICA PUSILLA                        3     13     4.33   4.04
VA91-407 910729 NATICIDAE                             3      6     2.00   3.46
VA91-407 910729 NEANTHES ARENACEODENTATA              3      1     0.33   0.58
VA91-407 910729 NEPHTYIDAE                            3      1     0.33   0.58
VA91-407 910729 NEPHTYS PICTA                         3     37    12.33   1.15
VA91-407 910729 OLIGOCHAETA                           3     24     8.00   4.36
VA91-407 910729 ONUPHIDAE                             3      1     0.33   0.58
VA91-407 910729 OXYUROSTYLIS SMITHI                   3     12     4.00   1.00
VA91-407 910729 PANDORA                               3     19     6.33   2.89
VA91-407 910729 PARAHAUSTORIUS LONGIMERUS             3      1     0.33   0.58
VA91-407 910729 PARAONIS FULGENS                      3      1     0.33   0.58
VA91-407 910729 PARAONIS PYGOENIGMATICA               3      1     0.33   0.58
VA91-407 910729 PECTINARIA                            3      2     0.67   0.58
VA91-407 910729 PHOXOCEPHALIDAE                       3     19     6.33   4.93
VA91-407 910729 PINNIXA SPP.                          3      3     1.00   1.73
VA91-407 910729 PINNOTHERIDAE                         3      3     1.00   1.00
VA91-407 910729 POLYCIRRUS SPP.                       3      1     0.33   0.58
VA91-407 910729 PTILANTHURA TENUIS                    3      2     0.67   0.58
VA91-407 910729 RHEPOXYNIUS EPISTOMUS                 3      2     0.67   1.15
VA91-407 910729 SACCOGLOSSUS KOWALEVSKII              3      2     0.67   0.58
VA91-407 910729 SPIOPHANES BOMBYX                     3      4     1.33   0.58
VA91-407 910729 SPISULA SOLIDISSIMA                   3     12     4.00   2.65
VA91-407 910729 STREPTOSYLLIS ARENAE                  3      1     0.33   0.58
VA91-407 910729 SYNCHELIDIUM AMERICANUM               3     10     3.33   0.58
VA91-407 910729 TANAISSUS PSAMMOPHILUS                3      1     0.33   0.58
VA91-407 910729 TELLINA AGILIS                        3     11     3.67   2.31
VA91-407 910729 TEREBELLIDAE                          3      5     1.67   1.15
VA91-407 910729 THALASSINIDEA                         3     10     3.33   1.53
VA91-407 910729 TRAVISIA                              3      1     0.33   0.58
VA91-407 910729 TURBONILLA INTERRUPTA                 3      5     1.67   2.08
VA91-407 910729 UNCIOLA                               3      1     0.33   0.58
VA91-407 910729 UNCIOLA IRRORATA                      3      1     0.33   0.58
VA91-408 910730 AMPELISCA VERRILLI                    3     30    10.00   6.00
VA91-408 910730 AMPHARETE ARCTICA                     3      7     2.33   1.53
VA91-408 910730 AMPHARETIDAE                          3      5     1.67   1.15
VA91-408 910730 ANADARA TRANSVERSA                    3      2     0.67   1.15
VA91-408 910730 ANOMIA                                3      5     1.67   2.89
VA91-408 910730 ANOMIA SIMPLEX                        3      4     1.33   2.31
VA91-408 910730 ARABELLIDAE                           3      2     0.67   1.15
VA91-408 910730 ARICIDEA CATHERINAE                   3     85    28.33   9.87
VA91-408 910730 ASCIDIACEA                            3     43    14.33  11.02
VA91-408 910730 ASTARTE                               3      1     0.33   0.58
VA91-408 910730 ASTYRIS LUNATA                        3     23     7.67  13.28
VA91-408 910730 AUTOLYTUS                             3      5     1.67   2.89
VA91-408 910730 BATEA CATHARINENSIS                   3     12     4.00   6.93
VA91-408 910730 BRANIA WELLFLEETENSIS                 3     64    21.33   8.50
VA91-408 910730 CAECUM                                3      1     0.33   0.58
VA91-408 910730 CAPITELLA                             3      1     0.33   0.58
VA91-408 910730 CAPRELLIDAE                           3      1     0.33   0.58
VA91-408 910730 CAULLERIELLA SP. B BLAKE              3      5     1.67   1.53
VA91-408 910730 CIRRATULIDAE                          3     33    11.00  17.35
VA91-408 910730 CIRRIFORMIA GRANDIS                   3      4     1.33   2.31
VA91-408 910730 CREPIDULA SPP.                        3     24     8.00  12.17
VA91-408 910730 Crepidula convexa-fornicata complex   3     12     4.00   6.93
VA91-408 910730 DIOPATRA CUPREA                       3      1     0.33   0.58
VA91-408 910730 DORVILLEIDAE                          3      1     0.33   0.58
VA91-408 910730 EDOTEA TRILOBA                        3      1     0.33   0.58
VA91-408 910730 ELASMOPUS LAEVIS                      3      4     1.33   2.31
VA91-408 910730 ENSIS DIRECTUS                        3      3     1.00   1.73
VA91-408 910730 EXOGONE                               3      1     0.33   0.58
VA91-408 910730 EXOGONE DISPAR                        3      3     1.00   1.73
VA91-408 910730 GASTROPODA: OTHER                     3      3     1.00   1.73
VA91-408 910730 HOLOTHUROIDEA                         3      1     0.33   0.58
VA91-408 910730 LEITOSCOLOPLOS SPP.                   3      1     0.33   0.58
VA91-408 910730 LEMBOS SMITHI                         3      4     1.33   2.31
VA91-408 910730 LUMBRINERIDAE                         3      1     0.33   0.58
VA91-408 910730 LYONSIA HYALINA                       3      5     1.67   1.15
VA91-408 910730 MAGELONA SPP.                         3      2     0.67   1.15
VA91-408 910730 MAJIDAE                               3      1     0.33   0.58
VA91-408 910730 MALDANIDAE                            3      3     1.00   1.00
VA91-408 910730 MEDIOMASTUS AMBISETA                  3      1     0.33   0.58
VA91-408 910730 NASSARIUS TRIVITTATUS                 3      1     0.33   0.58
VA91-408 910730 NATICA PUSILLA                        3      4     1.33   1.53
VA91-408 910730 NATICIDAE                             3      9     3.00   4.36
VA91-408 910730 NEMERTINEA                            3      6     2.00   2.00
VA91-408 910730 NEOPANOPE SAYI                        3      1     0.33   0.58
VA91-408 910730 NEPHTYS PICTA                         3     27     9.00   5.57
VA91-408 910730 ODOSTOMIA SPP.                        3      2     0.67   1.15
VA91-408 910730 OLIGOCHAETA                           3     94    31.33  19.01
VA91-408 910730 OPHIUROIDEA                           3      1     0.33   0.58
VA91-408 910730 OWENIA FUSIFORMIS                     3      1     0.33   0.58
VA91-408 910730 OXYUROSTYLIS SMITHI                   3      1     0.33   0.58
VA91-408 910730 PANDORA                               3      3     1.00   1.73
VA91-408 910730 PARAHAUSTORIUS LONGIMERUS             3     25     8.33  13.58
VA91-408 910730 PAROUGIA CAECA                        3      1     0.33   0.58
VA91-408 910730 PECTINARIA GOULDII                    3      1     0.33   0.58
VA91-408 910730 PHOXOCEPHALIDAE                       3      3     1.00   1.00
VA91-408 910730 PINNIXA CHAETOPTERANA                 3      1     0.33   0.58
VA91-408 910730 PINNIXA SPP.                          3      2     0.67   1.15
VA91-408 910730 PINNOTHERIDAE                         3      1     0.33   0.58
VA91-408 910730 PIONOSYLLIS                           3      1     0.33   0.58
VA91-408 910730 PIONOSYLLIS                           3      1     0.33   0.58
VA91-408 910730 POLYCIRRUS EXIMIUS                    3      1     0.33   0.58
VA91-408 910730 POLYCIRRUS SPP.                       3     18     6.00  10.39
VA91-408 910730 POLYDORA SOCIALIS                     3      4     1.33   2.31
VA91-408 910730 PSEUDUNCIOLA OBLIQUUA                 3      1     0.33   0.58
VA91-408 910730 Prionospio spp.                       3      1     0.33   0.58
