Dataset:              Demersal Abundance - Raw Data By Trawl and Taxon
File Name:            CP_DEM_A.txt
Date Created:         02Dec1998
# Variables:          6
# Header Records:     16
# Data Records:       2506
Missing Value Symbol: .

Variables:    STA_NAME     Carolinian Province Office Station Name
              TR_REP       Trawl replicate number
              DATE         Sample collection date (YYMMDD)
              COD_EMAP     Carolinian Province Office Taxa Code
              ABUNDANC     Abundance of taxon
              QACODE_T     Trawl QC code

STA_NAME;TR_REP;DATE;COD_EMAP;ABUNDANC;QACODE_T
CP95153;01;950803;LEIOXANT;14; 
CP95153;01;950803;LOLLBREV;2; 
CP95153;01;950803;MENIMERC;1; 
CP95153;01;950803;MONAHISP;21; 
CP95153;01;950803;OPSATAU_;1; 
CP95153;01;950803;ORTHCHRY;22; 
CP95153;01;950803;PARADENT;2; 
CP95153;01;950803;PENAAZTE;12; 
CP95153;01;950803;PENADUOR;4; 
CP95153;01;950803;SYMPPLAG;12; 
CP95153;01;950803;TRINMACU;6; 
CP95153;02;950803;ALUTSCHO;1; 
CP95153;02;950803;BAIRCHRY;1; 
CP95153;02;950803;CALLSIMI;67; 
CP95153;02;950803;CENTPHIL;4; 
CP95153;02;950803;CHILSCHO;1; 
CP95153;02;950803;ETROCROS;4; 
CP95153;02;950803;GYMNMICR;2; 
CP95153;02;950803;HYPSHENT;1; 
CP95153;02;950803;LEIOXANT;1; 
CP95153;02;950803;MONAHISP;8; 
CP95153;02;950803;OPSATAU_;3; 
CP95153;02;950803;ORTHCHRY;11; 
CP95153;02;950803;PARADENT;3; 
CP95153;02;950803;PENAAZTE;2; 
CP95153;02;950803;PENADUOR;5; 
CP95153;02;950803;PENASETI;2; 
CP95153;02;950803;PRIOSCIT;6; 
CP95153;02;950803;SPHOMACU;1; 
CP95153;02;950803;SYMPPLAG;8; 
CP95153;02;950803;TRINMACU;22; 
CP95154;01;950804;CALLSIMI;3; 
CP95154;01;950804;CHAEFABE;1; 
CP95154;01;950804;CHLOCHRY;2; 
CP95154;01;950804;ETROCROS;1; 
CP95154;01;950804;LAGORHOM;1; 
CP95154;01;950804;LEIOXANT;1; 
CP95154;01;950804;ORTHCHRY;1; 
CP95154;01;950804;RHIZTERR;1; 
CP95154;02;950804;BAIRCHRY;1; 
CP95154;02;950804;CALLSIMI;3; 
CP95154;02;950804;CYNOREGA;1; 
CP95154;02;950804;LEIOXANT;7; 
CP95154;02;950804;LOLLBREV;2; 
CP95154;02;950804;MICRUNDU;6; 
CP95154;02;950804;PARALETH;1; 
CP95154;02;950804;PENASETI;5; 
CP95154;02;950804;RHIZTERR;1; 
CP95154;02;950804;TRINMACU;6; 
CP95155;01;950731;ANCHMITC;1; 
CP95155;01;950731;CALLSIMI;9; 
CP95155;01;950731;CYNOREGA;4; 
CP95155;01;950731;DASYSABI;1; 
CP95155;01;950731;LEIOXANT;5; 
CP95155;01;950731;MICRUNDU;1; 
CP95155;01;950731;PENASETI;5; 
CP95155;01;950731;PEPRALEP;1; 
CP95155;01;950731;STELLANC;14; 
CP95155;02;950731;CALLSIMI;3; 
CP95155;02;950731;CYNOREGA;5; 
CP95155;02;950731;GYMNALTA;1; 
CP95155;02;950731;LEIOXANT;1; 
CP95155;02;950731;LOLLBREV;1; 
CP95155;02;950731;MENTAMER;3; 
CP95155;02;950731;PENASETI;3; 
CP95155;02;950731;STELLANC;85; 
CP95156;01;950801;BAGRMARI;1; 
CP95156;01;950801;LEIOXANT;1; 
CP95156;01;950801;MENTAMER;1; 
CP95156;01;950801;MICRUNDU;52; 
CP95156;01;950801;PENASETI;37; 
CP95156;01;950801;STELLANC;139; 
CP95156;02;950801;CALLSAPI;1; 
CP95156;02;950801;CHAEFABE;1; 
CP95156;02;950801;CYNOREGA;1; 
CP95156;02;950801;LEPIOSSE;2; 
CP95156;02;950801;MICRUNDU;11; 
CP95156;02;950801;PENASETI;4; 
CP95156;02;950801;STELLANC;16; 
CP95156;02;950801;SYMPPLAG;1; 
CP95157;01;950816;BAIRCHRY;4; 
CP95157;01;950816;CALLSIMI;1; 
CP95157;01;950816;CHAEFABE;1; 
CP95157;01;950816;CYNOREGA;9; 
CP95157;01;950816;LOLLBREV;5; 
CP95157;01;950816;PARALETH;1; 
CP95157;01;950816;PENASETI;66; 
CP95157;01;950816;STELLANC;1; 
CP95157;01;950816;TRINMACU;1; 
CP95157;02;950816;BAIRCHRY;2; 
CP95157;02;950816;CALLSIMI;1; 
CP95157;02;950816;CYNOREGA;6; 
CP95157;02;950816;LOLLBREV;7; 
CP95157;02;950816;MENTAMER;1; 
CP95157;02;950816;PARADENT;1; 
CP95157;02;950816;PENASETI;197; 
CP95158;01;950815;CYNOREGA;1; 
CP95158;01;950815;LOLLBREV;1; 
CP95158;01;950815;MICRUNDU;3; 
CP95158;01;950815;PENASETI;9; 
CP95158;01;950815;STELLANC;5; 
CP95158;02;950815; ;.;UA-Trawl
CP95159;01;950828;CALLSIMI;2; 
CP95159;01;950828;CITHSPIL;1; 
CP95159;01;950828;DASYSABI;1; 
CP95159;01;950828;ETROCROS;1; 
CP95159;01;950828;LOLLBREV;1; 
CP95159;01;950828;MENTAMER;3; 
CP95159;01;950828;PENASETI;14; 
CP95159;01;950828;STELLANC;4; 
CP95159;01;950828;SYMPPLAG;2; 
CP95159;02;950828;ARIUFELI;1; 
CP95159;02;950828;CALLSIMI;1; 
CP95159;02;950828;MENTAMER;3; 
CP95159;02;950828;PENASETI;5; 
CP95160;01;950828;ANCHHEPS;1; 
CP95160;01;950828;BAGRMARI;1; 
CP95160;01;950828;BAIRCHRY;4; 
CP95160;01;950828;BREVTYRA;1; 
CP95160;01;950828;CALLSIMI;1; 
CP95160;01;950828;CENTPHIL;2; 
CP95160;01;950828;CHAEFABE;2; 
CP95160;01;950828;CHASBOSQ;1; 
CP95160;01;950828;CYNOREGA;5; 
CP95160;01;950828;EUCIXSPP;4; 
CP95160;01;950828;LEIOXANT;10; 
CP95160;01;950828;LOLLBREV;5; 
CP95160;01;950828;MICRUNDU;1; 
CP95160;01;950828;ORTHCHRY;4; 
CP95160;01;950828;PARALETH;2; 
CP95160;01;950828;PENASETI;17; 
CP95160;01;950828;SELEVOME;1; 
CP95160;01;950828;SYMPPLAG;2; 
CP95160;01;950828;TRINMACU;1; 
CP95160;02;950828;PENASETI;1; 
CP95161;01;950830;ARIUFELI;8; 
CP95161;01;950830;BAIRCHRY;5; 
CP95161;01;950830;BREVTYRA;1; 
CP95161;01;950830;CALLSAPI;2; 
CP95161;01;950830;CALLSIMI;16; 
CP95161;01;950830;CYNOREGA;1; 
CP95161;01;950830;ETROCROS;5; 
CP95161;01;950830;LAGORHOM;1; 
CP95161;01;950830;LARIFASC;4; 
CP95161;01;950830;LOLLBREV;1; 
CP95161;01;950830;PENAAZTE;1; 
CP95161;01;950830;PENASETI;77; 
CP95161;01;950830;PRIOTRIB;1; 
CP95161;01;950830;STELLANC;77; 
CP95161;01;950830;SYMPPLAG;2; 
CP95161;01;950830;TRINMACU;1; 
CP95161;02;950830;ARIUFELI;1; 
CP95161;02;950830;BAIRCHRY;1; 
CP95161;02;950830;CALLSAPI;1; 
CP95161;02;950830;CALLSIMI;4; 
CP95161;02;950830;CYNOREGA;1; 
CP95161;02;950830;LEIOXANT;1; 
CP95161;02;950830;OPHIGOME;1; 
CP95161;02;950830;PARALETH;2; 
CP95161;02;950830;PENASETI;63; 
CP95161;02;950830;STELLANC;1; 
CP95161;02;950830;SYMPPLAG;6; 
CP95161;02;950830;TRINMACU;6; 
CP95162;01;950829;ARIUFELI;1; 
CP95162;01;950829;PENASETI;24; 
CP95162;01;950829;TRINMACU;1; 
CP95162;02;950829;CALLSAPI;2; 
CP95162;02;950829;PENASETI;46; 
CP95163;01;950829;CALLSIMI;1; 
CP95163;01;950829;ETROCROS;1; 
CP95163;01;950829;MENTAMER;1; 
CP95163;01;950829;PARALETH;1; 
CP95163;01;950829;PENASETI;30; 
CP95163;01;950829;STELLANC;13; 
CP95163;01;950829;SYMPPLAG;2; 
CP95163;02;950829;ARIUFELI;2;MA-Trawl
CP95163;02;950829;BAGRMARI;1;MA-Trawl
CP95163;02;950829;CALLSAPI;1;MA-Trawl
CP95163;02;950829;CALLSIMI;4;MA-Trawl
CP95163;02;950829;CENTPHIL;2;MA-Trawl
CP95163;02;950829;CHAEFABE;2;MA-Trawl
CP95163;02;950829;CYNOREGA;5;MA-Trawl
CP95163;02;950829;ETROCROS;1;MA-Trawl
CP95163;02;950829;LEIOXANT;1;MA-Trawl
CP95163;02;950829;MENTAMER;1;MA-Trawl
CP95163;02;950829;PENASETI;31;MA-Trawl
CP95163;02;950829;STELLANC;16;MA-Trawl
CP95163;02;950829;SYMPPLAG;4;MA-Trawl
CP95163;02;950829;TRINMACU;5;MA-Trawl
CP95164;01;950822;CYNOREGA;4; 
CP95164;01;950822;DASYSABI;1; 
CP95164;01;950822;LOLLBREV;4; 
CP95164;01;950822;PENASETI;35; 
CP95164;01;950822;TRINMACU;1; 
CP95164;02;950822;CALLSIMI;2; 
CP95164;02;950822;CHAEFABE;1; 
CP95164;02;950822;CYNOREGA;4; 
CP95164;02;950822;LOLLBREV;4; 
CP95164;02;950822;PENASETI;21; 
CP95164;02;950822;TRINMACU;1; 
CP95165;01;950908;ARIUFELI;2; 
CP95165;01;950908;BAGRMARI;1; 
CP95165;01;950908;CALLSAPI;4; 
CP95165;01;950908;CALLSIMI;4; 
CP95165;01;950908;CHAEFABE;2; 
CP95165;01;950908;CHILSCHO;1; 
CP95165;01;950908;CYNOREGA;1; 
CP95165;01;950908;ETROCROS;2; 
CP95165;01;950908;LOLLBREV;4; 
CP95165;01;950908;MENTAMER;2; 
CP95165;01;950908;PENASETI;21; 
CP95165;01;950908;PRIOTRIB;1; 
CP95165;01;950908;STELLANC;42; 
CP95165;01;950908;SYMPPLAG;6; 
CP95165;01;950908;TRINMACU;5; 
CP95165;01;950908;XIPHKROY;4; 
CP95165;02;950908;ARIUFELI;6; 
CP95165;02;950908;CALLSAPI;2; 
CP95165;02;950908;CALLSIMI;1; 
CP95165;02;950908;CENTPHIL;2; 
CP95165;02;950908;CHAEFABE;3; 
CP95165;02;950908;CHILSCHO;1; 
CP95165;02;950908;ETROCROS;3; 
CP95165;02;950908;MENTAMER;2; 
CP95165;02;950908;PENASETI;92; 
CP95165;02;950908;PRIOTRIB;1; 
CP95165;02;950908;STELLANC;52; 
CP95165;02;950908;SYMPPLAG;1; 
CP95165;02;950908;XIPHKROY;3; 
CP95166;01;950907;ANCHMITC;3; 
CP95166;01;950907;CALLSAPI;11; 
CP95166;01;950907;CHAEFABE;1; 
CP95166;01;950907;ETROCROS;3; 
CP95166;01;950907;LOLLBREV;2; 
CP95166;01;950907;MICRUNDU;2; 
CP95166;01;950907;PENASETI;74; 
CP95166;01;950907;SYMPPLAG;1; 
CP95166;02;950907;ANCHMITC;3; 
CP95166;02;950907;BAIRCHRY;1; 
CP95166;02;950907;CALLSAPI;3; 
CP95166;02;950907;CHAEFABE;2; 
CP95166;02;950907;ETROCROS;3; 
CP95166;02;950907;LEIOXANT;3; 
CP95166;02;950907;LOLLBREV;1; 
CP95166;02;950907;MICRUNDU;4; 
CP95166;02;950907;OPSATAU_;1; 
CP95166;02;950907;PENASETI;332; 
CP95167;01;950905;ARIUFELI;1; 
CP95167;01;950905;BAGRMARI;1; 
CP95167;01;950905;BAIRCHRY;1; 
CP95167;01;950905;CALLSAPI;4; 
CP95167;01;950905;CALLSIMI;1; 
CP95167;01;950905;CHAEFABE;2; 
CP95167;01;950905;CYNOREGA;2; 
CP95167;01;950905;MENTAMER;2; 
CP95167;01;950905;MICRUNDU;3; 
CP95167;01;950905;PENAAZTE;1; 
CP95167;01;950905;PENASETI;163; 
CP95167;01;950905;STELLANC;3; 
CP95167;01;950905;SYMPPLAG;15; 
CP95167;01;950905;TRINMACU;28; 
CP95167;02;950905;BAGRMARI;2; 
CP95167;02;950905;CALLSAPI;2; 
CP95167;02;950905;CALLSIMI;2; 
CP95167;02;950905;CHAEFABE;1; 
CP95167;02;950905;MENTAMER;1; 
CP95167;02;950905;MICRUNDU;2; 
CP95167;02;950905;PENASETI;40; 
CP95167;02;950905;STELLANC;2; 
CP95167;02;950905;SYMPPLAG;2; 
CP95167;02;950905;TRINMACU;42; 
CP95168;01;950906;ARIUFELI;3; 
CP95168;01;950906;BAGRMARI;7; 
CP95168;01;950906;BAIRCHRY;4; 
CP95168;01;950906;CALLSIMI;2; 
CP95168;01;950906;CENTPHIL;1; 
CP95168;01;950906;CHAEFABE;18; 
CP95168;01;950906;CITHSPIL;1; 
CP95168;01;950906;CYNOREGA;5; 
CP95168;01;950906;DASYSABI;2; 
CP95168;01;950906;LEIOXANT;1; 
CP95168;01;950906;LOLLBREV;4; 
CP95168;01;950906;MENTAMER;2; 
CP95168;01;950906;MICRUNDU;2; 
CP95168;01;950906;PENADUOR;3; 
CP95168;01;950906;PENASETI;160; 
CP95168;01;950906;PRIOTRIB;1; 
CP95168;01;950906;SELEVOME;2; 
CP95168;01;950906;STELLANC;15; 
CP95168;01;950906;SYMPPLAG;8; 
CP95168;01;950906;TRINMACU;9; 
CP95168;02;950906;BAGRMARI;17; 
CP95168;02;950906;CALLSIMI;3; 
CP95168;02;950906;CHILSCHO;1; 
CP95168;02;950906;CYNOREGA;9; 
CP95168;02;950906;LOLLBREV;1; 
CP95168;02;950906;MICRUNDU;34; 
CP95168;02;950906;PENASETI;82; 
CP95168;02;950906;STELLANC;4; 
CP95168;02;950906;SYMPPLAG;11; 
CP95168;02;950906;TRINMACU;42; 
CP95169;01;950907;ARIUFELI;5; 
CP95169;01;950907;DASYSABI;2; 
CP95169;01;950907;LEIOXANT;1; 
CP95169;01;950907;MENTAMER;1; 
CP95169;01;950907;MICRUNDU;4; 
CP95169;01;950907;PENASETI;27; 
CP95169;01;950907;STELLANC;14; 
CP95169;01;950907;SYMPPLAG;5; 
CP95169;01;950907;TRINMACU;2; 
CP95169;02;950907;ARIUFELI;25; 
CP95169;02;950907;BAIRCHRY;2; 
CP95169;02;950907;CALLSIMI;1; 
CP95169;02;950907;CYNOREGA;1; 
CP95169;02;950907;ETROCROS;2; 
CP95169;02;950907;LEIOXANT;1; 
CP95169;02;950907;MICRUNDU;1; 
CP95169;02;950907;PENASETI;35; 
CP95169;02;950907;STELLANC;11; 
CP95169;02;950907;SYMPPLAG;11; 
CP95169;02;950907;TRINMACU;10; 
CP95170;01;950804;ARIUFELI;8; 
CP95170;01;950804;CALLSIMI;1; 
CP95170;01;950804;CHAEFABE;3; 
CP95170;01;950804;CYNOREGA;12; 
CP95170;01;950804;DASYSABI;3; 
CP95170;01;950804;ETROCROS;1; 
CP95170;01;950804;LEIOXANT;2; 
CP95170;01;950804;MICRUNDU;1; 
CP95170;01;950804;ORTHCHRY;1; 
CP95170;01;950804;PENAAZTE;3; 
CP95170;01;950804;PENASETI;18; 
CP95170;01;950804;PRIOSCIT;2; 
CP95170;01;950804;TRINMACU;9; 
CP95170;02;950804;CALLSAPI;1; 
CP95170;02;950804;CALLSIMI;1; 
CP95170;02;950804;CHAEFABE;1; 
CP95170;02;950804;CYNOREGA;3; 
CP95170;02;950804;DASYSABI;3; 
CP95170;02;950804;ETROCROS;1; 
CP95170;02;950804;GYMNMICR;4; 
CP95170;02;950804;LARIFASC;2; 
CP95170;02;950804;LEIOXANT;1; 
CP95170;02;950804;PARADENT;1; 
CP95170;02;950804;PENADUOR;1; 
CP95170;02;950804;PENASETI;15; 
CP95170;02;950804;TRINMACU;2; 
CP95171;01;950803;BAGRMARI;1; 
CP95171;01;950803;BAIRCHRY;1; 
CP95171;01;950803;CALLSAPI;1; 
CP95171;01;950803;CALLSIMI;5; 
CP95171;01;950803;CHAEFABE;1; 
CP95171;01;950803;CYNOREGA;4; 
CP95171;01;950803;LEIOXANT;1; 
CP95171;01;950803;MICRUNDU;90; 
CP95171;01;950803;PENAAZTE;10; 
CP95171;01;950803;PENASETI;63; 
CP95171;02;950803;CALLSIMI;2; 
CP95171;02;950803;CHAEFABE;2; 
CP95171;02;950803;MICRUNDU;82; 
CP95171;02;950803;PENASETI;11; 
CP95172;01;950816;AMEICATU;22; 
CP95172;01;950816;AMEINEBU;1; 
CP95172;01;950816;ARIUFELI;3; 
CP95172;01;950816;BAGRMARI;8; 
CP95172;01;950816;CALLSAPI;1; 
CP95172;01;950816;CYNOREGA;15; 
CP95172;01;950816;DOROCEPE;3; 
CP95172;01;950816;LEIOXANT;10; 
CP95172;01;950816;MICRUNDU;9; 
CP95172;01;950816;PENASETI;234; 
CP95172;02;950816;AMEICATU;26; 
CP95172;02;950816;ARIUFELI;5; 
CP95172;02;950816;BAGRMARI;6; 
CP95172;02;950816;BAIRCHRY;2; 
CP95172;02;950816;CALLSAPI;2; 
CP95172;02;950816;CYNOREGA;12; 
CP95172;02;950816;DOROCEPE;5; 
CP95172;02;950816;LEIOXANT;4; 
CP95172;02;950816;MICRUNDU;10; 
CP95172;02;950816;PENASETI;452; 
CP95172;02;950816;TRINMACU;1; 
CP95173;01;950808;ARCHPROB;3; 
CP95173;01;950808;ARIUFELI;2; 
CP95173;01;950808;CALLSAPI;2; 
CP95173;01;950808;OPSATAU_;1; 
CP95173;02;950808;ARIUFELI;1; 
CP95173;02;950808;BREVPATR;4; 
CP95173;02;950808;OPSATAU_;1; 
CP95174;01;950807;ARIUFELI;1;MA-Trawl
CP95174;01;950807;BAGRMARI;1;MA-Trawl
CP95174;01;950807;BAIRCHRY;1;MA-Trawl
CP95174;01;950807;CALLSIMI;2;MA-Trawl
CP95174;01;950807;ETROCROS;2;MA-Trawl
CP95174;01;950807;LAGORHOM;4;MA-Trawl
CP95174;01;950807;LEIOXANT;7;MA-Trawl
CP95174;01;950807;MICRUNDU;4;MA-Trawl
CP95174;01;950807;ORTHCHRY;4;MA-Trawl
CP95174;01;950807;PENADUOR;4;MA-Trawl
CP95174;01;950807;SELEVOME;1;MA-Trawl
CP95174;02;950807;ARIUFELI;3;MA-Trawl
CP95174;02;950807;BAGRMARI;1;MA-Trawl
CP95174;02;950807;CALLSAPI;1;MA-Trawl
CP95174;02;950807;CALLSIMI;2;MA-Trawl
CP95174;02;950807;ETROCROS;1;MA-Trawl
CP95174;02;950807;EUCIGULA;1;MA-Trawl
CP95174;02;950807;LAGORHOM;2;MA-Trawl
CP95174;02;950807;LEIOXANT;7;MA-Trawl
CP95174;02;950807;MICRUNDU;3;MA-Trawl
CP95174;02;950807;PENAAZTE;8;MA-Trawl
CP95174;02;950807;PENADUOR;6;MA-Trawl
CP95174;02;950807;PRIOTRIB;1;MA-Trawl
CP95175;01;950809;ARIUFELI;1; 
CP95175;01;950809;LEIOXANT;3; 
CP95175;01;950809;OPISOGLI;4; 
CP95175;01;950809;OPSATAU_;1; 
CP95175;01;950809;ORTHCHRY;1; 
CP95175;01;950809;SYNGSCOV;1; 
CP95175;02;950809;ARIUFELI;3; 
CP95175;02;950809;BAIRCHRY;5; 
CP95175;02;950809;CHAEFABE;1; 
CP95175;02;950809;CHASSABU;1; 
CP95175;02;950809;GOBIROBU;79; 
CP95175;02;950809;LEIOXANT;1; 
CP95175;02;950809;SYNGSCOV;8; 
CP95176;01;950731;ANCHMITC;6; 
CP95176;01;950731;ARIUFELI;3; 
CP95176;01;950731;BAIRCHRY;35; 
CP95176;01;950731;GOBIROBU;9; 
CP95176;01;950731;MICRUNDU;1; 
CP95176;01;950731;OPISOGLI;1; 
CP95176;01;950731;SYNGSCOV;11; 
CP95176;02;950731;ANCHMITC;1; 
CP95176;02;950731;ARIUFELI;2; 
CP95176;02;950731;BAGRMARI;1; 
CP95176;02;950731;BAIRCHRY;2; 
CP95176;02;950731;CHILSCHO;1; 
CP95176;02;950731;GOBIROBU;1; 
CP95176;02;950731;MICRUNDU;2; 
CP95176;02;950731;OPISOGLI;1; 
CP95176;02;950731;OPSATAU_;1; 
CP95177;01;950731;ARIUFELI;3; 
CP95177;01;950731;BAGRMARI;1; 
CP95177;01;950731;BAIRCHRY;2; 
CP95177;01;950731;GOBIROBU;1; 
CP95177;01;950731;MICRUNDU;1; 
CP95177;02;950731;ARIUFELI;4; 
CP95177;02;950731;BAIRCHRY;2; 
CP95177;02;950731;EUCIHARE;2; 
CP95177;02;950731;GOBIROBU;2; 
CP95177;02;950731;LEIOXANT;1; 
CP95177;02;950731;MICRUNDU;1; 
CP95178;01;950727; ;.;UA-Trawl
CP95178;02;950727; ;.;UA-Trawl
CP95179;01;950726;CHILSCHO;1; 
CP95179;01;950726;SPHONEPH;2; 
CP95179;02;950726;ARIUFELI;1; 
CP95179;02;950726;CHILSCHO;2; 
CP95179;02;950726;OPISOGLI;1; 
CP95179;02;950726;SPHONEPH;2; 
CP95180;01;950725;ARIUFELI;5; 
CP95180;01;950725;BAIRCHRY;19; 
CP95180;01;950725;CHILSCHO;1; 
CP95180;01;950725;CYNOREGA;1; 
CP95180;01;950725;GOBIROBU;1; 
CP95180;01;950725;MENIMERC;1; 
CP95180;01;950725;MENTAMER;15; 
CP95180;01;950725;MICRUNDU;3; 
CP95180;01;950725;OPISOGLI;1; 
CP95180;02;950725;ARIUFELI;1; 
CP95180;02;950725;BAIRCHRY;5; 
CP95180;02;950725;CHAEFABE;1; 
CP95180;02;950725;CHILSCHO;2; 
CP95180;02;950725;CYNOREGA;1; 
CP95180;02;950725;EUCIHARE;1; 
CP95180;02;950725;MENTAMER;2; 
CP95180;02;950725;MICRUNDU;4; 
CP95181;01;950724;ARIUFELI;26; 
CP95181;01;950724;BAGRMARI;7; 
CP95181;01;950724;CHILSCHO;1; 
CP95181;01;950724;LEIOXANT;4; 
CP95181;01;950724;MENTAMER;2; 
CP95181;01;950724;MICRUNDU;8; 
CP95181;02;950724;ACHILINE;1; 
CP95181;02;950724;ARIUFELI;14; 
CP95181;02;950724;BAGRMARI;6; 
CP95181;02;950724;CALLSAPI;1; 
CP95181;02;950724;MENTAMER;2; 
CP95181;02;950724;MICRUNDU;20; 
CP95182;01;950810;ARCHPROB;1;MA-Trawl
CP95182;01;950810;ARIUFELI;4;MA-Trawl
CP95182;01;950810;CALLSAPI;4;MA-Trawl
CP95182;01;950810;CALLSIMI;1;MA-Trawl
CP95182;01;950810;CHASSABU;7;MA-Trawl
CP95182;01;950810;GOBIROBU;82;MA-Trawl
CP95182;01;950810;MENTAMER;1;MA-Trawl
CP95182;01;950810;SYNGSCOV;6;MA-Trawl
CP95182;01;950810;TRACCARO;1;MA-Trawl
CP95182;02;950810;CHILSCHO;1;MA-Trawl
CP95182;02;950810;CYNOREGA;1;MA-Trawl
CP95182;02;950810;GOBIROBU;2;MA-Trawl
CP95182;02;950810;LEIOXANT;4;MA-Trawl
CP95182;02;950810;SYNGSCOV;1;MA-Trawl
CP95183;01;950818;CALLSIMI;2; 
CP95183;01;950818;ECHENEUC;1; 
CP95183;01;950818;GOBIROBU;2; 
CP95183;01;950818;ORTHCHRY;1; 
CP95183;01;950818;SYNGSCOV;1; 
CP95183;02;950818;BAIRCHRY;2; 
CP95183;02;950818;CALLSAPI;1; 
CP95183;02;950818;GOBIROBU;6; 
CP95183;02;950818;LAGORHOM;1; 
CP95183;02;950818;ORTHCHRY;1; 
CP95183;02;950818;SYNGSCOV;2; 
CP95184;01;950821;CALLSAPI;1;MA-Trawl
CP95184;01;950821;PENAAZTE;1;MA-Trawl
CP95184;01;950821;SPHONEPH;1;MA-Trawl
CP95184;02;950821;EUCIGULA;1; 
CP95185;01;950822; ;.;UA-Trawl
CP95185;02;950822; ;.;UA-Trawl
CP95186;01;950823;ACHILINE;1; 
CP95186;01;950823;ANCHMITC;1; 
CP95186;01;950823;ARIUFELI;1; 
CP95186;01;950823;CALLSAPI;1; 
CP95186;01;950823;EUCIGULA;1; 
CP95186;01;950823;GOBIROBU;4; 
CP95186;01;950823;LAGORHOM;6; 
CP95186;01;950823;MONAHISP;1; 
CP95186;01;950823;ORTHCHRY;1; 
CP95186;01;950823;PARAALBI;1; 
CP95186;01;950823;PENAXSPP;1; 
CP95186;01;950823;SYNGSCOV;7; 
CP95186;02;950823;CALLSAPI;1; 
CP95186;02;950823;CHASSABU;1; 
CP95186;02;950823;EUCIGULA;1; 
CP95186;02;950823;EUCIHARE;1; 
CP95186;02;950823;GOBIBOSC;1; 
CP95186;02;950823;GOBIROBU;15; 
CP95186;02;950823;LAGORHOM;5; 
CP95186;02;950823;ORTHCHRY;1; 
CP95186;02;950823;PENAAZTE;6; 
CP95186;02;950823;SYNGSCOV;12; 
CP95187;01;950825;ANCHMITC;4; 
CP95187;01;950825;BAIRCHRY;3; 
CP95187;01;950825;CALLSAPI;1; 
CP95187;01;950825;DIAPAURA;8; 
CP95187;01;950825;EUCIGULA;6; 
CP95187;01;950825;LAGORHOM;13; 
CP95187;01;950825;LOLLBREV;1; 
CP95187;01;950825;OLIGSAUR;1; 
CP95187;01;950825;ORTHCHRY;5; 
CP95187;01;950825;PENAAZTE;1; 
CP95187;01;950825;SYNGSCOV;1; 
CP95187;01;950825;TRACCARO;1; 
CP95187;02;950825;ANCHMITC;2; 
CP95187;02;950825;BAIRCHRY;21; 
CP95187;02;950825;CALLSAPI;1; 
CP95187;02;950825;CHILSCHO;1; 
CP95187;02;950825;GOBIROBU;2; 
CP95187;02;950825;LAGORHOM;12; 
CP95187;02;950825;SPHONEPH;1; 
CP95187;02;950825;SYNGLOUI;1; 
CP95187;02;950825;SYNGSCOV;4; 
CP95188;01;950825;ANCHMITC;1; 
CP95188;01;950825;CARAHIPP;1; 
CP95188;01;950825;DIAPAURA;17; 
CP95188;01;950825;EUCIGULA;16; 
CP95188;01;950825;LAGORHOM;11; 
CP95188;01;950825;LOLLBREV;2; 
CP95188;01;950825;MONAHISP;1; 
CP95188;01;950825;OPISOGLI;3; 
CP95188;01;950825;OPSATAU_;1; 
CP95188;01;950825;ORTHCHRY;12; 
CP95188;01;950825;PENAAZTE;2; 
CP95188;01;950825;PENADUOR;1; 
CP95188;01;950825;SELEVOME;1; 
CP95188;01;950825;SPHONEPH;1; 
CP95188;01;950825;TRACFALC;1; 
CP95188;02;950825;ANCHMITC;2; 
CP95188;02;950825;CHILSCHO;3; 
CP95188;02;950825;DIAPAURA;8; 
CP95188;02;950825;EUCIGULA;6; 
CP95188;02;950825;LAGORHOM;5; 
CP95188;02;950825;SYNGSCOV;2; 
CP95CB_;01;950812;LEPOGIBB;2; 
CP95CB_;02;950812;CALLSAPI;11; 
CP95CB_;02;950812;ENNEGLOR;1; 
CP95CB_;02;950812;LEIOXANT;1; 
CP95CF_;01;950821;ARCHPROB;1; 
CP95CF_;01;950821;CALLSAPI;18; 
CP95CF_;01;950821;CITHSPIL;1; 
CP95CF_;01;950821;LAGORHOM;12; 
CP95CF_;02;950821;CALLSAPI;6; 
CP95CF_;02;950821;LAGORHOM;18; 
CP95CF_;02;950821;MICRUNDU;2; 
CP95CF_;02;950821;ORTHCHRY;1; 
CP95MI_;01;950803;CALLSAPI;4; 
CP95MI_;01;950803;LAGORHOM;62; 
CP95MI_;01;950803;LEIOXANT;2; 
CP95MI_;01;950803;PARAALBI;6; 
CP95MI_;01;950803;PARADENT;1; 
CP95MI_;01;950803;SYNOFOET;1; 
CP95MI_;02;950803;CARAHIPP;1; 
CP95MI_;02;950803;LAGORHOM;17; 
CP95MI_;02;950803;MICRUNDU;2; 
CP95MI_;02;950803;SYNOFOET;1; 
CP95RC_;01;950801;DASYSAY_;2; 
CP95RC_;02;950801;DASYSAY_;1; 
CP95RC_;02;950801;GYMNALTA;1; 
CP95RC_;02;950801;LAGORHOM;8; 
CP95RC_;02;950801;PRIOSCIT;1; 
CP95ZI_;01;950821;CALLSAPI;4; 
CP95ZI_;01;950821;ETROCROS;1; 
