PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,VISIT_NO,DATE_COL,PSTL_CODE,WTBDY_TYPE,TAXA_ID,TARGET_TAXON,APHIA_ID,ITISTSN,HABITAT,PHYLUM,CLASS,ORDER,FAMILY,DENSITY,IS_DISTINCT,TOTAL
8/23/2024,2016393,NCA_CT-10299,NCA21_CT-30061,1,8/20/2021,CT,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,38.462,1,2
8/23/2024,2015441,NCA_NY-10327,NCA21_NY-30109,1,6/17/2021,NY,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,326.923,1,17
8/23/2024,2014874,NCA_NC-10119,NCA20_NC-10002,1,9/10/2020,NC,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,45.455,1,2
8/23/2024,2015070,NCA_LA-10171,NCA20_LA-10013,1,9/30/2020,LA,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,25,1,1
8/23/2024,2012442,NCA_FL-10262,NCA20_FL-10047,1,8/20/2020,FL,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,22.727,1,1
8/23/2024,2014879,NCA_NY-10263,NCA20_NY-20038,1,9/14/2020,NY,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,115.385,1,6
8/23/2024,2012120,NCA_LA-10174,NCA20_LA-10015,1,7/30/2020,LA,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,950,1,38
8/23/2024,2014820,NCA_MA-10205,NCA20_MA-10047,1,9/7/2020,MA,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,250,1,13
8/23/2024,2015268,NCA_NY-10329,NCA21_NY-30111,1,6/9/2021,NY,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,307.692,1,16
8/23/2024,2015214,NCA_NY-10319,NCA21_NY-30101,1,6/7/2021,NY,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,115.385,1,6
8/23/2024,2016040,NCA_FL-10169,NCA20_FL-10005,1,7/28/2021,FL,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,68.182,1,3
8/23/2024,2014996,NCA_NY-10179,NCA20_NY-10010,1,9/23/2020,NY,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,38.462,1,2
8/23/2024,2015068,NCA_LA-10279,NCA20_LA-10073,1,9/30/2020,LA,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,650,1,26
8/23/2024,2014913,NCA_NJ-10199,NCA20_NJ-10024,1,9/16/2020,NJ,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,22.727,1,1
8/23/2024,2014806,NCA_NJ-10226,NCA20_NJ-10022,1,9/3/2020,NJ,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,113.636,1,5
8/23/2024,2014790,NCA_NY-10158,NCA20_NY-10001,2,9/1/2020,NY,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,568.182,1,25
8/23/2024,2011896,NCA_LA-10241,NCA20_LA-10035,1,7/14/2020,LA,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,369.565,1,17
8/23/2024,2011633,NCA_TX-10285,NCA20_TX-10050,1,6/10/2020,TX,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,108.696,1,5
8/23/2024,2014875,NCA_NY-10281,NCA20_NY-20056,1,9/13/2020,NY,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,19.231,1,1
8/23/2024,2012294,NCA_FL-10194,NCA20_FL-10086,1,8/11/2020,FL,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,90.909,1,4
8/23/2024,2014814,NCA_LA-10256,NCA20_LA-10050,1,9/7/2020,LA,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,550,1,22
8/23/2024,2016383,NCA_CT-10316,NCA21_CT-30078,1,8/18/2021,CT,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,76.923,1,4
8/23/2024,2015017,NCA_NY-10279,NCA20_NY-20054,1,9/24/2020,NY,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,673.077,1,35
8/23/2024,2012247,NCA_MA-10192,NCA20_MA-10034,1,8/9/2020,MA,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,96.154,1,5
8/23/2024,2012256,NCA_TX-10270,NCA20_TX-10035,1,8/10/2020,TX,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,57.692,1,3
8/23/2024,2012254,NCA_TX-10245,NCA20_TX-10011,1,8/10/2020,TX,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,100,1,4
8/23/2024,2015361,NCA_NY-10328,NCA21_NY-30110,1,6/14/2021,NY,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,134.615,1,7
8/23/2024,2015072,NCA_LA-10244,NCA20_LA-10038,1,10/1/2020,LA,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,100,1,4
8/23/2024,2011820,NCA_FL-10288,NCA20_FL-10073,1,7/1/2020,FL,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,113.636,1,5
8/23/2024,2012480,NCA_NJ-10222,NCA20_NJ-10018,1,8/27/2020,NJ,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,45.455,1,2
8/23/2024,2011801,NCA_TX-10274,NCA20_TX-10039,1,6/30/2020,TX,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,50,1,2
8/23/2024,2012359,NCA_MD-10140,NCA20_MD-10036,1,8/18/2020,MD,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,22.727,1,1
8/23/2024,2015660,NCA_NC-10169,NCA20_NC-10035,1,6/30/2021,NC,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,45.455,1,2
8/23/2024,2014881,NCA_FL-10265,NCA20_FL-10050,1,9/14/2020,FL,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,22.727,1,1
8/23/2024,2011888,NCA_RI-10106,NCA20_RI-10002,2,7/14/2020,RI,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,19.231,1,1
8/23/2024,2011687,NCA_RI-10124,NCA20_RI-10014,1,6/18/2020,RI,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,134.615,1,7
8/23/2024,2011929,NCA_LA-10261,NCA20_LA-10055,1,7/16/2020,LA,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,125,1,5
8/23/2024,2015573,NCA_FL-10275,NCA20_FL-10060,1,6/25/2021,FL,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,159.091,1,7
8/23/2024,2015069,NCA_LA-10264,NCA20_LA-10058,1,9/30/2020,LA,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,200,1,8
8/23/2024,2014911,NCA_MD-10134,NCA20_MD-10025,1,9/16/2020,MD,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,159.091,1,7
8/23/2024,2016671,NCA_NC-10130,NCA20_NC-10007,1,9/27/2021,NC,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,22.727,1,1
8/23/2024,2011952,NCA_VA-10187,NCA20_VA-10001,1,8/10/2020,VA,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,45.455,1,2
8/23/2024,2015215,NCA_NY-10305,NCA21_NY-30032,1,6/7/2021,NY,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,153.846,1,8
8/23/2024,2011799,NCA_MA-10204,NCA20_MA-10046,1,6/30/2020,MA,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,76.923,1,4
8/23/2024,2016392,NCA_CT-10293,NCA21_CT-30002,1,8/20/2021,CT,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,134.615,1,7
8/23/2024,2015221,NCA_FL-10330,PPB20_FL-20004,1,6/7/2021,FL,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,181.818,1,8
8/23/2024,2011694,NCA_MS-10138,NCA20_MS-10003,1,6/17/2020,MS,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,134.615,1,7
8/23/2024,2015055,NCA_LA-10277,NCA20_LA-10071,1,9/28/2020,LA,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,152.174,1,7
8/23/2024,2011839,NCA_TX-10297,NCA20_TX-10078,1,7/7/2020,TX,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,100,1,4
8/23/2024,2012323,NCA_FL-10185,NCA20_FL-10009,1,8/13/2020,FL,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,45.455,1,2
8/23/2024,2012175,NCA_MD-10122,NCA20_MD-10015,1,8/3/2020,MD,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,136.364,1,6
8/23/2024,2014939,NCA_LA-10282,NCA20_LA-10076,1,9/18/2020,LA,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,150,1,6
8/23/2024,2015237,NCA_FL-10339,PPB20_FL-20024,1,6/8/2021,FL,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,159.091,1,7
8/23/2024,2014789,NCA_FL-10216,NCA20_FL-10034,1,9/1/2020,FL,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,45.455,1,2
8/23/2024,2012443,NCA_FL-10235,NCA20_FL-10020,1,8/20/2020,FL,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,113.636,1,5
8/23/2024,2015604,NCA_DE-10151,NCA20_DE-10006,1,6/28/2021,DE,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,68.182,1,3
8/23/2024,2014936,NCA_NY-10282,NCA20_NY-20057,1,9/18/2020,NY,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,38.462,1,2
8/23/2024,2012473,NCA_NJ-10217,NCA20_NJ-10013,1,8/25/2020,NJ,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,22.727,1,1
8/23/2024,2014810,NCA_CT-10265,NCA20_CT-20015,1,9/4/2020,CT,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,115.385,1,6
8/23/2024,2011785,NCA_MS-10149,NCA20_MS-10014,1,6/28/2020,MS,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,57.692,1,3
8/23/2024,2014795,NCA_CT-10266,NCA20_CT-20016,1,9/1/2020,CT,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,57.692,1,3
8/23/2024,2012374,NCA_LA-10242,NCA20_LA-10036,1,8/19/2020,LA,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,125,1,5
8/23/2024,2014791,NCA_TX-10282,NCA20_TX-10047,1,9/2/2020,TX,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,21.739,1,1
8/23/2024,2014898,NCA_FL-10171,NCA20_FL-10006,1,9/15/2020,FL,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,90.909,1,4
8/23/2024,2015026,NCA_NY-10288,NCA20_NY-20063,1,9/25/2020,NY,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,250,1,13
8/23/2024,2012373,NCA_LA-10153,NCA20_LA-10011,1,8/19/2020,LA,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,153.846,1,8
8/23/2024,2011678,NCA_RI-10106,NCA20_RI-10002,1,6/17/2020,RI,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,230.769,1,12
8/23/2024,2015304,NCA_FL-10327,PPB20_FL-20022,1,6/10/2021,FL,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,90.909,1,4
8/23/2024,2015044,NCA_LA-10253,NCA20_LA-10047,1,9/26/2020,LA,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,65.217,1,3
8/23/2024,2015223,NCA_FL-10332,PPB20_FL-20007,1,6/7/2021,FL,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,136.364,1,6
8/23/2024,2011722,NCA_TX-10251,NCA20_TX-10016,1,6/23/2020,TX,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,43.478,1,2
8/23/2024,2012398,NCA_VA-10215,NCA20_VA-10031,1,8/20/2020,VA,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,21.739,1,1
8/23/2024,2014876,NCA_NY-10271,NCA20_NY-20046,1,9/13/2020,NY,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,173.077,1,9
8/23/2024,2015234,NCA_FL-10329,PPB20_FL-20003,1,6/8/2021,FL,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,68.182,1,3
8/23/2024,2014739,NCA_NJ-10215,NCA20_NJ-10005,1,8/27/2020,NJ,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,68.182,1,3
8/23/2024,2012304,NCA_FL-10287,NCA20_FL-10072,1,8/12/2020,FL,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,90.909,1,4
8/23/2024,2015575,NCA_CT-10319,NCA21_CT-30081,1,6/25/2021,CT,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,269.231,1,14
8/23/2024,2012281,NCA_NJ-10214,NCA20_NJ-10007,1,8/10/2020,NJ,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,68.182,1,3
8/23/2024,2011800,NCA_TX-10269,NCA20_TX-10034,1,6/30/2020,TX,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,25,1,1
8/23/2024,2015515,NCA_FL-10264,NCA20_FL-10049,1,6/23/2021,FL,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,136.364,1,6
8/23/2024,2015071,NCA_LA-10243,NCA20_LA-10037,1,10/1/2020,LA,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,400,1,16
8/23/2024,2011954,NCA_VA-10191,NCA20_VA-10005,1,8/18/2020,VA,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,22.727,1,1
8/23/2024,2012353,NCA_SC-10229,NCA20_SC-10003,1,8/18/2020,SC,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,22.727,1,1
8/23/2024,2012483,NCA_SC-10218,NCA20_SC-10008,1,8/26/2020,SC,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,22.727,1,1
8/23/2024,2014928,NCA_MD-10139,NCA20_MD-10035,1,9/17/2020,MD,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,90.909,1,4
8/23/2024,2015226,NCA_FL-10200,NCA20_FL-10015,1,6/23/2021,FL,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,90.909,1,4
8/23/2024,2011957,NCA_VA-10196,NCA20_VA-10011,1,8/10/2020,VA,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,22.727,1,1
8/23/2024,2011790,NCA_FL-10228,NCA20_FL-10019,1,6/29/2020,FL,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,90.909,1,4
8/23/2024,2014869,NCA_NY-10292,NCA20_NY-20067,1,9/11/2020,NY,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,230.769,1,12
8/23/2024,2011736,NCA_TX-10298,NCA20_TX-10079,1,6/24/2020,TX,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,38.462,1,2
8/23/2024,2014824,NCA_LA-10278,NCA20_LA-10072,1,9/8/2020,LA,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,150,1,6
8/23/2024,2014746,NCA_CT-10271,NCA20_CT-20021,1,8/28/2020,CT,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,173.077,1,9
8/23/2024,2011666,NCA_MS-10139,NCA20_MS-10004,1,6/16/2020,MS,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,38.462,1,2
8/23/2024,2011840,NCA_TX-10264,NCA20_TX-10029,1,7/7/2020,TX,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,75,1,3
8/23/2024,2012459,NCA_NJ-10194,NCA20_NJ-10001,1,8/24/2020,NJ,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,90.909,1,4
8/23/2024,2015269,NCA_AL-10182,PPB20_AL-20025,1,6/9/2021,AL,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,22.727,1,1
8/23/2024,2015538,NCA_CT-10300,NCA21_CT-30062,1,6/23/2021,CT,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,38.462,1,2
8/23/2024,2014938,NCA_LA-10160,NCA20_LA-10027,1,9/18/2020,LA,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,25,1,1
8/23/2024,2015001,NCA_NY-10173,NCA20_NY-10002,2,9/23/2020,NY,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,115.385,1,6
8/23/2024,2012168,NCA_AL-10151,NCA20_AL-10006,1,8/4/2020,AL,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,57.692,1,3
8/23/2024,2014786,NCA_MA-10214,NCA20_MA-10056,1,9/2/2020,MA,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,288.462,1,15
8/23/2024,2014897,NCA_MD-10136,NCA20_MD-10027,1,9/15/2020,MD,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,272.727,1,12
8/23/2024,2012486,NCA_CT-10254,NCA20_CT-20004,1,8/26/2020,CT,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,38.462,1,2
8/23/2024,2015274,NCA_NC-10173,NCA20_NC-10039,1,6/8/2021,NC,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,136.364,1,6
8/23/2024,2014870,NCA_NY-10216,NCA20_NY-10014,1,9/11/2020,NY,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,269.231,1,14
8/23/2024,2011862,NCA_TX-10257,NCA20_TX-10022,1,7/9/2020,TX,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,65.217,1,3
8/23/2024,2012189,NCA_AL-10154,NCA20_AL-10009,1,8/5/2020,AL,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,38.462,1,2
8/23/2024,2011638,NCA_TX-10286,NCA20_TX-10051,1,6/11/2020,TX,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,50,1,2
8/23/2024,2014929,NCA_LA-10269,NCA20_LA-10063,1,9/17/2020,LA,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,19.231,1,1
8/23/2024,2015385,NCA_NY-10322,NCA21_NY-30104,1,6/15/2021,NY,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,153.846,1,8
8/23/2024,2011920,NCA_LA-10158,NCA20_LA-10026,1,7/15/2020,LA,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,275,1,11
8/23/2024,2012287,NCA_VA-10200,NCA20_VA-10015,1,8/11/2020,VA,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,68.182,1,3
8/23/2024,2014961,NCA_NY-10264,NCA20_NY-20039,1,9/21/2020,NY,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,134.615,1,7
8/23/2024,2012472,NCA_NJ-10221,NCA20_NJ-10017,1,8/25/2020,NJ,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,136.364,1,6
8/23/2024,2011766,NCA_MS-10151,NCA20_MS-10016,1,6/26/2020,MS,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,326.923,1,17
8/23/2024,2012156,NCA_VA-10204,NCA20_VA-10019,1,7/23/2020,VA,MARINE,915,GLYCINDE MULTIDENS,155098,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,GONIADIDAE,68.182,1,3
