PUBLICATION_DATE,TAXA_ID,TARGET_TAXON,APHIA_ID,ITISTSN,HABITAT,PHYLUM,CLASS,ORDER,FAMILY
8/23/2024,3069,VIRGULARIIDAE,128488,,EST,CNIDARIA,ANTHOZOA,SCLERALCYONACEA,VIRGULARIIDAE
8/23/2024,3070,VITREOLINA ARCUATA,419859,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,EULIMIDAE
8/23/2024,3071,VOKESINOTUS PERRUGATUS,874476,,EST,MOLLUSCA,GASTROPODA,NEOGASTROPODA,MURICIDAE
8/23/2024,3072,WECOMEDON WECOMUS,531142,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,TRYPHOSIDAE
8/23/2024,3073,YOLDIIDAE,2097,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,YOLDIIDAE
8/23/2024,3074,ZAVRELIMYIA,,,EST,ARTHROPODA,HEXAPODA,DIPTERA,CHIRONOMIDAE
8/23/2024,3075,ABLABESMYIA PELEENSIS,,128113,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
8/23/2024,3076,AGRYPNIA IMPROBA,,115883,GL,ARTHROPODA,INSECTA,TRICHOPTERA,PHRYGANEIDAE
8/23/2024,3077,AULODRILUS,,68679,GL,ANNELIDA,CLITELLATA,TUBIFICIDA,NAIDIDAE
8/23/2024,3078,CAECIDOTEA RACOVITZAI,,92692,GL,ARTHROPODA,MALACOSTRACA,ISOPODA,ASELLIDAE
8/23/2024,3079,CALANOIDA,,85258,GL,ARTHROPODA,COPEPODA,CALANOIDA,
8/23/2024,3080,CERNOTINA,,115373,GL,ARTHROPODA,INSECTA,TRICHOPTERA,POLYCENTROPODIDAE
8/23/2024,3081,CHAETOCLADIUS,,128520,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
8/23/2024,3082,CLITELLATA,,914165,GL,ANNELIDA,CLITELLATA,,
8/23/2024,3083,CNIDARIA,,48738,GL,CNIDARIA,,,
8/23/2024,3084,CONCHAPELOPIA,,128130,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
8/23/2024,3085,COPEPODA,,85257,GL,ARTHROPODA,COPEPODA,,
8/23/2024,3086,CULICOIDES,,127340,GL,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE
8/23/2024,3087,CYCLOPIDAE,,88634,GL,ARTHROPODA,COPEPODA,CYCLOPOIDA,CYCLOPIDAE
8/23/2024,3088,CYCLOPOIDA,,88530,GL,ARTHROPODA,COPEPODA,CYCLOPOIDA,
8/23/2024,3089,DESSEROBDELLA PHALERA,,555638,GL,ANNELIDA,CLITELLATA,HIRUDINIDA,GLOSSIPHONIIDAE
8/23/2024,3090,DONACIA,,114510,GL,ARTHROPODA,INSECTA,COLEOPTERA,CHRYSOMELIDAE
8/23/2024,3091,DREISSENA ROSTRIFORMIS BUGENSIS,,567514,GL,MOLLUSCA,BIVALVIA,VENEROIDA,DREISSENIDAE
8/23/2024,3092,EURYNIA DILATATA,,79953,GL,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE
8/23/2024,3093,ENCHYTRAEUS,,68531,GL,ANNELIDA,CLITELLATA,ENCHYTRAEIDA,ENCHYTRAEIDAE
8/23/2024,3094,EPOICOCLADIUS FLAVENS,,128683,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
8/23/2024,3095,FAXONIUS,,1133539,GL,ARTHROPODA,MALACOSTRACA,DECAPODA,CAMBARIDAE
8/23/2024,3096,HARPACTICOIDA,,86110,GL,ARTHROPODA,COPEPODA,HARPACTICOIDA,
8/23/2024,3097,HELISOMA,,76599,GL,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,PLANORBIDAE
8/23/2024,3098,HEPTAGENIIDAE,,100504,GL,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE
8/23/2024,3099,HETEROTRISSOCLADIUS,,128737,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
8/23/2024,3100,HOLOCENTROPUS,,568770,GL,ARTHROPODA,INSECTA,TRICHOPTERA,POLYCENTROPODIDAE
8/23/2024,3101,HYALELLA AZTECA,,94026,GL,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HYALELLIDAE
8/23/2024,3102,HYDRACHNIDIA,,0,GL,ARTHROPODA,EUCHELICERATA,TROMBIDIFORMES,
8/23/2024,3103,HYDROZOA,,48739,GL,CNIDARIA,HYDROZOA,,
8/23/2024,3104,HYDRYPHANTES,,83213,GL,ARTHROPODA,EUCHELICERATA,TROMBIDIFORMES,HYDRYPHANTIDAE
8/23/2024,3105,ILYODRILUS,,68660,GL,ANNELIDA,CLITELLATA,TUBIFICIDA,NAIDIDAE
8/23/2024,3106,ISOCHAETIDES,,68808,GL,ANNELIDA,CLITELLATA,TUBIFICIDA,NAIDIDAE
8/23/2024,3107,KIEFFERULUS,,0,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
8/23/2024,3108,LIMONIA,,119704,GL,ARTHROPODA,INSECTA,DIPTERA,TIPULIDAE
8/23/2024,3109,LUMBRICILLUS,,68511,GL,ANNELIDA,CLITELLATA,ENCHYTRAEIDA,ENCHYTRAEIDAE
8/23/2024,3110,LYOGYRUS GRANUM,,70546,GL,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,AMNICOLIDAE
8/23/2024,3111,MALLOCHOHELEA,,127702,GL,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE
8/23/2024,3112,MOLANNA FLAVICORNIS,,116475,GL,ARTHROPODA,INSECTA,TRICHOPTERA,MOLANNIDAE
8/23/2024,3113,MONOPOREIA AFFINIS,,,GL,ARTHROPODA,MALACOSTRACA,AMPHIPODA,PONTOPOREIIDAE
8/23/2024,3114,NANOCLADIUS BALTICUS,,128866,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
8/23/2024,3115,OECETIS NOCTURNA,,116631,GL,ARTHROPODA,INSECTA,TRICHOPTERA,LEPTOCERIDAE
8/23/2024,3116,PARACLADOPELMA UNDINE,,129612,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
8/23/2024,3117,PARACRICOTOPUS,,0,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
8/23/2024,3118,PARANAIS GRANDIS,,68869,GL,ANNELIDA,CLITELLATA,TUBIFICIDA,NAIDIDAE
8/23/2024,3119,PARAPHAENOCLADIUS,,128989,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
8/23/2024,3120,PARATENDIPES ALBIMANUS,,129624,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
8/23/2024,3121,PHAENOPSECTRA OBEDIENS,,129647,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
8/23/2024,3122,PHYSELLA ACUTA,,76700,GL,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,PHYSIDAE
8/23/2024,3123,PHYSIDAE,,76676,GL,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,PHYSIDAE
8/23/2024,3124,PIGUETIELLA BLANCI,,68993,GL,ANNELIDA,CLITELLATA,TUBIFICIDA,NAIDIDAE
8/23/2024,3125,PODOCOPIDA,,609939,GL,ARTHROPODA,OSTRACODA,PODOCOPIDA,
8/23/2024,3126,POLYPEDILUM TRITUM,,129719,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
8/23/2024,3127,POTTHASTIA,,128408,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
8/23/2024,3128,PRISTINA (PRISTINA) AEQUISETA,,68879,GL,ANNELIDA,CLITELLATA,TUBIFICIDA,NAIDIDAE
8/23/2024,3129,PRISTINA (PRISTINELLA) JENKINAE,,0,GL,ANNELIDA,CLITELLATA,TUBIFICIDA,NAIDIDAE
8/23/2024,3130,PRISTINA (PRISTINELLA) OSBORNI,,68887,GL,ANNELIDA,CLITELLATA,TUBIFICIDA,NAIDIDAE
8/23/2024,3131,PROCLADIUS BELLUS,,128285,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
8/23/2024,3132,PSECTROCLADIUS PSILOPTERUS,,129050,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
8/23/2024,3133,PSECTROCLADIUS SIMULANS,,129041,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
8/23/2024,3134,RHYACODRILUS MONTANA,,68769,GL,ANNELIDA,CLITELLATA,TUBIFICIDA,NAIDIDAE
8/23/2024,3135,RHYACODRILUS SUBTERRANEUS,,974773,GL,ANNELIDA,CLITELLATA,TUBIFICIDA,NAIDIDAE
8/23/2024,3136,ROBACKIA,,129730,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
8/23/2024,3137,SCIOMYZIDAE,,144653,GL,ARTHROPODA,INSECTA,DIPTERA,SCIOMYZIDAE
8/23/2024,3138,PSETTODES,,116548,GL,ARTHROPODA,INSECTA,TRICHOPTERA,LEPTOCERIDAE
8/23/2024,3139,SPERCHON,,83006,GL,ARTHROPODA,EUCHELICERATA,TROMBIDIFORMES,SPERCHONTIDAE
8/23/2024,3140,SPIROSPERMA,,68780,GL,ANNELIDA,CLITELLATA,TUBIFICIDA,NAIDIDAE
8/23/2024,3141,LADISLAVELLA CATASCOPIUM,,1132507,GL,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,LYMNAEIDAE
8/23/2024,3142,SUBLETTEA COFFMANI,,129976,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
8/23/2024,3143,TENERIDRILUS,,68795,GL,ANNELIDA,CLITELLATA,TUBIFICIDA,NAIDIDAE
8/23/2024,3144,TUBIFICINAE,,974289,GL,ANNELIDA,CLITELLATA,TUBIFICIDA,NAIDIDAE
8/23/2024,3145,VALVATA BICARINATA,,70355,GL,MOLLUSCA,GASTROPODA,HETEROSTROPHA,VALVATIDAE
8/23/2024,3146,VALVATIDAE,,70345,GL,MOLLUSCA,GASTROPODA,HETEROSTROPHA,VALVATIDAE
8/23/2024,3147,VARICHAETADRILUS,,68812,GL,ANNELIDA,CLITELLATA,TUBIFICIDA,NAIDIDAE
8/23/2024,3148,VARICHAETADRILUS FULLERI,,68815,GL,ANNELIDA,CLITELLATA,TUBIFICIDA,NAIDIDAE
8/23/2024,3149,VEJDOVSKYELLA (VEJDOVSKYELLA) COMATA,,69010,GL,ANNELIDA,CLITELLATA,TUBIFICIDA,NAIDIDAE
8/23/2024,3150,VEJDOVSKYELLA (MACHETNA) INTERMEDIA,,69015,GL,ANNELIDA,CLITELLATA,TUBIFICIDA,NAIDIDAE
8/23/2024,3815,HETERODONAX,415469,,EST,MOLLUSCA,BIVALVIA,VENEROIDA,PSAMMOBIIDAE
8/23/2024,3816,INANIDRILUS,137372,,EST,ANNELIDA,CLITELLATA,HAPLOTAXIDA,TUBIFICIDAE
8/23/2024,3817,MONOPYLEPHORUS RUBRONIVEUS,137551,,EST,ANNELIDA,CLITELLATA,HAPLOTAXIDA,TUBIFICIDAE
8/23/2024,3818,ABARENICOLA PACIFICA,326192,,EST,ANNELIDA,POLYCHAETA,,ARENICOLIDAE
8/23/2024,3819,ABRA,138474,,EST,MOLLUSCA,BIVALVIA,VENEROIDA,SEMELIDAE
8/23/2024,3820,ACCEDOMOERA VAGOR,550289,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,PONTOGENEIIDAE
8/23/2024,3821,ACTEOCINA CEREALIS,581395,,EST,MOLLUSCA,GASTROPODA,CEPHALASPIDEA,CYLICHNIDAE
8/23/2024,3822,AEGINELLA SPINOSA,101817,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CAPRELLIDAE
8/23/2024,3823,ALIA PERMODESTA,511706,,EST,MOLLUSCA,GASTROPODA,NEOGASTROPODA,COLUMBELLIDAE
8/23/2024,3824,ALPHEUS NORMANNI,158349,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,ALPHEIDAE
8/23/2024,3825,AMERICHELIDIUM MICROPLEON,546994,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,OEDICEROTIDAE
8/23/2024,3826,AMERICHELIDIUM VARIABILUM,546999,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,OEDICEROTIDAE
8/23/2024,3827,AMERICOROPHIUM ELLISI,421574,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,COROPHIIDAE
8/23/2024,3828,AMPELISCA BICARINATA,421433,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,AMPELISCIDAE
8/23/2024,3829,AMPELISCA UNSOCALAE,423041,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,AMPELISCIDAE
8/23/2024,3830,AMPHICTENE,152447,,EST,ANNELIDA,POLYCHAETA,CANALIPALPATA,PECTINARIIDAE
8/23/2024,3832,AMPHIGLENA MEDITERRANEA,130869,,EST,ANNELIDA,POLYCHAETA,CANALIPALPATA,SABELLIDAE
8/23/2024,3833,AMPHINOME,129183,,EST,ANNELIDA,POLYCHAETA,ACICULATA,AMPHINOMIDAE
8/23/2024,3834,AMPHIODIA OCCIDENTALIS,242666,,EST,ECHINODERMATA,OPHIUROIDEA,OPHIURIDA,AMPHIURIDAE
8/23/2024,3835,AMPHIPHOLIS PUGETANA,242878,,EST,ECHINODERMATA,OPHIUROIDEA,OPHIURIDA,AMPHIURIDAE
8/23/2024,3836,AMPHIPORUS ANGULATUS,122645,,EST,NEMERTEA,ENOPLA,HOPLONEMERTEA,AMPHIPORIDAE
8/23/2024,3837,AMPHIPORUS CAECUS,156288,,EST,NEMERTEA,ENOPLA,HOPLONEMERTEA,AMPHIPORIDAE
8/23/2024,3838,AMPHIPORUS GREENMANI,147988,,EST,NEMERTEA,ENOPLA,HOPLONEMERTEA,AMPHIPORIDAE
8/23/2024,3839,AMPITHOE LACERTOSA,423106,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,AMPITHOIDAE
8/23/2024,3840,AMYGDALUM SAGITTATUM,420690,,EST,MOLLUSCA,BIVALVIA,MYTILOIDA,MYTILIDAE
8/23/2024,3841,AMYGDALUM,138213,,EST,MOLLUSCA,BIVALVIA,MYTILOIDA,MYTILIDAE
8/23/2024,3842,ANACHIS,137802,,EST,MOLLUSCA,GASTROPODA,NEOGASTROPODA,COLUMBELLIDAE
8/23/2024,3843,ANOPLODACTYLUS LENTUS,158478,,EST,ARTHROPODA,PYCNOGONIDA,PANTOPODA,PHOXICHILIDIIDAE
8/23/2024,3844,ANOPLODACTYLUS MARITIMUS,134719,,EST,ARTHROPODA,PYCNOGONIDA,PANTOPODA,PHOXICHILIDIIDAE
8/23/2024,3845,ANOPLODACTYLUS CALIFORNICUS,134716,,EST,ARTHROPODA,PYCNOGONIDA,PANTOPODA,PHOXICHILIDIIDAE
8/23/2024,3846,ANOPLODACTYLUS VIRIDINTESTINALIS,239846,,EST,ARTHROPODA,PYCNOGONIDA,PANTOPODA,PHOXICHILIDIIDAE
8/23/2024,3847,ANTALIS ENTALE STIMPSONI,150534,,EST,MOLLUSCA,SCAPHOPODA,DENTALIIDA,DENTALIIDAE
8/23/2024,3848,AONIDES,129605,,EST,ANNELIDA,POLYCHAETA,CANALIPALPATA,SPIONIDAE
8/23/2024,3850,AMAKUSANTHURA INORNATA,255358,,EST,ARTHROPODA,MALACOSTRACA,ISOPODA,ANTHURIDAE
8/23/2024,3851,APHELOCHAETA TIGRINA,326481,,EST,ANNELIDA,POLYCHAETA,CANALIPALPATA,CIRRATULIDAE
8/23/2024,3852,APOHYALE PREVOSTII,490616,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HYALIDAE
8/23/2024,3853,GOLLUMUDES TROPICALIS,247104,,EST,ARTHROPODA,MALACOSTRACA,TANAIDACEA,APSEUDIDAE
8/23/2024,3854,APSEUDOMORPHA,246895,,EST,ARTHROPODA,MALACOSTRACA,TANAIDACEA,METAPSEUDIDAE
8/23/2024,3855,APSEUDOMORPHA OAHUENSIS,247197,,EST,ARTHROPODA,MALACOSTRACA,TANAIDACEA,METAPSEUDIDAE
8/23/2024,3856,ARBACIA PUNCTULATA,158058,,EST,ECHINODERMATA,ECHINOIDEA,ARBACIOIDA,ARBACIIDAE
8/23/2024,3857,ARENICOLA,129206,,EST,ANNELIDA,POLYCHAETA,,ARENICOLIDAE
8/23/2024,3858,ARGOPECTEN NUCLEUS,394268,,EST,MOLLUSCA,BIVALVIA,OSTREOIDA,PECTINIDAE
8/23/2024,3859,ARGOPECTEN,156816,,EST,MOLLUSCA,BIVALVIA,OSTREOIDA,PECTINIDAE
8/23/2024,3860,ARHYNCHITE PUGETTENSIS,266731,,EST,ECHIURA,,ECHIUROINEA,ECHIURIDAE
8/23/2024,3861,ARICIDEA (AEDICIRA),129430,,EST,ANNELIDA,POLYCHAETA,,PARAONIDAE
8/23/2024,3862,ARICIDEA (ARICIDEA),129430,,EST,ANNELIDA,POLYCHAETA,,PARAONIDAE
8/23/2024,3864,ARICIDEA (STRELZOVIA) BRYANI,421027,,EST,ANNELIDA,POLYCHAETA,,PARAONIDAE
8/23/2024,3865,ARMANDIA INTERMEDIA,209885,,EST,ANNELIDA,POLYCHAETA,,OPHELIIDAE
8/23/2024,3866,ARMATOPLANA REISHI,483551,,EST,PLATYHELMINTHES,RHABDITOPHORA,POLYCLADIDA,STYLOCHOPLANIDAE
8/23/2024,3867,AMPHARETE SIBIRICA,157222,,EST,ANNELIDA,POLYCHAETA,CANALIPALPATA,AMPHARETIDAE
8/23/2024,3868,ASSIMINEA SUCCINEA,160168,,EST,MOLLUSCA,GASTROPODA,NEOTAENIOGLOSSA,ASSIMINEIDAE
8/23/2024,3869,ASTARTE CONCHA,504827,,EST,MOLLUSCA,BIVALVIA,VENEROIDA,ASTARTIDAE
8/23/2024,3870,ASTEROPELLA SLATTERYI,451022,,EST,ARTHROPODA,OSTRACODA,MYODOCOPIDA,CYLINDROLEBERIDIDAE
8/23/2024,3871,ALIA AURANTIACA,511701,,EST,MOLLUSCA,GASTROPODA,NEOGASTROPODA,COLUMBELLIDAE
8/23/2024,3872,ASYCHIS CAROLINAE,326688,,EST,ANNELIDA,POLYCHAETA,,MALDANIDAE
8/23/2024,3873,KAMEHATYLUS NANA,488898,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,DEXAMINIDAE
8/23/2024,3874,AUGENERIELLA,129522,,EST,ANNELIDA,POLYCHAETA,CANALIPALPATA,SABELLIDAE
8/23/2024,3875,AULODRILUS PIGUETI,,,EST,ANNELIDA,CLITELLATA,TUBIFICIDA,NAIDIDAE
8/23/2024,3876,AUSTINIXA CRISTATA,410816,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,PINNOTHERIDAE
8/23/2024,3877,AXARUS,,,EST,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
8/23/2024,3878,AXIOTHELLA CATENATA,130275,,EST,ANNELIDA,POLYCHAETA,,MALDANIDAE
8/23/2024,3879,BOUVIERAXIUS RUDIS,477519,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,AXIIDAE
8/23/2024,3880,AXIUS SERRATUS,158379,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,AXIIDAE
8/23/2024,3881,NEONESIDEA KAUAIENSIS,790069,,EST,ARTHROPODA,OSTRACODA,PODOCOPIDA,BAIRDIIDAE
8/23/2024,3882,BALANOMORPHA,106039,,EST,ARTHROPODA,MAXILLOPODA,SESSILIA,
8/23/2024,3883,BALANUS,106122,,EST,ARTHROPODA,MAXILLOPODA,SESSILIA,BALANIDAE
8/23/2024,3884,BALANUS TRIGONUS,106223,,EST,ARTHROPODA,MAXILLOPODA,SESSILIA,BALANIDAE
8/23/2024,3885,BARLEEIA HALIOTIPHILA,580523,,EST,MOLLUSCA,GASTROPODA,NEOTAENIOGLOSSA,BARLEEIIDAE
8/23/2024,3886,BARNEA SUBTRUNCATA,506981,,EST,MOLLUSCA,BIVALVIA,MYOIDA,PHOLADIDAE
8/23/2024,3887,BEMLOS PUALANI,488750,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,AORIDAE
8/23/2024,3888,BHAWANIA HETEROSETA,421043,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,CHRYSOPETALIDAE
8/23/2024,3889,BITTIOLUM,160170,,EST,MOLLUSCA,GASTROPODA,NEOTAENIOGLOSSA,CERITHIIDAE
8/23/2024,3890,BOCCARDIA POLYBRANCHIA,131111,,EST,ANNELIDA,POLYCHAETA,CANALIPALPATA,SPIONIDAE
8/23/2024,3891,BOONEA LUCCA,581101,,EST,MOLLUSCA,GASTROPODA,HETEROSTROPHA,PYRAMIDELLIDAE
8/23/2024,3892,BOONEA,397023,,EST,MOLLUSCA,GASTROPODA,HETEROSTROPHA,PYRAMIDELLIDAE
8/23/2024,3893,BOPYRIDAE,1195,,EST,ARTHROPODA,MALACOSTRACA,ISOPODA,BOPYRIDAE
8/23/2024,3894,CHLAMYDOPLEON,226151,,EST,ARTHROPODA,MALACOSTRACA,MYSIDA,MYSIDAE
8/23/2024,3895,BRACHIDONTES,138215,,EST,MOLLUSCA,BIVALVIA,MYTILOIDA,MYTILIDAE
8/23/2024,3896,BRACHYSTOMIA ANGULARIS,581099,,EST,MOLLUSCA,GASTROPODA,HETEROSTROPHA,PYRAMIDELLIDAE
8/23/2024,3897,BRADA SACHALINA,327264,,EST,ANNELIDA,POLYCHAETA,CANALIPALPATA,FLABELLIGERIDAE
8/23/2024,3898,BRANCHELLION LOBATA,370607,,EST,ANNELIDA,CLITELLATA,RHYNCHOBDELLIDA,PISCICOLIDAE
8/23/2024,3899,BRANCHIOMMA NIGROMACULATUM,209930,,EST,ANNELIDA,POLYCHAETA,CANALIPALPATA,SABELLIDAE
8/23/2024,3900,BRANCHIURA SOWERBYI,182695,,EST,ANNELIDA,CLITELLATA,TUBIFICIDA,NAIDIDAE
8/23/2024,3901,BRANIA RHOPALOPHORA,174878,,EST,ANNELIDA,POLYCHAETA,ACICULATA,SYLLIDAE
8/23/2024,3902,BULLA,137716,,EST,MOLLUSCA,GASTROPODA,CEPHALASPIDEA,BULLIDAE
8/23/2024,3903,BUSYCON CARICA,160185,,EST,MOLLUSCA,GASTROPODA,NEOGASTROPODA,MELONGENIDAE
8/23/2024,3904,BUSYCON,160183,,EST,MOLLUSCA,GASTROPODA,NEOGASTROPODA,MELONGENIDAE
8/23/2024,3905,BYBLIS MINUTICORNIS,101945,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,AMPELISCIDAE
8/23/2024,3906,BYBLIS VELERONIS,423243,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,AMPELISCIDAE
8/23/2024,3907,BYLGIDES MACROLEPIDUS,333166,,EST,ANNELIDA,POLYCHAETA,ACICULATA,POLYNOIDAE
8/23/2024,3908,CAECIANIROPSIS,248557,,EST,ARTHROPODA,MALACOSTRACA,ISOPODA,JANIRIDAE
8/23/2024,3909,CAECOGNATHIA CRENULATIFRONS,257108,,EST,ARTHROPODA,MALACOSTRACA,ISOPODA,GNATHIIDAE
8/23/2024,3910,CAECUM GLABRUM,138952,,EST,MOLLUSCA,GASTROPODA,NEOTAENIOGLOSSA,CAECIDAE
8/23/2024,3911,CAECUM IMBRICATUM,419589,,EST,MOLLUSCA,GASTROPODA,NEOTAENIOGLOSSA,CAECIDAE
8/23/2024,3912,CAECUM REGULARE,419593,,EST,MOLLUSCA,GASTROPODA,NEOTAENIOGLOSSA,CAECIDAE
8/23/2024,3913,CALLIOPIUS,101511,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CALLIOPIIDAE
8/23/2024,3914,CALLIOSTOMA,138584,,EST,MOLLUSCA,GASTROPODA,ARCHAEOGASTROPODA,TROCHIDAE
8/23/2024,3915,CAMPYLASPIS BIPLICATA,182385,,EST,ARTHROPODA,MALACOSTRACA,CUMACEA,NANNASTACIDAE
8/23/2024,3916,CAMPYLASPIS SULCATA,110558,,EST,ARTHROPODA,MALACOSTRACA,CUMACEA,NANNASTACIDAE
8/23/2024,3917,CAPRELLA ANDREAE,101825,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CAPRELLIDAE
8/23/2024,3918,CAPRELLA SUBTILIS,430917,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CAPRELLIDAE
8/23/2024,3919,CAPRELLA STRIATA,423257,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CAPRELLIDAE
8/23/2024,3920,CARAZZIELLA CALAFIA,327354,,EST,ANNELIDA,POLYCHAETA,CANALIPALPATA,SPIONIDAE
8/23/2024,3921,CARELIOPSIS,181122,,EST,MOLLUSCA,GASTROPODA,HETEROSTROPHA,PYRAMIDELLIDAE
8/23/2024,3922,CASSIDINIDEA LUNIFRONS,1288310,,EST,ARTHROPODA,MALACOSTRACA,ISOPODA,SPHAEROMATIDAE
8/23/2024,3923,CAULLERIELLA ACICULA,327367,,EST,ANNELIDA,POLYCHAETA,CANALIPALPATA,CIRRATULIDAE
8/23/2024,3924,CERADOCUS HAWAIIENSIS,531424,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,MELITIDAE
8/23/2024,3925,CEREBRATULUS MARGINATUS,122478,,EST,NEMERTEA,ANOPLA,HETERONEMERTEA,LINEIDAE
8/23/2024,3926,CERIANTHIDAE,100684,,EST,CNIDARIA,ANTHOZOA,CERIANTHARIA,CERIANTHIDAE
8/23/2024,3927,CERITHIDEOPSIS CALIFORNICA,580447,,EST,MOLLUSCA,GASTROPODA,NEOTAENIOGLOSSA,POTAMIDIDAE
8/23/2024,3928,CERITHIOPSIS GREENII,160161,,EST,MOLLUSCA,GASTROPODA,NEOTAENIOGLOSSA,CERITHIOPSIDAE
8/23/2024,3929,CERITHIUM,137760,,EST,MOLLUSCA,GASTROPODA,NEOTAENIOGLOSSA,CERITHIIDAE
8/23/2024,3930,CHAETODERMA NITIDULUM,139106,,EST,MOLLUSCA,APLACOPHORA,,CHAETODERMATIDAE
8/23/2024,3931,CAUDOFOVEATA,151365,,EST,MOLLUSCA,APLACOPHORA,,
8/23/2024,3932,CHAETOGNATHA,2081,,EST,CHAETOGNATHA,,,
8/23/2024,3933,CHAETOZONE ANASIMUS,567256,,EST,ANNELIDA,POLYCHAETA,CANALIPALPATA,CIRRATULIDAE
8/23/2024,3934,CHAETOZONE HYSTRICOSUS,567258,,EST,ANNELIDA,POLYCHAETA,CANALIPALPATA,CIRRATULIDAE
8/23/2024,3936,CHEIRIMEDEIA SIMILICARPA,431413,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,ISAEIDAE
8/23/2024,3937,CHONE MAGNA,332682,,EST,ANNELIDA,POLYCHAETA,CANALIPALPATA,SABELLIDAE
8/23/2024,3938,CHORDATA,1821,,EST,CHORDATA,,,
8/23/2024,3939,CHRYSOPETALUM OCCIDENTALE,326752,,EST,ANNELIDA,POLYCHAETA,ACICULATA,CHRYSOPETALIDAE
8/23/2024,3940,CIRCEIS ARMORICANA,131198,,EST,ANNELIDA,POLYCHAETA,CANALIPALPATA,SERPULIDAE
8/23/2024,3941,CIRRIFORMIA MOOREI,327101,,EST,ANNELIDA,POLYCHAETA,CANALIPALPATA,CIRRATULIDAE
8/23/2024,3942,CIRRATULUS GRANDIS,,,EST,ANNELIDA,POLYCHAETA,CANALIPALPATA,CIRRATULIDAE
8/23/2024,3944,CLATHURELLIDAE,153873,,EST,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CLATHURELLIDAE
8/23/2024,3945,CLIBANARIUS,106841,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,DIOGENIDAE
