PUBLICATION_DATE,UID,SITE_ID,YEAR,VISIT_NO,DATE_COL,STUDY,PSTL_CODE,LAT_DD83,LON_DD83,XCOORD,YCOORD,UNIQUE_ID,WGT_CAT_AP,WGT_SP_AP,DWH_REGION,EPA_REG,EST_GROUP,EVAL_CAT,FEAT_NM,FRAME1999,FRAME2005,FRAME2010,FRAME2015,NCA_REG,NCCA_REG,NEP_NAME,NEP_NAT,PANEL_RVST,PANEL_SOT,PANEL_USE,PANEL_WGT,PROB_CAT,PROVINCE,SITETYPE,SMALL_EST,STATE_NM,STRATUM,TNT_CAT,WGT_CAT,WGT_SP,WTBDY_NM,LAT_DD,LON_DD,STATION_DEPTH,INDEX_AP,INDEX_FPLG15,INDEX_FTIS15,INDEX_NCCA15,COUNTRY,GREAT_LAKE,NPS_PARK
4/29/2021,180620,NCCA15-2263,2015,1,9/3/2015,Albemarle_Pamlico,NC,35.34500046,-76.54751031,1740666.819,-62603.91024,NCA_NC-10174,NCA_NC_CarP_Albemarle_Pamlico_Sounds,39.18315757,Outside Gulf Coast,Region_04,CarP_Albemarle_Pamlico_Sounds,Target_Sampled,Pamlico_River,Include,Include,Include,Include,East_Coast,Southeast,Albemarle-Pamlico Sounds,NEP,AP_NO_NO_NO_15,AP_NO_NO_NO_15,Base15_OverSamp,AP_NO_NO_NO_15,"CarP_Albemarle_Pamlico_Sounds_(200,500]",Carolinian Province,PROB,Large,North Carolina,CarP_Albemarle_Pamlico_Sounds,Target,,,Pamlico_Sound,35.34505,-76.54745,5.3,Y,,,,,,
4/29/2021,182076,NCCA15-2264,2015,1,9/11/2015,Albemarle_Pamlico,NC,35.97398699,-76.61532429,1720419.105,5112.997641,NCA_NC-10175,NCA_NC_CarP_Albemarle_Pamlico_Sounds,46.33003631,Outside Gulf Coast,Region_04,CarP_Albemarle_Pamlico_Sounds,Target_Sampled,Albermarle_Sound,Include,Include,Include,Include,East_Coast,Southeast,Albemarle-Pamlico Sounds,NEP,AP_NO_NO_NO_15,AP_NO_NO_NO_15,Base15_OverSamp,AP_NO_NO_NO_15,"CarP_Albemarle_Pamlico_Sounds_(500,2000]",Carolinian Province,PROB,Large,North Carolina,CarP_Albemarle_Pamlico_Sounds,Target,,,Albemarle_Sound,35.97382,-76.61525,5,Y,,,,,,
4/29/2021,180020,NCCA15-2265,2015,1,9/1/2015,Albemarle_Pamlico,NC,35.33559344,-76.76330288,1721834.692,-67566.19213,NCA_NC-10176,NCA_NC_CarP_Albemarle_Pamlico_Sounds,13.97410249,Outside Gulf Coast,Region_04,CarP_Albemarle_Pamlico_Sounds,Target_Sampled,South_Creek,Include,Include,Include,Include,East_Coast,Southeast,Albemarle-Pamlico Sounds,NEP,AP_NO_NO_NO_15,AP_NO_NO_NO_15,Base15_OverSamp,AP_NO_NO_NO_15,"CarP_Albemarle_Pamlico_Sounds_(10,20]",Carolinian Province,PROB,Small,North Carolina,CarP_Albemarle_Pamlico_Sounds,Target,,,Pamlico_Sound,35.33553,-76.76335,1.7,Y,,,,,,
4/29/2021,182077,NCCA15-2266,2015,1,9/11/2015,Albemarle_Pamlico,NC,36.05626669,-76.70352499,1710841.213,12544.57961,NCA_NC-10177,NCA_NC_CarP_Albemarle_Pamlico_Sounds,45.13166467,Outside Gulf Coast,Region_04,CarP_Albemarle_Pamlico_Sounds,Target_Sampled,Chowan_River,Include,Include,Include,Include,East_Coast,Southeast,Albemarle-Pamlico Sounds,NEP,AP_NO_NO_NO_15,AP_NO_NO_NO_15,Base15_OverSamp,AP_NO_NO_NO_15,"CarP_Albemarle_Pamlico_Sounds_(100,200]",Carolinian Province,PROB,Large,North Carolina,CarP_Albemarle_Pamlico_Sounds,Target,,,Albemarle_Sound,36.05612,-76.70347,6,Y,,,,,,
4/29/2021,181650,NCCA15-2267,2015,1,9/9/2015,Albemarle_Pamlico,NC,35.33598445,-76.40237275,1753676.855,-60923.44457,NCA_NC-10178,NCA_NC_CarP_Albemarle_Pamlico_Sounds,39.18315757,Outside Gulf Coast,Region_04,CarP_Albemarle_Pamlico_Sounds,Target_Sampled,Pamlico_River,Include,Include,Include,Include,East_Coast,Southeast,Albemarle-Pamlico Sounds,NEP,AP_NO_NO_NO_15,AP_NO_NO_NO_15,Base15_OverSamp,AP_NO_NO_NO_15,"CarP_Albemarle_Pamlico_Sounds_(200,500]",Carolinian Province,PROB,Large,North Carolina,CarP_Albemarle_Pamlico_Sounds,Target,,,Pamlico_Sound,35.33603,-76.40226,2,Y,,,,,,
4/29/2021,182223,NCCA15-2268,2015,1,9/15/2015,Albemarle_Pamlico,NC,35.87484924,-75.66861532,1805542.562,11815.97524,NCA_NC-10179,NCA_NC_CarP_Albemarle_Pamlico_Sounds,27.98041804,Outside Gulf Coast,Region_04,CarP_Albemarle_Pamlico_Sounds,Target_Sampled,Croatan_Sound,Include,Include,Include,Include,East_Coast,Southeast,Albemarle-Pamlico Sounds,NEP,AP_NO_NO_NO_15,AP_NO_NO_NO_15,Base15_OverSamp,AP_NO_NO_NO_15,"CarP_Albemarle_Pamlico_Sounds_(50,100]",Carolinian Province,PROB,Small,North Carolina,CarP_Albemarle_Pamlico_Sounds,Target,,,Croatan_Sound,35.87487,-75.66859,1.8,Y,,,,,,
4/29/2021,187990,NCCA15-2269,2015,1,10/14/2015,Albemarle_Pamlico,NC,35.45967356,-75.8233161,1801806.493,-36548.97233,NCA_NC-10180,NCA_NC_CarP_Albemarle_Pamlico_Sounds,149.2326015,Outside Gulf Coast,Region_04,CarP_Albemarle_Pamlico_Sounds,Target_Sampled,Pamlico_Sound,Include,Include,Include,Include,East_Coast,Southeast,Albemarle-Pamlico Sounds,NEP,AP_NO_NO_NO_15,AP_NO_NO_NO_15,Base15_OverSamp,AP_NO_NO_NO_15,"CarP_Albemarle_Pamlico_Sounds_(2000,4000]",Carolinian Province,PROB,Large,North Carolina,CarP_Albemarle_Pamlico_Sounds,Target,,,Pamlico_Sound,35.45964,-75.8233,6.1,Y,,,,,,
4/29/2021,185911,NCCA15-2270,2015,1,9/30/2015,Albemarle_Pamlico,NC,36.34229946,-75.86968184,1776949.615,59194.78615,NCA_NC-10181,NCA_NC_CarP_Albemarle_Pamlico_Sounds,45.13166467,Outside Gulf Coast,Region_04,CarP_Albemarle_Pamlico_Sounds,Target_Sampled,Corrituck_Sound,Include,Include,Include,Include,East_Coast,Southeast,Albemarle-Pamlico Sounds,NEP,AP_NO_NO_NO_15,AP_NO_NO_NO_15,Base15_OverSamp,AP_NO_NO_NO_15,"CarP_Albemarle_Pamlico_Sounds_(100,200]",Carolinian Province,PROB,Large,North Carolina,CarP_Albemarle_Pamlico_Sounds,Target,,,Albemarle_Sound,36.34236,-75.8697,2.6,Y,,,,,,
4/29/2021,178953,NCCA15-2271,2015,1,8/26/2015,Albemarle_Pamlico,NC,35.06020715,-76.48282267,1752873.198,-92617.90922,NCA_NC-10182,NCA_NC_CarP_Albemarle_Pamlico_Sounds,39.18315757,Outside Gulf Coast,Region_04,CarP_Albemarle_Pamlico_Sounds,Target_Sampled,Neuse_River,Include,Include,Include,Include,East_Coast,Southeast,Albemarle-Pamlico Sounds,NEP,AP_NO_NO_NO_15,AP_NO_NO_NO_15,Base15_OverSamp,AP_NO_NO_NO_15,"CarP_Albemarle_Pamlico_Sounds_(200,500]",Carolinian Province,PROB,Large,North Carolina,CarP_Albemarle_Pamlico_Sounds,Target,,,Pamlico_Sound,35.06007,-76.48283,2.2,Y,,,,,,
4/29/2021,184266,NCCA15-2272,2015,1,9/23/2015,Albemarle_Pamlico,NC,36.50788255,-76.0768253,1755074.664,73482.87088,NCA_NC-10183,NCA_NC_CarP_Albemarle_Pamlico_Sounds,21.57566049,Outside Gulf Coast,Region_04,CarP_Albemarle_Pamlico_Sounds,Target_Sampled,Northwest_River,Include,Include,Include,Include,East_Coast,Southeast,Albemarle-Pamlico Sounds,NEP,AP_NO_NO_NO_15,AP_NO_NO_NO_15,Base15_OverSamp,AP_NO_NO_NO_15,"CarP_Albemarle_Pamlico_Sounds_(0,10]",Carolinian Province,PROB,Small,North Carolina,CarP_Albemarle_Pamlico_Sounds,Target,,,Albemarle_Sound,36.50779,-76.07681,1.1,Y,,,,,,
4/29/2021,180235,NCCA15-2273,2015,1,9/2/2015,Albemarle_Pamlico,NC,34.9418965,-76.75230101,1731667.808,-110521.2458,NCA_NC-10184,NCA_NC_CarP_Albemarle_Pamlico_Sounds,39.18315757,Outside Gulf Coast,Region_04,CarP_Albemarle_Pamlico_Sounds,Target_Sampled,Neuse_River,Include,Include,Include,Include,East_Coast,Southeast,Albemarle-Pamlico Sounds,NEP,AP_NO_NO_NO_15,AP_NO_NO_NO_15,Base15_OverSamp,AP_NO_NO_NO_15,"CarP_Albemarle_Pamlico_Sounds_(200,500]",Carolinian Province,PROB,Large,North Carolina,CarP_Albemarle_Pamlico_Sounds,Target,,,Pamlico_Sound,34.94188,-76.75211,4.4,Y,,,,,,
4/29/2021,182917,NCCA15-2274,2015,1,9/17/2015,Albemarle_Pamlico,NC,35.91741978,-76.05434137,1770804.2,9218.210357,NCA_NC-10185,NCA_NC_CarP_Albemarle_Pamlico_Sounds,13.97410249,Outside Gulf Coast,Region_04,CarP_Albemarle_Pamlico_Sounds,Target_Sampled,Little_Alligator_River,Include,Include,Include,Include,East_Coast,Southeast,Albemarle-Pamlico Sounds,NEP,AP_NO_NO_NO_15,AP_NO_NO_NO_15,Base15_OverSamp,AP_NO_NO_NO_15,"CarP_Albemarle_Pamlico_Sounds_(10,20]",Carolinian Province,PROB,Small,North Carolina,CarP_Albemarle_Pamlico_Sounds,Target,,,Albemarle_Sound,35.91769,-76.05448,1,Y,,,,,,
4/29/2021,177541,NCCA15-2275,2015,1,8/20/2015,Albemarle_Pamlico,NC,34.77382108,-76.70962272,1739245.121,-128159.1547,NCA_NC-10186,NCA_NC_CarP_Albemarle_Pamlico_Sounds,21.28292162,Outside Gulf Coast,Region_04,CarP_Albemarle_Pamlico_Sounds,Target_Sampled,Newport_River,Include,Include,Include,Include,East_Coast,Southeast,Albemarle-Pamlico Sounds,NEP,AP_NO_NO_NO_15,AP_NO_NO_NO_15,Base15_OverSamp,AP_NO_NO_NO_15,"CarP_Albemarle_Pamlico_Sounds_(20,50]",Carolinian Province,PROB,Small,North Carolina,CarP_Albemarle_Pamlico_Sounds,Target,,,Bogue_Sound,34.77388,-76.70952,0.9,Y,,,,,,
4/29/2021,187500,NCCA15-2276,2015,1,10/9/2015,Albemarle_Pamlico,NC,35.56049171,-75.55612502,1822891.195,-20424.71044,NCA_NC-10187,NCA_NC_CarP_Albemarle_Pamlico_Sounds,149.2326015,Outside Gulf Coast,Region_04,CarP_Albemarle_Pamlico_Sounds,Target_Sampled,Pamlico_Sound,Include,Include,Include,Include,East_Coast,Southeast,Albemarle-Pamlico Sounds,NEP,AP_NO_NO_NO_15,AP_NO_NO_NO_15,Base15_OverSamp,AP_NO_NO_NO_15,"CarP_Albemarle_Pamlico_Sounds_(2000,4000]",Carolinian Province,PROB,Large,North Carolina,CarP_Albemarle_Pamlico_Sounds,Target,,,Pamlico_Sound,35.56049,-75.55592,5.5,Y,,,,,,
4/29/2021,181914,NCCA15-2277,2015,1,9/10/2015,Albemarle_Pamlico,NC,35.55660678,-76.47163498,1742527.72,-38024.03417,NCA_NC-10188,NCA_NC_CarP_Albemarle_Pamlico_Sounds,45.13166467,Outside Gulf Coast,Region_04,CarP_Albemarle_Pamlico_Sounds,Target_Sampled,Pungo_River,Include,Include,Include,Include,East_Coast,Southeast,Albemarle-Pamlico Sounds,NEP,AP_NO_NO_NO_15,AP_NO_NO_NO_15,Base15_OverSamp,AP_NO_NO_NO_15,"CarP_Albemarle_Pamlico_Sounds_(100,200]",Carolinian Province,PROB,Large,North Carolina,CarP_Albemarle_Pamlico_Sounds,Target,,,Pamlico_Sound,35.55661,-76.47155,1.5,Y,,,,,,
4/29/2021,174475,NCCA15-2278,2015,1,7/29/2015,Estuarine,NC,33.9124978,-78.01842905,1640818.054,-245891.01,NCA_NC-10189,,,Outside Gulf Coast,Region_04,CarP_Other,Target_Sampled,Elizabeth_River,Include,Include,Include,Include,East_Coast,Southeast,Not_NEP,Not_NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"CarP_Other_(0,5]",Carolinian Province,PROB,Small,North Carolina,CarP_Other_NC,Target,NCA_NC_CarP_Other_NC,11.02742792,Cape_Fear_River,33.91249778,-78.01842904,13.8,,Y,Y,Y,,,
4/29/2021,175570,NCCA15-2280,2015,1,7/30/2015,Estuarine,NC,34.54847349,-77.35928129,1686349.721,-164572.137,NCA_NC-10191,,,Outside Gulf Coast,Region_04,CarP_Other,Target_Sampled,New_River,Include,Include,Include,Include,East_Coast,Southeast,Not_NEP,Not_NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15_OverSamp,NCA_NO_NO_NO_15,"CarP_Other_(10,20]",Carolinian Province,PROB,Small,North Carolina,CarP_Other_NC,Target,NCA_NC_CarP_Other_NC,18.72314859,New_River,34.54847348,-77.35928128,1.4,,Y,Y,Y,,,
4/29/2021,175701,NCCA15-2308,2015,1,8/6/2015,Estuarine,GA,31.04172271,-81.449065,1379334.826,-615875.067,NCA_GA-10158,,,Outside Gulf Coast,Region_04,CarP_Other,Target_Sampled,Jekyll_Sound,Include,Include,Include,Include,East_Coast,Southeast,Not_NEP,Not_NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"CarP_Other_(0,5]",Carolinian Province,PROB,Small,Georgia,CarP_Other_GA,Target,NCA_GA_CarP_Other_GA,5.336070008,St_Andrew_St_Simons_Sound,31.04169,-81.44926,1,,Y,Y,Y,,,
4/29/2021,176481,NCCA15-2309,2015,1,8/12/2015,Estuarine,GA,31.65104362,-81.25966762,1386669.946,-546115.218,NCA_GA-10159,,,Outside Gulf Coast,Region_04,CarP_Other,Target_Sampled,South_Newport_River,Include,Include,Include,Include,East_Coast,Southeast,Not_NEP,Not_NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"CarP_Other_(5,10]",Carolinian Province,PROB,Small,Georgia,CarP_Other_GA,Target,NCA_GA_CarP_Other_GA,14.97070502,St_Catherines_Sapelo_Sounds,31.65099,-81.25949,7.15,,Y,Y,Y,,,
4/29/2021,176303,NCCA15-2310,2015,1,8/11/2015,Estuarine,GA,31.53483418,-81.38178076,1377255.857,-560675.192,NCA_GA-10160,,,Outside Gulf Coast,Region_04,CarP_Other,Target_Sampled,Sapelo_River,Include,Include,Include,Include,East_Coast,Southeast,Not_NEP,Not_NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"CarP_Other_(10,20]",Carolinian Province,PROB,Small,Georgia,CarP_Other_GA,Target,NCA_GA_CarP_Other_GA,44.95181507,St_Catherines_Sapelo_Sounds,31.53547,-81.38114,1.8,,Y,Y,Y,,,
4/29/2021,177490,NCCA15-2311,2015,1,8/17/2015,Estuarine,GA,31.82108646,-81.27124352,1382666.502,-527574.192,NCA_GA-10161,,,Outside Gulf Coast,Region_04,CarP_Other,Target_Sampled,Medway_River,Include,Include,Include,Include,East_Coast,Southeast,Not_NEP,Not_NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"CarP_Other_(10,20]",Carolinian Province,PROB,Small,Georgia,CarP_Other_GA,Target,NCA_GA_CarP_Other_GA,44.95181507,St_Catherines_Sapelo_Sounds,31.82125,-81.27131,3,,Y,Y,Y,,,
4/29/2021,175417,NCCA15-2312,2015,1,8/4/2015,Estuarine,GA,31.10742693,-81.46158031,1377044.103,-608834.084,NCA_GA-10162,,,Outside Gulf Coast,Region_04,CarP_Other,Target_Sampled,Turtle_River,Include,Include,Include,Include,East_Coast,Southeast,Not_NEP,Not_NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"CarP_Other_(5,10]",Carolinian Province,PROB,Small,Georgia,CarP_Other_GA,Target,NCA_GA_CarP_Other_GA,14.97070502,St_Andrew_St_Simons_Sound,31.10743,-81.46178,12.5,,Y,Y,Y,,,
4/29/2021,171702,NCCA15-2317,2015,1,7/8/2015,Estuarine,FL,28.456796,-80.76062059,1489820.945,-888642.722,NCA_FL-10268,,,Outside Gulf Coast,Region_04,CarP_Indian_River,Target_Sampled,Indian_River_Lagoon,Include,Include,Include,Include,East_Coast,Southeast,Indian River Lagoon,NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"CarP_Indian_River_(200,400]",Carolinian Province,PROB,Large,Florida,CarP_Indian_River,Target,NCA_FL_CarP_Indian_River,35.17563284,Indian_River,28.45695,-80.76058,1,,Y,Y,Y,,,
4/29/2021,172651,NCCA15-2319,2015,1,7/14/2015,Estuarine,FL,27.21530357,-80.28187741,1558763.572,-1016180.768,NCA_FL-10270,,,Outside Gulf Coast,Region_04,CarP_Indian_River,Target_Sampled,St_Lucie_River,Include,Include,Include,Include,East_Coast,Southeast,Indian River Lagoon,NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"CarP_Indian_River_(20,50]",West Indian Province,PROB,Small,Florida,CarP_Indian_River,Target,NCA_FL_CarP_Indian_River,7.589336779,Indian_River,27.21539,-80.28196,3.2,,Y,Y,Y,,,
4/29/2021,172652,NCCA15-2320,2015,1,7/14/2015,Estuarine,FL,27.45921701,-80.31955974,1550644.701,-990278.114,NCA_FL-10271,,,Outside Gulf Coast,Region_04,CarP_Indian_River,Target_Sampled,Indian_River_Lagoon,Include,Include,Include,Include,East_Coast,Southeast,Indian River Lagoon,NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"CarP_Indian_River_(50,200]",West Indian Province,PROB,Large,Florida,CarP_Indian_River,Target,NCA_FL_CarP_Indian_River,45.86719181,Indian_River,27.45914,-80.3195,7.5,,Y,Y,Y,,,
4/29/2021,172653,NCCA15-2321,2015,1,7/15/2015,Estuarine,FL,27.82271518,-80.44638254,1531682.039,-952774.788,NCA_FL-10272,,,Outside Gulf Coast,Region_04,CarP_Indian_River,Target_Sampled,Indian_River_Lagoon,Include,Include,Include,Include,East_Coast,Southeast,Indian River Lagoon,NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"CarP_Indian_River_(50,200]",West Indian Province,PROB,Large,Florida,CarP_Indian_River,Target,NCA_FL_CarP_Indian_River,45.86719181,Indian_River,27.82262,-80.4464,1.3,,Y,Y,Y,,,
4/29/2021,171703,NCCA15-2322,2015,1,7/8/2015,Estuarine,FL,28.72207526,-80.83388637,1478057.171,-860822.452,NCA_FL-10273,,,Outside Gulf Coast,Region_04,CarP_Indian_River,Target_Sampled,Indian_River_Lagoon,Include,Include,Include,Include,East_Coast,Southeast,Indian River Lagoon,NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15_OverSamp,NCA_NO_NO_NO_15,"CarP_Indian_River_(200,400]",Carolinian Province,PROB,Large,Florida,CarP_Indian_River,Target,NCA_FL_CarP_Indian_River,35.17563284,Indian_River,28.72221,-80.83389,1,,Y,Y,Y,,,
4/29/2021,171041,NCCA15-2326,2015,1,7/1/2015,Estuarine,FL,29.30498804,-81.05731414,1446357.743,-800531.649,NCA_FL-10274,,,Outside Gulf Coast,Region_04,CarP_Other,Target_Sampled,Halifax_River,Include,Include,Include,Include,East_Coast,Southeast,Not_NEP,Not_NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"CarP_Other_(20,50]",Carolinian Province,PROB,Small,Florida,CarP_Other_FL,Target,NCA_FL_CarP_Other_FL,42.29770058,Halifax_River,29.30515,-81.05724,1,,Y,Y,Y,,,
4/29/2021,170442,NCCA15-2327,2015,1,6/29/2015,Estuarine,FL,30.40688552,-81.67100517,1369055.758,-688830.229,NCA_FL-10275,,,Outside Gulf Coast,Region_04,CarP_Other,Target_Sampled,Trout_River,Include,Include,Include,Include,East_Coast,Southeast,Not_NEP,Not_NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"CarP_Other_(5,10]",Carolinian Province,PROB,Small,Florida,CarP_Other_FL,Target,NCA_FL_CarP_Other_FL,38.04681053,St_Johns_River,30.40687,-81.67091,1,,Y,Y,Y,,,
4/29/2021,176492,NCCA15-2332,2015,1,8/11/2015,Estuarine,FL,25.20929151,-80.35069473,1588126.253,-1234698.161,NCA_FL-10276,,,Outside DWH Area,Region_04,WIP_Biscayne_Bay,Target_Sampled,Barnes_Sound,Include,Include,Include,Include,Gulf_Coast,Gulf,Not_NEP,Not_NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"WIP_Biscayne_Bay_(20,100]",West Indian Province,PROB,Small,Florida,WIP_Biscayne_Bay,Target,NCA_FL_WIP_Biscayne_Bay,20.88414639,Biscayne_Bay,25.2094,-80.35059,1.5,,Y,Y,Y,,,
4/29/2021,175937,NCCA15-2333,2015,1,8/6/2015,Estuarine,FL,25.25791437,-80.39150523,1583151.377,-1230125.766,NCA_FL-10277,,,Outside DWH Area,Region_04,WIP_Biscayne_Bay,Target_Sampled,Barnes_Sound,Include,Include,Include,Include,Gulf_Coast,Gulf,Not_NEP,Not_NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"WIP_Biscayne_Bay_(20,100]",West Indian Province,PROB,Small,Florida,WIP_Biscayne_Bay,Target,NCA_FL_WIP_Biscayne_Bay,20.88414639,Biscayne_Bay,25.25813,-80.39167,2.4,,Y,Y,Y,,,
4/29/2021,176493,NCCA15-2334,2015,1,8/11/2015,Estuarine,FL,25.31649838,-80.33280375,1587998.301,-1222815.812,NCA_FL-10278,,,Outside DWH Area,Region_04,WIP_Biscayne_Bay,Target_Sampled,Card_Sound,Include,Include,Include,Include,Gulf_Coast,Gulf,Not_NEP,Not_NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"WIP_Biscayne_Bay_(20,100]",West Indian Province,PROB,Small,Florida,WIP_Biscayne_Bay,Target,NCA_FL_WIP_Biscayne_Bay,20.88414639,Biscane_Bay,25.31648,-80.33258,3.5,,Y,Y,Y,,,
4/29/2021,176762,NCCA15-2335,2015,1,8/12/2015,Estuarine,FL,25.55294696,-80.19803221,1597244.018,-1194998.875,NCA_FL-10279,,,Outside Gulf Coast,Region_04,WIP_Biscayne_Bay,Target_Sampled,Biscayne_Bay,Include,Include,Include,Include,East_Coast,Southeast,Not_NEP,Not_NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"WIP_Biscayne_Bay_(100,600]",West Indian Province,PROB,Large,Florida,WIP_Biscayne_Bay,Target,NCA_FL_WIP_Biscayne_Bay,75.223375,Biscane_Bay,25.55314,-80.19805,2.7,,Y,Y,Y,,,
4/29/2021,167892,NCCA15-2342,2015,1,6/8/2015,Estuarine,FL,26.92761175,-82.09625894,1384821.485,-1075585.095,NCA_FL-10280,,,Outside DWH Area,Region_04,WIP_Charlotte_Harbor,Target_Sampled,Peace_River,Include,Include,Include,Include,Gulf_Coast,Gulf,Charlotte Harbor NEP,NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"WIP_Charlotte_Harbor_(20,50]",West Indian Province,PROB,Small,Florida,WIP_Charlotte_Harbor,Target,NCA_FL_WIP_Charlotte_Harbor,27.57102631,Charlotte_Harbor,26.92744,-82.09639,2.5,,Y,Y,Y,,,
4/29/2021,168321,NCCA15-2343,2015,1,6/11/2015,Estuarine,FL,26.71940692,-82.15398541,1382439.593,-1099097.009,NCA_FL-10281,,,Outside DWH Area,Region_04,WIP_Charlotte_Harbor,Target_Sampled,Charlotte_Harbor,Include,Include,Include,Include,Gulf_Coast,Gulf,Charlotte Harbor NEP,NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"WIP_Charlotte_Harbor_(100,200]",West Indian Province,PROB,Large,Florida,WIP_Charlotte_Harbor,Target,NCA_FL_WIP_Charlotte_Harbor,47.76779227,Charlotte_Harbor,26.71932,-82.15391,1.7,,Y,Y,Y,,,
4/29/2021,168322,NCCA15-2344,2015,1,6/10/2015,Estuarine,FL,26.58652596,-82.1270598,1387235.159,-1113167.129,NCA_FL-10282,,,Outside DWH Area,Region_04,WIP_Charlotte_Harbor,Target_Sampled,Pine_Island_Sound,Include,Include,Include,Include,Gulf_Coast,Gulf,Charlotte Harbor NEP,NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"WIP_Charlotte_Harbor_(100,200]",West Indian Province,PROB,Large,Florida,WIP_Charlotte_Harbor,Target,NCA_FL_WIP_Charlotte_Harbor,47.76779227,Charlotte_Harbor,26.58654,-82.12706,0.9,,Y,Y,Y,,,
4/29/2021,174472,NCCA15-2345,2015,1,7/28/2015,Estuarine,FL,26.5271415,-82.05662817,1395182.307,-1118597.009,NCA_FL-10283,,,Outside DWH Area,Region_04,WIP_Charlotte_Harbor,Target_Sampled,Matlacha_Pass,Include,Include,Include,Include,Gulf_Coast,Gulf,Charlotte Harbor NEP,NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"WIP_Charlotte_Harbor_(50,100]",West Indian Province,PROB,Small,Florida,WIP_Charlotte_Harbor,Target,NCA_FL_WIP_Charlotte_Harbor,40.73531193,Charlotte_Harbor,26.52708,-82.0564,2.5,,Y,Y,Y,,,
4/29/2021,177010,NCCA15-2350,2015,1,8/17/2015,Estuarine,FL,24.87249344,-81.08268236,1520231.401,-1283056.537,NCA_FL-10284,,,Outside DWH Area,Region_04,WIP_Florida_Bay,Target_Sampled,Florida_Bay,Include,Include,Include,Include,Gulf_Coast,Gulf,Not_NEP,Not_NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"WIP_Florida_Bay_(50,3200]",West Indian Province,PROB,Large,Florida,WIP_Florida_Bay,Target,NCA_FL_WIP_Florida_Bay,152.2735936,Florida_Bay,24.87237,-81.0827,3,,Y,Y,Y,,,
4/29/2021,177324,NCCA15-2351,2015,1,8/19/2015,Estuarine,FL,24.92252643,-80.91809492,1535999.297,-1275004.496,NCA_FL-10285,,,Outside DWH Area,Region_04,WIP_Florida_Bay,Target_Sampled,Florida_Bay,Include,Include,Include,Include,Gulf_Coast,Gulf,Not_NEP,Not_NEP,NCA_NO_NO_NO_15,NCA_NO_NO_NO_15,Base15,NCA_NO_NO_NO_15,"WIP_Florida_Bay_(50,3200]",West Indian Province,PROB,Large,Florida,WIP_Florida_Bay,Target,NCA_FL_WIP_Florida_Bay,152.2735936,Florida_Bay,24.92259,-80.91805,3.3,,Y,Y,Y,,,
