PUBLICATION_DATE,TAXA_ID,UID,SITE_ID,VISIT_NO,YEAR,DATE_COL,STUDY,PSTL_CODE,NCCA_REG,INDEX_AP,INDEX_NCCA15,IS_DISTINCT,TOTAL,TARGET_TAXON,APHIA_ID,ITISTSN,HABITAT,PHYLUM,CLASS,ORDER,FAMILY
4/27/2021,355,171701,NCCA15-1178,1,2015,9-Jul-15,Estuarine,FL,Southeast,,Y,Y,1,BUSYCOTYPUS,160190,,EST,MOLLUSCA,GASTROPODA,NEOGASTROPODA,BUCCINIDAE
4/27/2021,356,179202,NCCA15-2143,1,2015,27-Aug-15,Estuarine,NY,Northeast,,Y,Y,1,BUSYCOTYPUS CANALICULATUS,160192,,EST,MOLLUSCA,GASTROPODA,NEOGASTROPODA,BUCCINIDAE
4/27/2021,356,177215,NCCA15-2142,1,2015,18-Aug-15,Estuarine,NY,Northeast,,Y,Y,1,BUSYCOTYPUS CANALICULATUS,160192,,EST,MOLLUSCA,GASTROPODA,NEOGASTROPODA,BUCCINIDAE
4/27/2021,356,172023,NCCA15-1592,1,2015,13-Jul-15,Estuarine,RI,Northeast,,Y,Y,1,BUSYCOTYPUS CANALICULATUS,160192,,EST,MOLLUSCA,GASTROPODA,NEOGASTROPODA,BUCCINIDAE
4/27/2021,357,173917,NCCA15-2700,1,2015,26-Jul-15,Estuarine,WA,West,,Y,Y,1,BYBLIS,101446,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,AMPELISCIDAE
4/27/2021,357,178031,NCCA15-1588,2,2015,24-Aug-15,Estuarine,RI,Northeast,,N,Y,1,BYBLIS,101446,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,AMPELISCIDAE
4/27/2021,357,1000100,NCCA15-1286,1,2015,28-Jul-15,Estuarine,WA,West,,Y,Y,1,BYBLIS,101446,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,AMPELISCIDAE
4/27/2021,357,1000067,NCCA15-1280,1,2015,9-Jul-15,Estuarine,WA,West,,Y,Y,1,BYBLIS,101446,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,AMPELISCIDAE
4/27/2021,358,169100,NCCA15-2044,1,2015,17-Jun-15,Estuarine,ME,Northeast,,Y,Y,1,BYBLIS GAIMARDII,416573,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,AMPELISCIDAE
4/27/2021,359,1000116,NCCA15-1279,1,2015,2-Aug-15,Estuarine,WA,West,,Y,Y,1,BYBLIS MILLSI,423228,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,AMPELISCIDAE
4/27/2021,359,1000120,NCCA15-2707,1,2015,5-Aug-15,Estuarine,WA,West,,Y,Y,8,BYBLIS MILLSI,423228,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,AMPELISCIDAE
4/27/2021,359,177326,NCCA15-2703,1,2015,19-Aug-15,Estuarine,WA,West,,Y,Y,2,BYBLIS MILLSI,423228,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,AMPELISCIDAE
4/27/2021,36,172307,NCCA15-2611,1,2015,14-Jul-15,Estuarine,CA,West,,Y,Y,1,ACUMINODEUTOPUS HETERUROPUS,557429,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,UNCIOLIDAE
4/27/2021,36,172847,NCCA15-2614,1,2015,16-Jul-15,Estuarine,CA,West,,Y,Y,10,ACUMINODEUTOPUS HETERUROPUS,557429,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,UNCIOLIDAE
4/27/2021,36,172308,NCCA15-2615,1,2015,14-Jul-15,Estuarine,CA,West,,Y,Y,12,ACUMINODEUTOPUS HETERUROPUS,557429,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,UNCIOLIDAE
4/27/2021,36,172303,NCCA15-1089,2,2015,14-Jul-15,Estuarine,CA,West,,N,Y,8,ACUMINODEUTOPUS HETERUROPUS,557429,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,UNCIOLIDAE
4/27/2021,36,172848,NCCA15-2622,1,2015,16-Jul-15,Estuarine,CA,West,,Y,Y,30,ACUMINODEUTOPUS HETERUROPUS,557429,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,UNCIOLIDAE
4/27/2021,36,172661,NCCA15-1096,1,2015,15-Jul-15,Estuarine,CA,West,,Y,Y,65,ACUMINODEUTOPUS HETERUROPUS,557429,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,UNCIOLIDAE
4/27/2021,36,172845,NCCA15-1100,1,2015,16-Jul-15,Estuarine,CA,West,,Y,Y,72,ACUMINODEUTOPUS HETERUROPUS,557429,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,UNCIOLIDAE
4/27/2021,36,172152,NCCA15-1101,1,2015,13-Jul-15,Estuarine,CA,West,,Y,Y,5,ACUMINODEUTOPUS HETERUROPUS,557429,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,UNCIOLIDAE
4/27/2021,36,172663,NCCA15-2618,1,2015,15-Jul-15,Estuarine,CA,West,,Y,Y,81,ACUMINODEUTOPUS HETERUROPUS,557429,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,UNCIOLIDAE
4/27/2021,36,170933,NCCA15-2612,1,2015,1-Jul-15,Estuarine,CA,West,,Y,Y,7,ACUMINODEUTOPUS HETERUROPUS,557429,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,UNCIOLIDAE
4/27/2021,360,178030,NCCA15-2092,1,2015,24-Aug-15,Estuarine,RI,Northeast,,Y,Y,7,BYBLIS SERRATA,101946,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,AMPELISCIDAE
4/27/2021,360,173810,MACA15-3099,1,2015,24-Jul-15,Estuarine,MA,Northeast,,Y,Y,1,BYBLIS SERRATA,101946,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,AMPELISCIDAE
4/27/2021,361,174335,NCCA15-2065,1,2015,28-Jul-15,Estuarine,ME,Northeast,,Y,Y,3,BYLGIDES SARSI,130735,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,POLYNOIDAE
4/27/2021,361,175641,NCCA15-2058,1,2015,5-Aug-15,Estuarine,ME,Northeast,,Y,Y,1,BYLGIDES SARSI,130735,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,POLYNOIDAE
4/27/2021,362,1000087,NCCA15-1566,1,2015,20-Jul-15,Estuarine,NY,Northeast,,Y,Y,5,CABIRA INCERTA,157290,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PILARGIDAE
4/27/2021,362,1000108,NCCA15-2115,1,2015,28-Jul-15,Estuarine,NY,Northeast,,Y,Y,5,CABIRA INCERTA,157290,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PILARGIDAE
4/27/2021,362,173815,MACA15-3023,1,2015,24-Jul-15,Estuarine,MA,Northeast,,Y,Y,2,CABIRA INCERTA,157290,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PILARGIDAE
4/27/2021,362,173810,MACA15-3099,1,2015,24-Jul-15,Estuarine,MA,Northeast,,Y,Y,1,CABIRA INCERTA,157290,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PILARGIDAE
4/27/2021,362,176252,NCCA15-2408,1,2015,11-Aug-15,Estuarine,AL,Gulf,,Y,Y,1,CABIRA INCERTA,157290,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PILARGIDAE
4/27/2021,362,177281,MACA15-3015,1,2015,27-Aug-15,Estuarine,MA,Northeast,,Y,Y,1,CABIRA INCERTA,157290,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PILARGIDAE
4/27/2021,362,178320,NCCA15-1515,1,2015,10-Aug-15,Estuarine,VA,Northeast,,Y,Y,2,CABIRA INCERTA,157290,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PILARGIDAE
4/27/2021,362,1000085,NCCA15-2114,1,2015,22-Jul-15,Estuarine,NY,Northeast,,Y,Y,3,CABIRA INCERTA,157290,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PILARGIDAE
4/27/2021,362,172410,NCCA15-1375,1,2015,15-Jul-15,Estuarine,TX,Gulf,,Y,Y,2,CABIRA INCERTA,157290,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PILARGIDAE
4/27/2021,362,174497,MACA15-3085,1,2015,29-Jul-15,Estuarine,MA,Northeast,,Y,Y,1,CABIRA INCERTA,157290,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PILARGIDAE
4/27/2021,363,168320,NCCA15-1659,1,2015,10-Jun-15,Estuarine,FL,Gulf,,Y,Y,6,CACOHETEROTANAIS ROGERBAMBERI,852037,,EST,ARTHROPODA,MALACOSTRACA,TANAIDACEA,LEPTOCHELIIDAE
4/27/2021,363,173222,NCCA15-2370,1,2015,21-Jul-15,Estuarine,FL,Gulf,,Y,Y,6,CACOHETEROTANAIS ROGERBAMBERI,852037,,EST,ARTHROPODA,MALACOSTRACA,TANAIDACEA,LEPTOCHELIIDAE
4/27/2021,363,169654,NCCA15-1302,1,2015,22-Jun-15,Estuarine,FL,Gulf,,Y,Y,1,CACOHETEROTANAIS ROGERBAMBERI,852037,,EST,ARTHROPODA,MALACOSTRACA,TANAIDACEA,LEPTOCHELIIDAE
4/27/2021,363,168321,NCCA15-2343,1,2015,11-Jun-15,Estuarine,FL,Gulf,,Y,Y,2,CACOHETEROTANAIS ROGERBAMBERI,852037,,EST,ARTHROPODA,MALACOSTRACA,TANAIDACEA,LEPTOCHELIIDAE
4/27/2021,363,174410,NCCA15-1302,2,2015,29-Jul-15,Estuarine,FL,Gulf,,N,Y,1,CACOHETEROTANAIS ROGERBAMBERI,852037,,EST,ARTHROPODA,MALACOSTRACA,TANAIDACEA,LEPTOCHELIIDAE
4/27/2021,363,167480,NCCA15-2371,1,2015,3-Jun-15,Estuarine,FL,Gulf,,Y,Y,1,CACOHETEROTANAIS ROGERBAMBERI,852037,,EST,ARTHROPODA,MALACOSTRACA,TANAIDACEA,LEPTOCHELIIDAE
4/27/2021,363,168971,NCCA15-2540,1,2015,17-Jun-15,Estuarine,TX,Gulf,,Y,Y,1,CACOHETEROTANAIS ROGERBAMBERI,852037,,EST,ARTHROPODA,MALACOSTRACA,TANAIDACEA,LEPTOCHELIIDAE
4/27/2021,364,175400,NCCA15-2362,1,2015,4-Aug-15,Estuarine,FL,Gulf,,Y,Y,1,CAECIDAE,126,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,365,169656,NCCA15-2379,1,2015,22-Jun-15,Estuarine,FL,Gulf,,Y,Y,7,CAECIDOTEA,248558,,EST,ARTHROPODA,MALACOSTRACA,ISOPODA,ASELLIDAE
4/27/2021,367,174411,NCCA15-1303,1,2015,29-Jul-15,Estuarine,FL,Gulf,,Y,Y,2,CAECUM BIPARTITUM,419579,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,367,167243,NCCA15-1685,1,2015,1-Jun-15,Estuarine,FL,Gulf,,Y,Y,1,CAECUM BIPARTITUM,419579,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,367,174410,NCCA15-1302,2,2015,29-Jul-15,Estuarine,FL,Gulf,,N,Y,74,CAECUM BIPARTITUM,419579,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,367,173222,NCCA15-2370,1,2015,21-Jul-15,Estuarine,FL,Gulf,,Y,Y,4,CAECUM BIPARTITUM,419579,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,368,172307,NCCA15-2611,1,2015,14-Jul-15,Estuarine,CA,West,,Y,Y,8,CAECUM CALIFORNICUM,545250,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,368,172152,NCCA15-1101,1,2015,13-Jul-15,Estuarine,CA,West,,Y,Y,8,CAECUM CALIFORNICUM,545250,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,369,170290,NCCA15-1401,1,2015,29-Jun-15,Estuarine,TX,Gulf,,Y,Y,3,CAECUM CAROLINIANUM,419582,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,369,173561,NCCA15-1390,2,2015,23-Jul-15,Estuarine,TX,Gulf,,N,Y,8,CAECUM CAROLINIANUM,419582,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,369,169541,NCCA15-1390,1,2015,22-Jun-15,Estuarine,TX,Gulf,,Y,Y,5,CAECUM CAROLINIANUM,419582,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,37,1000088,NCCA15-2704,1,2015,23-Jul-15,Estuarine,WA,West,,Y,Y,1,ADONTORHINA CYCLIA,582532,,EST,MOLLUSCA,BIVALVIA,LUCINIDA,THYASIRIDAE
4/27/2021,370,174410,NCCA15-1302,2,2015,29-Jul-15,Estuarine,FL,Gulf,,N,Y,3,CAECUM COOPERI,160193,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,370,176252,NCCA15-2408,1,2015,11-Aug-15,Estuarine,AL,Gulf,,Y,Y,1,CAECUM COOPERI,160193,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,371,175401,NCCA15-1679,1,2015,4-Aug-15,Estuarine,FL,Gulf,,Y,Y,2,CAECUM FLORIDANUM,419588,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,371,175741,NCCA15-1667,1,2015,5-Aug-15,Estuarine,FL,Gulf,,Y,Y,1,CAECUM FLORIDANUM,419588,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,371,175740,NCCA15-1683,1,2015,5-Aug-15,Estuarine,FL,Gulf,,Y,Y,3,CAECUM FLORIDANUM,419588,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,372,167490,NCCA15-1687,1,2015,3-Jun-15,Estuarine,FL,Gulf,,Y,Y,2,CAECUM JOHNSONI,160147,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,372,167890,NCCA15-1657,1,2015,9-Jun-15,Estuarine,FL,Gulf,,Y,Y,15,CAECUM JOHNSONI,160147,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,372,167303,NCCA15-2369,1,2015,2-Jun-15,Estuarine,FL,Gulf,,Y,Y,1,CAECUM JOHNSONI,160147,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,372,174390,NCCA15-2535,1,2015,29-Jul-15,Estuarine,TX,Gulf,,Y,Y,2,CAECUM JOHNSONI,160147,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,372,174132,NCCA15-1213,1,2015,26-Jul-15,Estuarine,SC,Southeast,,Y,Y,36,CAECUM JOHNSONI,160147,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,372,174910,MACA15-3084,1,2015,31-Jul-15,Estuarine,MA,Northeast,,Y,Y,4,CAECUM JOHNSONI,160147,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,372,174496,MACA15-3016,1,2015,29-Jul-15,Estuarine,MA,Northeast,,Y,Y,1,CAECUM JOHNSONI,160147,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,373,172931,NCCA15-2390,1,2015,16-Jul-15,Estuarine,FL,Gulf,,Y,Y,7,CAECUM PULCHELLUM,160149,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,373,179202,NCCA15-2143,1,2015,27-Aug-15,Estuarine,NY,Northeast,,Y,Y,54,CAECUM PULCHELLUM,160149,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,373,174910,MACA15-3084,1,2015,31-Jul-15,Estuarine,MA,Northeast,,Y,Y,1,CAECUM PULCHELLUM,160149,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,373,171702,NCCA15-2317,1,2015,8-Jul-15,Estuarine,FL,Southeast,,Y,Y,1,CAECUM PULCHELLUM,160149,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,373,177011,NCCA15-2354,1,2015,17-Aug-15,Estuarine,FL,Gulf,,Y,Y,10,CAECUM PULCHELLUM,160149,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,373,169655,NCCA15-2378,1,2015,23-Jun-15,Estuarine,FL,Gulf,,Y,Y,7,CAECUM PULCHELLUM,160149,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,373,182915,NCCA15-1636,2,2015,17-Sep-15,Estuarine,NY,Northeast,,N,Y,2,CAECUM PULCHELLUM,160149,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,373,168320,NCCA15-1659,1,2015,10-Jun-15,Estuarine,FL,Gulf,,Y,Y,17,CAECUM PULCHELLUM,160149,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,373,175935,NCCA15-1648,1,2015,6-Aug-15,Estuarine,FL,Gulf,,Y,Y,3,CAECUM PULCHELLUM,160149,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,373,177271,NCCA15-2261,1,2015,18-Aug-15,Albemarle_Pamlico,NC,Southeast,Y,,Y,4,CAECUM PULCHELLUM,160149,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,373,177141,NCCA15-2352,1,2015,18-Aug-15,Estuarine,FL,Gulf,,Y,Y,1,CAECUM PULCHELLUM,160149,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,373,183320,MACA15-3014,2,2015,17-Sep-15,Estuarine,MA,Northeast,,N,Y,42,CAECUM PULCHELLUM,160149,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,373,176103,NCCA15-2414,1,2015,10-Aug-15,Estuarine,AL,Gulf,,Y,Y,1,CAECUM PULCHELLUM,160149,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,373,174472,NCCA15-2345,1,2015,28-Jul-15,Estuarine,FL,Gulf,,Y,Y,6,CAECUM PULCHELLUM,160149,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,373,176493,NCCA15-2334,1,2015,11-Aug-15,Estuarine,FL,Gulf,,Y,Y,2,CAECUM PULCHELLUM,160149,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,373,172653,NCCA15-2321,1,2015,15-Jul-15,Estuarine,FL,Southeast,,Y,Y,2,CAECUM PULCHELLUM,160149,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,373,174495,MACA15-3014,1,2015,29-Jul-15,Estuarine,MA,Northeast,,Y,Y,4,CAECUM PULCHELLUM,160149,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,373,172930,NCCA15-1457,1,2015,16-Jul-15,Estuarine,FL,Gulf,,Y,Y,1,CAECUM PULCHELLUM,160149,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,373,177323,NCCA15-1647,2,2015,20-Aug-15,Estuarine,FL,Gulf,,N,Y,12,CAECUM PULCHELLUM,160149,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,373,173222,NCCA15-2370,1,2015,21-Jul-15,Estuarine,FL,Gulf,,Y,Y,1,CAECUM PULCHELLUM,160149,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,373,168322,NCCA15-2344,1,2015,10-Jun-15,Estuarine,FL,Gulf,,Y,Y,1,CAECUM PULCHELLUM,160149,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,373,176252,NCCA15-2408,1,2015,11-Aug-15,Estuarine,AL,Gulf,,Y,Y,1,CAECUM PULCHELLUM,160149,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,373,167500,NCCA15-2372,1,2015,4-Jun-15,Estuarine,FL,Gulf,,Y,Y,4,CAECUM PULCHELLUM,160149,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,375,173564,NCCA15-1546,1,2015,23-Jul-15,Estuarine,NJ,Northeast,,Y,Y,1,CAENIS,593169,,EST,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE
4/27/2021,379,170710,NCCA15-1089,1,2015,30-Jun-15,Estuarine,CA,West,,Y,Y,1,CALIFORNICONUS CALIFORNICUS,581058,,EST,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE
4/27/2021,38,1000024,MACA15-3038,1,2015,17-Jun-15,Estuarine,MA,Northeast,,Y,Y,1,AEGININA LONGICORNIS,101820,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CAPRELLIDAE
4/27/2021,38,171683,MACA15-3051,1,2015,9-Jul-15,Estuarine,MA,Northeast,,Y,Y,66,AEGININA LONGICORNIS,101820,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CAPRELLIDAE
4/27/2021,38,175410,MACA15-3072,1,2015,5-Aug-15,Estuarine,MA,Northeast,,Y,Y,13,AEGININA LONGICORNIS,101820,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CAPRELLIDAE
4/27/2021,38,171521,NCCA15-1017,1,2015,8-Jul-15,Estuarine,ME,Northeast,,Y,Y,6,AEGININA LONGICORNIS,101820,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CAPRELLIDAE
4/27/2021,38,171400,NCCA15-1588,1,2015,8-Jul-15,Estuarine,RI,Northeast,,Y,Y,16,AEGININA LONGICORNIS,101820,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CAPRELLIDAE
4/27/2021,38,175041,MACA15-3011,1,2015,6-Aug-15,Estuarine,MA,Northeast,,Y,Y,1,AEGININA LONGICORNIS,101820,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CAPRELLIDAE
4/27/2021,38,178081,NCCA15-2158,1,2015,25-Aug-15,Estuarine,NJ,Northeast,,Y,Y,1,AEGININA LONGICORNIS,101820,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CAPRELLIDAE
4/27/2021,38,171684,MACA15-3052,1,2015,9-Jul-15,Estuarine,MA,Northeast,,Y,Y,7,AEGININA LONGICORNIS,101820,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CAPRELLIDAE
4/27/2021,380,168203,NCCA15-2587,1,2015,10-Jun-15,Estuarine,TX,Gulf,,Y,Y,1,CALLIANASSIDAE,106800,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,CALLIANASSIDAE
4/27/2021,380,172953,NCCA15-2392,1,2015,17-Jul-15,Estuarine,FL,Gulf,,Y,Y,1,CALLIANASSIDAE,106800,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,CALLIANASSIDAE
4/27/2021,380,169842,NCCA15-2164,1,2015,22-Jun-15,Estuarine,DE,Northeast,,Y,Y,5,CALLIANASSIDAE,106800,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,CALLIANASSIDAE
4/27/2021,380,177055,NCCA15-2636,1,2015,18-Aug-15,Estuarine,CA,West,,Y,Y,1,CALLIANASSIDAE,106800,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,CALLIANASSIDAE
4/27/2021,380,175815,NCCA15-2583,1,2015,6-Aug-15,Estuarine,TX,Gulf,,Y,Y,1,CALLIANASSIDAE,106800,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,CALLIANASSIDAE
4/27/2021,380,171650,NCCA15-1371,2,2015,9-Jul-15,Estuarine,TX,Gulf,,N,Y,1,CALLIANASSIDAE,106800,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,CALLIANASSIDAE
4/27/2021,380,172513,NCCA15-2442,2,2015,15-Jul-15,Estuarine,LA,Gulf,,N,Y,1,CALLIANASSIDAE,106800,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,CALLIANASSIDAE
4/27/2021,380,177126,NCCA15-2585,1,2015,18-Aug-15,Estuarine,TX,Gulf,,Y,Y,1,CALLIANASSIDAE,106800,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,CALLIANASSIDAE
4/27/2021,380,178790,MACA15-3082,1,2015,27-Aug-15,Estuarine,MA,Northeast,,Y,Y,1,CALLIANASSIDAE,106800,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,CALLIANASSIDAE
4/27/2021,380,179160,NCCA15-1347,1,2015,26-Aug-15,Estuarine,LA,Gulf,,Y,Y,1,CALLIANASSIDAE,106800,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,CALLIANASSIDAE
4/27/2021,380,170937,NCCA15-2627,1,2015,2-Jul-15,Estuarine,CA,West,,Y,Y,1,CALLIANASSIDAE,106800,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,CALLIANASSIDAE
4/27/2021,380,177454,NCCA15-1346,2,2015,19-Aug-15,Estuarine,LA,Gulf,,N,Y,1,CALLIANASSIDAE,106800,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,CALLIANASSIDAE
4/27/2021,380,173890,NCCA15-2465,1,2015,26-Jul-15,Estuarine,LA,Gulf,,Y,Y,1,CALLIANASSIDAE,106800,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,CALLIANASSIDAE
4/27/2021,380,171651,NCCA15-1462,2,2015,9-Jul-15,Estuarine,TX,Gulf,,N,Y,1,CALLIANASSIDAE,106800,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,CALLIANASSIDAE
4/27/2021,380,179161,NCCA15-1487,2,2015,26-Aug-15,Estuarine,LA,Gulf,,N,Y,3,CALLIANASSIDAE,106800,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,CALLIANASSIDAE
4/27/2021,380,172848,NCCA15-2622,1,2015,16-Jul-15,Estuarine,CA,West,,Y,Y,1,CALLIANASSIDAE,106800,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,CALLIANASSIDAE
4/27/2021,380,173234,NCCA15-2496,1,2015,21-Jul-15,Estuarine,LA,Gulf,,Y,Y,3,CALLIANASSIDAE,106800,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,CALLIANASSIDAE
4/27/2021,380,171770,NCCA15-1437,1,2015,9-Jul-15,Estuarine,FL,Gulf,,Y,Y,1,CALLIANASSIDAE,106800,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,CALLIANASSIDAE
4/27/2021,380,177125,NCCA15-1465,1,2015,18-Aug-15,Estuarine,TX,Gulf,,Y,Y,1,CALLIANASSIDAE,106800,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,CALLIANASSIDAE
