"UID","SITE_ID","STATE","ALAT_DD","ALON_DD","DATE_COL","SCREENSIZE","TAXON_ORIGINAL","TAXON_CORRECTED","TOTAL","ADULT","CONDITION","DISTINCT","FLAGGED","IMMATURE","INDETERMINATE","LAB_TIN","LARVAE","NUM_AGGREGATED","PUPAE","QA_CODE","QA_COMMENTS","SAMPLE_ID","WORMS_STATUS","WORMS_APHIAID","ITIS_STATUS","ITIS_TSN","LPIL","PHYLUM","CLASS","ORDER","FAMILY","GENUS","GRAB_TYPE","Grab_Area.m.2.","Number.of.grabs","Final_Grab_Area.m.2.","Grab_Depth.cm.","Sieve_Size.mm.2.","Grab_QA","Grab_Comment"
580,"NCCA10-1657","FL",25.07473,-81.06462,"7/15/2010",0.5,"Aricidea philbinae","Aricidea philbinae",2,NA,"N","Y","","N","N","585",NA,0,NA,"","",572064,"accepted",130556,"",66683,"S","Annelida","Polychaeta","","Paraonidae","Aricidea","VAN VEEN","0.04","1","0.04","7","0.5","",""
580,"NCCA10-1657","FL",25.07473,-81.06462,"7/15/2010",0.5,"Nereis (Neanthes) micromma","Nereis micromma",1,NA,"N","Y","","N","N","463",NA,0,NA,"","",572064,"accepted",329584,"",65923,"S","Annelida","Polychaeta","Aciculata","Nereididae","Nereis","VAN VEEN","0.04","1","0.04","7","0.5","",""
580,"NCCA10-1657","FL",25.07473,-81.06462,"7/15/2010",0.5,"Scoletoma verrilli","Scoletoma verrilli",6,NA,"N","Y","","N","N","292",NA,0,NA,"","",572064,"accepted",421066,"",NA,"S","Annelida","Polychaeta","Aciculata","Lumbrineridae","Lumbrineris","VAN VEEN","0.04","1","0.04","7","0.5","",""
580,"NCCA10-1657","FL",25.07473,-81.06462,"7/15/2010",0.5,"Sabellidae","Sabellidae",1,NA,"N","Y","","Y","N","690",NA,0,NA,"","",572064,"accepted",985,"",68076,"F","Annelida","Polychaeta","Canalipalpata","Sabellidae","","VAN VEEN","0.04","1","0.04","7","0.5","",""
580,"NCCA10-1657","FL",25.07473,-81.06462,"7/15/2010",0.5,"Scoloplos (Scoloplos) acmeceps","",1,NA,"N","Y","","N","N","567",NA,0,NA,"","",572064,"",NA,"",NA,"","","","","","","VAN VEEN","0.04","1","0.04","7","0.5","",""
580,"NCCA10-1657","FL",25.07473,-81.06462,"7/15/2010",0.5,"Amakusanthura signata","Amakusanthura signata",2,NA,"N","Y","","N","N","1145",NA,0,NA,"","",572064,"accepted",255374,"",542894,"S","Arthropoda","Malacostraca","Isopoda","Anthuridae","Amakusanthura","VAN VEEN","0.04","1","0.04","7","0.5","",""
580,"NCCA10-1657","FL",25.07473,-81.06462,"7/15/2010",0.5,"Nephtys picta","Nephtys picta",1,NA,"N","Y","","N","N","350",NA,0,NA,"","",572064,"accepted",157501,"",66030,"S","Annelida","Polychaeta","Aciculata","Nephtyidae","Nephtys","VAN VEEN","0.04","1","0.04","7","0.5","",""
580,"NCCA10-1657","FL",25.07473,-81.06462,"7/15/2010",0.5,"Bispira melanostigma","Bispira melanostigma",6,NA,"N","Y","","N","N","664",NA,0,NA,"","",572064,"accepted",333110,"",NA,"S","Annelida","Polychaeta","Canalipalpata","Sabellidae","Bispira","VAN VEEN","0.04","1","0.04","7","0.5","",""
580,"NCCA10-1657","FL",25.07473,-81.06462,"7/15/2010",0.5,"Syllis sp.","Syllis",5,NA,"N","Y","","N","N","421",NA,0,NA,"","",572064,"accepted",129680,"",65629,"G","Annelida","Polychaeta","Aciculata","Syllidae","Syllis","VAN VEEN","0.04","1","0.04","7","0.5","",""
580,"NCCA10-1657","FL",25.07473,-81.06462,"7/15/2010",0.5,"Cumacea","Cumacea",1,NA,"N","Y","","N","N","1748",NA,0,NA,"","",572064,"accepted",1137,"",90745,"O","Arthropoda","Malacostraca","Cumacea","","","VAN VEEN","0.04","1","0.04","7","0.5","",""
580,"NCCA10-1657","FL",25.07473,-81.06462,"7/15/2010",0.5,"Lyonsiidae","",1,NA,"N","Y","","N","N","4636",NA,0,NA,"","",572064,"",NA,"",NA,"","","","","","","VAN VEEN","0.04","1","0.04","7","0.5","",""
580,"NCCA10-1657","FL",25.07473,-81.06462,"7/15/2010",0.5,"Cirratulidae","Cirratulidae",5,NA,"N","Y","","N","N","162",NA,0,NA,"","",572064,"accepted",919,"",67116,"F","Annelida","Polychaeta","Canalipalpata","Cirratulidae","","VAN VEEN","0.04","1","0.04","7","0.5","",""
580,"NCCA10-1657","FL",25.07473,-81.06462,"7/15/2010",0.5,"Pinnotheridae","Pinnotheridae",4,NA,"N","Y","","N","N","1725",NA,0,NA,"","",572064,"accepted",106775,"",98964,"F","Arthropoda","Malacostraca","Decapoda","Pinnotheridae","","VAN VEEN","0.04","1","0.04","7","0.5","",""
580,"NCCA10-1657","FL",25.07473,-81.06462,"7/15/2010",0.5,"Goniadides carolinae","Goniadides carolinae",16,NA,"N","Y","","N","N","240",NA,0,NA,"","",572064,"accepted",157407,"",66154,"S","Annelida","Polychaeta","Aciculata","Goniadidae","Goniadides","VAN VEEN","0.04","1","0.04","7","0.5","",""
580,"NCCA10-1657","FL",25.07473,-81.06462,"7/15/2010",0.5,"Cirrophorus sp.","Cirrophorus",7,NA,"N","Y","","N","N","588",NA,0,NA,"","",572064,"accepted",129431,"",66708,"G","Annelida","Polychaeta","","Paraonidae","Cirrophorus","VAN VEEN","0.04","1","0.04","7","0.5","",""
580,"NCCA10-1657","FL",25.07473,-81.06462,"7/15/2010",0.5,"Ampelisca sp.","Ampelisca",3,NA,"N","Y","","N","N","1252",NA,0,NA,"","",572064,"accepted",101445,"",93321,"G","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","VAN VEEN","0.04","1","0.04","7","0.5","",""
580,"NCCA10-1657","FL",25.07473,-81.06462,"7/15/2010",0.5,"Mooreonuphis pallidula","Mooreonuphis pallidula",2,NA,"N","Y","","N","N","4185",NA,0,NA,"","",572064,"accepted",334038,"",66257,"S","Annelida","Polychaeta","Aciculata","Onuphidae","Mooreonuphis","VAN VEEN","0.04","1","0.04","7","0.5","",""
580,"NCCA10-1657","FL",25.07473,-81.06462,"7/15/2010",0.5,"Aglaophamus sp.","Aglaophamus",4,NA,"N","Y","","N","N","342",NA,0,NA,"","",572064,"accepted",129366,"",66047,"G","Annelida","Polychaeta","Aciculata","Nephtyidae","Aglaophamus","VAN VEEN","0.04","1","0.04","7","0.5","",""
580,"NCCA10-1657","FL",25.07473,-81.06462,"7/15/2010",0.5,"Sphaerosyllis sp.","Sphaerosyllis",1,NA,"N","Y","","N","N","407",NA,0,NA,"","",572064,"accepted",129677,"",65735,"G","Annelida","Polychaeta","Aciculata","Syllidae","Sphaerosyllis","VAN VEEN","0.04","1","0.04","7","0.5","",""
580,"NCCA10-1657","FL",25.07473,-81.06462,"7/15/2010",0.5,"Listriella barnardi","Listriella barnardi",1,NA,"N","Y","","N","N","1476",NA,0,NA,"","",572064,"accepted",158114,"",94213,"S","Arthropoda","Malacostraca","Amphipoda","Liljeborgiidae","Listriella","VAN VEEN","0.04","1","0.04","7","0.5","",""
580,"NCCA10-1657","FL",25.07473,-81.06462,"7/15/2010",0.5,"Tellinidae","Tellinidae",1,NA,"N","Y","","Y","N","4510",NA,0,NA,"","",572064,"accepted",235,"",81032,"F","Mollusca","Bivalvia","Veneroida","Tellinidae","","VAN VEEN","0.04","1","0.04","7","0.5","",""
580,"NCCA10-1657","FL",25.07473,-81.06462,"7/15/2010",0.5,"Axiothella sp.","Axiothella",5,NA,"N","Y","","N","N","320",NA,0,NA,"","",572064,"accepted",129342,"",67561,"G","Annelida","Polychaeta","","Maldanidae","Axiothella","VAN VEEN","0.04","1","0.04","7","0.5","",""
580,"NCCA10-1657","FL",25.07473,-81.06462,"7/15/2010",0.5,"Monticellina sp.","Monticellina",1,NA,"N","Y","","N","N","170",NA,0,NA,"","",572064,"accepted",479441,"",NA,"G","Annelida","Polychaeta","Canalipalpata","Cirratulidae","Monticellina","VAN VEEN","0.04","1","0.04","7","0.5","",""
580,"NCCA10-1657","FL",25.07473,-81.06462,"7/15/2010",0.5,"Mediomastus sp.","Mediomastus",3,NA,"N","Y","","N","N","130",NA,0,NA,"","",572064,"accepted",129218,"",67438,"G","Annelida","Polychaeta","","Capitellidae","Mediomastus","VAN VEEN","0.04","1","0.04","7","0.5","",""
580,"NCCA10-1657","FL",25.07473,-81.06462,"7/15/2010",0.5,"Nemertea","Nemertea",1,NA,"N","Y","","","N","42",NA,0,NA,"","",572064,"accepted",152391,"",57411,"P","Nemertea","","","","","VAN VEEN","0.04","1","0.04","7","0.5","",""
580,"NCCA10-1657","FL",25.07473,-81.06462,"7/15/2010",0.5,"Lucinisca nassula","Lucinisca nassula",1,NA,"N","Y","","Y","N","4635",NA,0,NA,"","",572064,"accepted",420793,"",567832,"S","Mollusca","Bivalvia","Veneroida","Lucinidae","Lucinisca","VAN VEEN","0.04","1","0.04","7","0.5","",""
580,"NCCA10-1657","FL",25.07473,-81.06462,"7/15/2010",0.5,"Nucula proxima","Nucula proxima",5,NA,"N","Y","","N","N","3936",NA,0,NA,"","",572064,"accepted",156916,"",79132,"S","Mollusca","Bivalvia","Nuculoida","Nuculidae","Nucula","VAN VEEN","0.04","1","0.04","7","0.5","",""
580,"NCCA10-1657","FL",25.07473,-81.06462,"7/15/2010",0.5,"Tharyx sp.","Tharyx",2,NA,"N","Y","","N","N","173",NA,0,NA,"","",572064,"accepted",129249,"",67141,"G","Annelida","Polychaeta","Canalipalpata","Cirratulidae","Tharyx","VAN VEEN","0.04","1","0.04","7","0.5","",""
580,"NCCA10-1657","FL",25.07473,-81.06462,"7/15/2010",0.5,"Terebellides stroemii","Terebellides stroemii",1,NA,"N","Y","","N","N","4342",NA,0,NA,"","",572064,"accepted",131573,"",68069,"S","Annelida","Polychaeta","Canalipalpata","Trichobranchidae","Terebellides","VAN VEEN","0.04","1","0.04","7","0.5","",""
580,"NCCA10-1657","FL",25.07473,-81.06462,"7/15/2010",0.5,"Aricidea (Acmira) catherinae","Aricidea (Acmira) catherinae",7,NA,"N","Y","","N","N","581",NA,0,NA,"","",572064,"accepted",333034,"",NA,"S","Annelida","Polychaeta","","Paraonidae","Aricidea","VAN VEEN","0.04","1","0.04","7","0.5","",""
580,"NCCA10-1657","FL",25.07473,-81.06462,"7/15/2010",0.5,"Aricidea (Aricidea) taylori","Aricidea (Aricidea) taylori",7,NA,"N","Y","","N","N","569",NA,0,NA,"","",572064,"accepted",326604,"",NA,"S","Annelida","Polychaeta","","Paraonidae","Aricidea","VAN VEEN","0.04","1","0.04","7","0.5","",""
580,"NCCA10-1657","FL",25.07473,-81.06462,"7/15/2010",0.5,"Hypereteone heteropoda","Hypereteone heteropoda",1,NA,"N","Y","","N","N","4591",NA,0,NA,"","",572064,"accepted",333652,"",NA,"S","Annelida","Polychaeta","Aciculata","Phyllodocidae","Hypereteone","VAN VEEN","0.04","1","0.04","7","0.5","",""
580,"NCCA10-1657","FL",25.07473,-81.06462,"7/15/2010",0.5,"Tagelus divisus","Tagelus divisus",1,NA,"N","Y","","N","N","4010",NA,0,NA,"","",572064,"accepted",156999,"",81274,"S","Mollusca","Bivalvia","Veneroida","Solecurtidae","Tagelus","VAN VEEN","0.04","1","0.04","7","0.5","",""
580,"NCCA10-1657","FL",25.07473,-81.06462,"7/15/2010",0.5,"Ceratocephale oculata","Ceratocephale oculata",5,NA,"N","Y","","N","N","436",NA,0,NA,"","",572064,"accepted",157292,"",65958,"S","Annelida","Polychaeta","Aciculata","Nereididae","Ceratocephale","VAN VEEN","0.04","1","0.04","7","0.5","",""
580,"NCCA10-1657","FL",25.07473,-81.06462,"7/15/2010",0.5,"Pseudofabriciola sp.","",1,NA,"N","Y","","N","N","4390",NA,0,NA,"","",572064,"",NA,"",NA,"","","","","","","VAN VEEN","0.04","1","0.04","7","0.5","",""
580,"NCCA10-1657","FL",25.07473,-81.06462,"7/15/2010",0.5,"Ceratonereis (Composetia) irritabilis","Ceratonereis irritabilis",5,NA,"N","Y","","N","N","441",NA,0,NA,"","",572064,"alternate representation",333208,"",65874,"S","Annelida","Polychaeta","Aciculata","Nereididae","Ceratonereis","VAN VEEN","0.04","1","0.04","7","0.5","",""
580,"NCCA10-1657","FL",25.07473,-81.06462,"7/15/2010",0.5,"Phascolion sp.","Phascolion",1,NA,"N","Y","","N","N","1058",NA,0,NA,"","",572064,"accepted",136025,"",154733,"G","Sipuncula","Sipunculidea","Golfingiformes","Phascoliidae","Phascolion","VAN VEEN","0.04","1","0.04","7","0.5","",""
580,"NCCA10-1657","FL",25.07473,-81.06462,"7/15/2010",0.5,"Scoloplos (Leodamas) rubra","",2,NA,"N","Y","","N","N","562",NA,0,NA,"","",572064,"",NA,"",NA,"","","","","","","VAN VEEN","0.04","1","0.04","7","0.5","",""
580,"NCCA10-1657","FL",25.07473,-81.06462,"7/15/2010",0.5,"Eupolymnia sp.","Eupolymnia",1,NA,"N","Y","","N","N","472",NA,0,NA,"","",572064,"accepted",129693,"",67906,"G","Annelida","Polychaeta","Canalipalpata","Terebellidae","Eupolymnia","VAN VEEN","0.04","1","0.04","7","0.5","",""
580,"NCCA10-1657","FL",25.07473,-81.06462,"7/15/2010",0.5,"Metatiron triocellatus","",1,NA,"N","Y","","N","N","4512",NA,0,NA,"","",572064,"",NA,"",NA,"","","","","","","VAN VEEN","0.04","1","0.04","7","0.5","",""
580,"NCCA10-1657","FL",25.07473,-81.06462,"7/15/2010",0.5,"Prionospio heterobranchia","Prionospio heterobranchia",2,NA,"N","Y","","N","N","757",NA,0,NA,"","",572064,"accepted",157543,"",66843,"S","Annelida","Polychaeta","Canalipalpata","Spionidae","Prionospio","VAN VEEN","0.04","1","0.04","7","0.5","",""
584,"NCCA10-1645","FL",25.308228,-80.343986,"7/21/2010",0.5,"Tubificoid Naididae","",3,NA,"N","Y","","N","N","1003",NA,0,NA,"","",572384,"",NA,"",NA,"","","","","","","VAN VEEN","0.04","1","0.04","8","0.5","",""
584,"NCCA10-1645","FL",25.308228,-80.343986,"7/21/2010",0.5,"Turbonilla interrupta","Turbonilla interrupta",2,NA,"N","Y","","N","N","3779",NA,0,NA,"","",572384,"accepted",160082,"",75687,"S","Mollusca","Gastropoda","Heterostropha","Pyramidellidae","Turbonilla","VAN VEEN","0.04","1","0.04","8","0.5","",""
584,"NCCA10-1645","FL",25.308228,-80.343986,"7/21/2010",0.5,"Aoridae","Aoridae",2,NA,"N","Y","","Y","N","1349",NA,0,NA,"","",572384,"accepted",101368,"",93440,"F","Arthropoda","Malacostraca","Amphipoda","Aoridae","","VAN VEEN","0.04","1","0.04","8","0.5","",""
584,"NCCA10-1645","FL",25.308228,-80.343986,"7/21/2010",0.5,"Meioceras nitidum","Meioceras nitidum",6,NA,"N","Y","","N","N","4676",NA,0,NA,"","",572384,"accepted",419602,"",NA,"S","Mollusca","Gastropoda","Neotaenioglossa","Caecidae","Meioceras","VAN VEEN","0.04","1","0.04","8","0.5","",""
584,"NCCA10-1645","FL",25.308228,-80.343986,"7/21/2010",0.5,"Caecum sp.","Caecum",147,NA,"N","Y","","N","N","4290",NA,0,NA,"","",572384,"accepted",137718,"",71379,"G","Mollusca","Gastropoda","Neotaenioglossa","Caecidae","Caecum","VAN VEEN","0.04","1","0.04","8","0.5","",""
584,"NCCA10-1645","FL",25.308228,-80.343986,"7/21/2010",0.5,"Pyramidellidae","Pyramidellidae",2,NA,"N","Y","","N","N","4341",NA,0,NA,"","",572384,"accepted",162,"",75446,"F","Mollusca","Gastropoda","Heterostropha","Pyramidellidae","","VAN VEEN","0.04","1","0.04","8","0.5","",""
584,"NCCA10-1645","FL",25.308228,-80.343986,"7/21/2010",0.5,"Boonea seminuda","Boonea seminuda",1,NA,"N","Y","","N","N","4687",NA,0,NA,"","",572384,"accepted",420438,"",75991,"S","Mollusca","Gastropoda","Heterostropha","Pyramidellidae","Boonea","VAN VEEN","0.04","1","0.04","8","0.5","",""
584,"NCCA10-1645","FL",25.308228,-80.343986,"7/21/2010",0.5,"Mesokalliapseudes macsweenyi","",3,NA,"N","Y","","N","N","4429",NA,0,NA,"","",572384,"",NA,"",NA,"","","","","","","VAN VEEN","0.04","1","0.04","8","0.5","",""
584,"NCCA10-1645","FL",25.308228,-80.343986,"7/21/2010",0.5,"Paramphinome sp. B Vittor","Paramphinome",2,NA,"N","Y","","N","N","108",NA,0,NA,"","",572384,"accepted",129191,"",65184,"G","Annelida","Polychaeta","Aciculata","Amphinomidae","Paramphinome","VAN VEEN","0.04","1","0.04","8","0.5","",""
584,"NCCA10-1645","FL",25.308228,-80.343986,"7/21/2010",0.5,"Cumella sp.","Cumella",4,NA,"N","Y","","N","N","1757",NA,0,NA,"","",572384,"accepted",110416,"",90964,"G","Arthropoda","Malacostraca","Cumacea","Nannastacidae","Cumella","VAN VEEN","0.04","1","0.04","8","0.5","",""
584,"NCCA10-1645","FL",25.308228,-80.343986,"7/21/2010",0.5,"Leptochelia sp.","Leptochelia",6,NA,"N","Y","","N","N","4201",NA,0,NA,"","",572384,"accepted",136235,"",92026,"G","Arthropoda","Malacostraca","Tanaidacea","Leptocheliidae","Leptochelia","VAN VEEN","0.04","1","0.04","8","0.5","",""
584,"NCCA10-1645","FL",25.308228,-80.343986,"7/21/2010",0.5,"Monticellina sp.","Monticellina",1,NA,"N","Y","","N","N","170",NA,0,NA,"","",572384,"accepted",479441,"",NA,"G","Annelida","Polychaeta","Canalipalpata","Cirratulidae","Monticellina","VAN VEEN","0.04","1","0.04","8","0.5","",""
584,"NCCA10-1645","FL",25.308228,-80.343986,"7/21/2010",0.5,"Pteria sp.","Pteria",2,NA,"N","Y","","Y","N","4686",NA,0,NA,"","",572384,"accepted",138397,"",79594,"G","Mollusca","Bivalvia","Pterioida","Pteriidae","Pteria","VAN VEEN","0.04","1","0.04","8","0.5","",""
584,"NCCA10-1645","FL",25.308228,-80.343986,"7/21/2010",0.5,"Prionospio heterobranchia","Prionospio heterobranchia",2,NA,"N","Y","","N","N","757",NA,0,NA,"","",572384,"accepted",157543,"",66843,"S","Annelida","Polychaeta","Canalipalpata","Spionidae","Prionospio","VAN VEEN","0.04","1","0.04","8","0.5","",""
584,"NCCA10-1645","FL",25.308228,-80.343986,"7/21/2010",0.5,"Amakusanthura signata","Amakusanthura signata",2,NA,"N","Y","","N","N","1145",NA,0,NA,"","",572384,"accepted",255374,"",542894,"S","Arthropoda","Malacostraca","Isopoda","Anthuridae","Amakusanthura","VAN VEEN","0.04","1","0.04","8","0.5","",""
584,"NCCA10-1645","FL",25.308228,-80.343986,"7/21/2010",0.5,"Ceratonereis (Composetia) irritabilis","Ceratonereis irritabilis",1,NA,"N","Y","","N","N","441",NA,0,NA,"","",572384,"alternate representation",333208,"",65874,"S","Annelida","Polychaeta","Aciculata","Nereididae","Ceratonereis","VAN VEEN","0.04","1","0.04","8","0.5","",""
584,"NCCA10-1645","FL",25.308228,-80.343986,"7/21/2010",0.5,"Protodorvillea bifida","Protodorvillea bifida",8,NA,"N","Y","","N","N","182",NA,0,NA,"","",572384,"accepted",329940,"",66498,"S","Annelida","Polychaeta","Aciculata","Dorvilleidae","Protodorvillea","VAN VEEN","0.04","1","0.04","8","0.5","",""
584,"NCCA10-1645","FL",25.308228,-80.343986,"7/21/2010",0.5,"Pionosyllis sp.","Pionosyllis",2,NA,"N","Y","","N","N","399",NA,0,NA,"","",572384,"accepted",129669,"",65616,"G","Annelida","Polychaeta","Aciculata","Syllidae","Pionosyllis","VAN VEEN","0.04","1","0.04","8","0.5","",""
584,"NCCA10-1645","FL",25.308228,-80.343986,"7/21/2010",0.5,"Laevicardium mortoni","Laevicardium mortoni",4,NA,"N","Y","","N","N","3889",NA,0,NA,"","",572384,"accepted",156782,"",80891,"S","Mollusca","Bivalvia","Veneroida","Cardiidae","Laevicardium","VAN VEEN","0.04","1","0.04","8","0.5","",""
584,"NCCA10-1645","FL",25.308228,-80.343986,"7/21/2010",0.5,"Nemertea sp. D","",3,NA,"N","Y","","N","N","46",NA,0,NA,"","",572384,"",NA,"",NA,"","","","","","","VAN VEEN","0.04","1","0.04","8","0.5","",""
584,"NCCA10-1645","FL",25.308228,-80.343986,"7/21/2010",0.5,"Sipuncula","Sipuncula",1,NA,"N","Y","","N","N","1060",NA,0,NA,"","",572384,"accepted",1268,"",154520,"P","Sipuncula","","","","","VAN VEEN","0.04","1","0.04","8","0.5","",""
584,"NCCA10-1645","FL",25.308228,-80.343986,"7/21/2010",0.5,"Carpias bermudensis","",1,NA,"N","Y","","N","N","1223",NA,0,NA,"","",572384,"",NA,"",NA,"","","","","","","VAN VEEN","0.04","1","0.04","8","0.5","",""
584,"NCCA10-1645","FL",25.308228,-80.343986,"7/21/2010",0.5,"Deutella incerta","Deutella incerta",2,NA,"N","Y","","N","N","1303",NA,0,NA,"","",572384,"accepted",421581,"",656402,"S","Arthropoda","Malacostraca","Amphipoda","Pariambidae","Deutella","VAN VEEN","0.04","1","0.04","8","0.5","",""
584,"NCCA10-1645","FL",25.308228,-80.343986,"7/21/2010",0.5,"Cerebratulus lacteus","Cerebratulus lacteus",2,NA,"Y","Y","","N","N","4487",NA,0,NA,"","",572384,"accepted",147322,"",57455,"S","Nemertea","Anopla","Heteronemertea","Lineidae","Cerebratulus","VAN VEEN","0.04","1","0.04","8","0.5","",""
584,"NCCA10-1645","FL",25.308228,-80.343986,"7/21/2010",0.5,"Hydrozoa","Hydrozoa",1,NA,"Y","Y","","N","N","22",NA,0,NA,"","",572384,"accepted",1337,"",48739,"C","Cnidaria","Hydrozoa","","","","VAN VEEN","0.04","1","0.04","8","0.5","",""
584,"NCCA10-1645","FL",25.308228,-80.343986,"7/21/2010",0.5,"Ophiuroidea","Ophiuroidea",4,NA,"N","Y","","N","N","4158",NA,0,NA,"","",572384,"accepted",123084,"",157325,"C","Echinodermata","Ophiuroidea","","","","VAN VEEN","0.04","1","0.04","8","0.5","",""
584,"NCCA10-1645","FL",25.308228,-80.343986,"7/21/2010",0.5,"Exogone sp.","Exogone",3,NA,"N","Y","","N","N","378",NA,0,NA,"","",572384,"accepted",129654,"",65721,"G","Annelida","Polychaeta","Aciculata","Syllidae","Exogone","VAN VEEN","0.04","1","0.04","8","0.5","",""
584,"NCCA10-1645","FL",25.308228,-80.343986,"7/21/2010",0.5,"Nemertea sp. U","",2,NA,"N","Y","","N","N","4598",NA,0,NA,"","",572384,"",NA,"",NA,"","","","","","","VAN VEEN","0.04","1","0.04","8","0.5","",""
584,"NCCA10-1645","FL",25.308228,-80.343986,"7/21/2010",0.5,"Phascolion sp.","Phascolion",5,NA,"Y","Y","","N","N","1058",NA,0,NA,"","",572384,"accepted",136025,"",154733,"G","Sipuncula","Sipunculidea","Golfingiformes","Phascoliidae","Phascolion","VAN VEEN","0.04","1","0.04","8","0.5","",""
584,"NCCA10-1645","FL",25.308228,-80.343986,"7/21/2010",0.5,"Cyclaspis platymerus","Cyclaspis platymerus",1,NA,"N","Y","","N","N","1765",NA,0,NA,"","",572384,"accepted",181725,"",683121,"S","Arthropoda","Malacostraca","Cumacea","Bodotriidae","Cyclaspis","VAN VEEN","0.04","1","0.04","8","0.5","",""
584,"NCCA10-1645","FL",25.308228,-80.343986,"7/21/2010",0.5,"Scyphoproctus sp.","Scyphoproctus",4,NA,"N","Y","","N","N","141",NA,0,NA,"","",572384,"accepted",206112,"",67475,"G","Annelida","Polychaeta","","Capitellidae","Scyphoproctus","VAN VEEN","0.04","1","0.04","8","0.5","",""
584,"NCCA10-1645","FL",25.308228,-80.343986,"7/21/2010",0.5,"Tellinidae","Tellinidae",7,NA,"N","Y","","N","N","4510",NA,0,NA,"","",572384,"accepted",235,"",81032,"F","Mollusca","Bivalvia","Veneroida","Tellinidae","","VAN VEEN","0.04","1","0.04","8","0.5","",""
584,"NCCA10-1645","FL",25.308228,-80.343986,"7/21/2010",0.5,"Serpulidae","Serpulidae",2,NA,"N","Y","","N","N","849",NA,0,NA,"","",572384,"accepted",988,"",68232,"F","Annelida","Polychaeta","Canalipalpata","Serpulidae","","VAN VEEN","0.04","1","0.04","8","0.5","",""
584,"NCCA10-1645","FL",25.308228,-80.343986,"7/21/2010",0.5,"Scoletoma candida","Scoletoma candida",2,NA,"N","Y","","N","N","4691",NA,0,NA,"","",572384,"accepted",334755,"",NA,"S","Annelida","Polychaeta","Aciculata","Lumbrineridae","Scoletoma","VAN VEEN","0.04","1","0.04","8","0.5","",""
584,"NCCA10-1645","FL",25.308228,-80.343986,"7/21/2010",0.5,"Nemertea","Nemertea",14,NA,"Y","Y","","N","N","42",NA,0,NA,"","",572384,"accepted",152391,"",57411,"P","Nemertea","","","","","VAN VEEN","0.04","1","0.04","8","0.5","",""
584,"NCCA10-1645","FL",25.308228,-80.343986,"7/21/2010",0.5,"Fabricinuda trilobata","Fabricinuda trilobata",3,NA,"N","Y","","N","N","677",NA,0,NA,"","",572384,"accepted",559006,"",NA,"S","Annelida","Polychaeta","Canalipalpata","Sabellidae","Fabricinuda","VAN VEEN","0.04","1","0.04","8","0.5","",""
584,"NCCA10-1645","FL",25.308228,-80.343986,"7/21/2010",0.5,"Syllis sp.","Syllis",4,NA,"N","Y","","N","N","421",NA,0,NA,"","",572384,"accepted",129680,"",65629,"G","Annelida","Polychaeta","Aciculata","Syllidae","Syllis","VAN VEEN","0.04","1","0.04","8","0.5","",""
584,"NCCA10-1645","FL",25.308228,-80.343986,"7/21/2010",0.5,"Sigalionidae","",1,NA,"N","Y","","Y","N","698",NA,0,NA,"","",572384,"",NA,"",NA,"","","","","","","VAN VEEN","0.04","1","0.04","8","0.5","",""
584,"NCCA10-1645","FL",25.308228,-80.343986,"7/21/2010",0.5,"Prionospio cristata","Prionospio cristata",3,NA,"N","Y","","N","N","755",NA,0,NA,"","",572384,"accepted",157542,"",66849,"S","Annelida","Polychaeta","Canalipalpata","Spionidae","Prionospio","VAN VEEN","0.04","1","0.04","8","0.5","",""
584,"NCCA10-1645","FL",25.308228,-80.343986,"7/21/2010",0.5,"Goniada teres","Goniada teres",1,NA,"N","Y","","N","N","235",NA,0,NA,"","",572384,"accepted",157400,"",66144,"S","Annelida","Polychaeta","Aciculata","Goniadidae","Goniada","VAN VEEN","0.04","1","0.04","8","0.5","",""
584,"NCCA10-1645","FL",25.308228,-80.343986,"7/21/2010",0.5,"Lumbrineris nonatoi","Lumbrineris nonatoi",1,NA,"N","Y","","N","N","4692",NA,0,NA,"","",572384,"accepted",130251,"",NA,"S","Annelida","Polychaeta","Aciculata","Lumbrineridae","Lumbrineris","VAN VEEN","0.04","1","0.04","8","0.5","",""
584,"NCCA10-1645","FL",25.308228,-80.343986,"7/21/2010",0.5,"Nannastacidae","",1,NA,"N","N","","N","N","",NA,0,NA,"","",572384,"",NA,"",NA,"","","","","","","VAN VEEN","0.04","1","0.04","8","0.5","",""
584,"NCCA10-1645","FL",25.308228,-80.343986,"7/21/2010",0.5,"Granulina hadria","Granulina hadria",1,NA,"N","Y","","N","N","4642",NA,0,NA,"","",572384,"accepted",420132,"",74383,"S","Mollusca","Gastropoda","Neogastropoda","Marginellidae","Granulina","VAN VEEN","0.04","1","0.04","8","0.5","",""
584,"NCCA10-1645","FL",25.308228,-80.343986,"7/21/2010",0.5,"Cirrophorus sp.","Cirrophorus",3,NA,"N","Y","","N","N","588",NA,0,NA,"","",572384,"accepted",129431,"",66708,"G","Annelida","Polychaeta","","Paraonidae","Cirrophorus","VAN VEEN","0.04","1","0.04","8","0.5","",""
