"PUBLICATION_DATE","TAXA_ID","UID","SITE_ID","VISIT_NO","LAT_DD83","LON_DD83","YEAR","DATE_COL","STUDY","PSTL_CODE","NCCA_REG","INDEX_AP","INDEX_NCCA15","IS_DISTINCT","TOTAL","TARGET_TAXON","APHIA_ID","ITISTSN","HABITAT","PHYLUM","CLASS","ORDER","FAMILY"
"4/27/2021",530,1000110,"NCCA15-2108",1,41.10686104,-72.43456734,2015,"28-Jul-15","Estuarine","NY","Northeast","","Y","Y",1,"CLYMENELLA ZONALIS",157320,NA,"EST","ANNELIDA","POLYCHAETA","","MALDANIDAE"
"4/27/2021",530,179202,"NCCA15-2143",1,41.00811426,-72.27684131,2015,"27-Aug-15","Estuarine","NY","Northeast","","Y","Y",2,"CLYMENELLA ZONALIS",157320,NA,"EST","ANNELIDA","POLYCHAETA","","MALDANIDAE"
"4/27/2021",530,173810,"MACA15-3099",1,41.64523605,-70.67607492,2015,"24-Jul-15","Estuarine","MA","Northeast","","Y","Y",18,"CLYMENELLA ZONALIS",157320,NA,"EST","ANNELIDA","POLYCHAETA","","MALDANIDAE"
"4/27/2021",530,1000109,"NCCA15-1573",1,41.2402233,-72.17431459,2015,"27-Jul-15","Estuarine","NY","Northeast","","Y","Y",8,"CLYMENELLA ZONALIS",157320,NA,"EST","ANNELIDA","POLYCHAETA","","MALDANIDAE"
"4/27/2021",530,168680,"NCCA15-2046",1,43.64608028,-70.14698673,2015,"15-Jun-15","Estuarine","ME","Northeast","","Y","Y",4,"CLYMENELLA ZONALIS",157320,NA,"EST","ANNELIDA","POLYCHAETA","","MALDANIDAE"
"4/27/2021",530,178031,"NCCA15-1588",2,41.510162,-71.35026232,2015,"24-Aug-15","Estuarine","RI","Northeast","","N","Y",1,"CLYMENELLA ZONALIS",157320,NA,"EST","ANNELIDA","POLYCHAETA","","MALDANIDAE"
"4/27/2021",532,1000110,"NCCA15-2108",1,41.10686104,-72.43456734,2015,"28-Jul-15","Estuarine","NY","Northeast","","Y","Y",2,"CLYPEASTEROIDA",123100,NA,"EST","ECHINODERMATA","ECHINOIDEA","CLYPEASTEROIDA",""
"4/27/2021",532,168320,"NCCA15-1659",1,26.57156382,-82.17543645,2015,"10-Jun-15","Estuarine","FL","Gulf","","Y","Y",3,"CLYPEASTEROIDA",123100,NA,"EST","ECHINODERMATA","ECHINOIDEA","CLYPEASTEROIDA",""
"4/27/2021",532,176700,"NCCA15-1567",2,41.26487842,-72.26880374,2015,"10-Aug-15","Estuarine","CT","Northeast","","N","Y",1,"CLYPEASTEROIDA",123100,NA,"EST","ECHINODERMATA","ECHINOIDEA","CLYPEASTEROIDA",""
"4/27/2021",533,177500,"NCCA15-1502",1,39.38017331,-76.13018726,2015,"24-Aug-15","Estuarine","MD","Northeast","","Y","Y",1,"COELOTANYPUS",NA,128010,"EST","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE"
"4/27/2021",533,170080,"NCCA15-2244",1,35.98201081,-75.67460897,2015,"26-Jun-15","Estuarine","NC","Southeast","Y","Y","Y",1,"COELOTANYPUS",NA,128010,"EST","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE"
"4/27/2021",533,181190,"NCCA15-2256",1,35.74846308,-76.03968066,2015,"8-Sep-15","Estuarine","NC","Southeast","Y","Y","Y",1,"COELOTANYPUS",NA,128010,"EST","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE"
"4/27/2021",533,183366,"NCCA15-1167",1,35.65834601,-76.03961738,2015,"18-Sep-15","Albemarle_Pamlico","NC","Southeast","Y","","Y",6,"COELOTANYPUS",NA,128010,"EST","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE"
"4/27/2021",533,178530,"NCCA15-1499",2,37.29299849,-76.89311938,2015,"17-Aug-15","Estuarine","VA","Northeast","","N","Y",6,"COELOTANYPUS",NA,128010,"EST","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE"
"4/27/2021",533,182916,"NCCA15-1174",1,35.99509405,-76.17528567,2015,"17-Sep-15","Albemarle_Pamlico","NC","Southeast","Y","","Y",9,"COELOTANYPUS",NA,128010,"EST","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE"
"4/27/2021",533,182076,"NCCA15-2264",1,35.97398699,-76.61532429,2015,"11-Sep-15","Albemarle_Pamlico","NC","Southeast","Y","","Y",3,"COELOTANYPUS",NA,128010,"EST","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE"
"4/27/2021",533,182917,"NCCA15-2274",1,35.91741978,-76.05434137,2015,"17-Sep-15","Albemarle_Pamlico","NC","Southeast","Y","","Y",8,"COELOTANYPUS",NA,128010,"EST","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE"
"4/27/2021",533,185533,"NCCA15-1165",1,36.17215168,-75.81318933,2015,"29-Sep-15","Albemarle_Pamlico","NC","Southeast","Y","","Y",49,"COELOTANYPUS",NA,128010,"EST","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE"
"4/27/2021",533,184266,"NCCA15-2272",1,36.50788255,-76.0768253,2015,"23-Sep-15","Albemarle_Pamlico","NC","Southeast","Y","","Y",8,"COELOTANYPUS",NA,128010,"EST","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE"
"4/27/2021",533,173210,"NCCA15-2257",1,35.96550221,-76.37491531,2015,"20-Jul-15","Estuarine","NC","Southeast","Y","Y","Y",6,"COELOTANYPUS",NA,128010,"EST","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE"
"4/27/2021",533,177504,"NCCA15-2190",1,39.47115045,-75.96722081,2015,"24-Aug-15","Estuarine","MD","Northeast","","Y","Y",1,"COELOTANYPUS",NA,128010,"EST","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE"
"4/27/2021",533,178993,"NCCA15-2245",1,36.15722534,-76.24365596,2015,"27-Aug-15","Estuarine","NC","Southeast","Y","Y","Y",89,"COELOTANYPUS",NA,128010,"EST","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE"
"4/27/2021",533,182077,"NCCA15-2266",1,36.05626669,-76.70352499,2015,"11-Sep-15","Albemarle_Pamlico","NC","Southeast","Y","","Y",1,"COELOTANYPUS",NA,128010,"EST","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE"
"4/27/2021",533,175416,"NCCA15-2249",1,36.18742517,-76.05893099,2015,"4-Aug-15","Estuarine","NC","Southeast","Y","Y","Y",29,"COELOTANYPUS",NA,128010,"EST","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE"
"4/27/2021",533,180233,"NCCA15-2187",1,38.7027703,-77.08962815,2015,"1-Sep-15","Estuarine","MD","Northeast","","Y","Y",6,"COELOTANYPUS",NA,128010,"EST","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE"
"4/27/2021",533,171970,"NCCA15-1499",1,37.29299849,-76.89311938,2015,"1-Jul-15","Estuarine","VA","Northeast","","Y","Y",9,"COELOTANYPUS",NA,128010,"EST","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE"
"4/27/2021",533,187211,"NCCA15-2260",1,36.07797872,-76.05789914,2015,"8-Oct-15","Albemarle_Pamlico","NC","Southeast","Y","","Y",2,"COELOTANYPUS",NA,128010,"EST","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE"
"4/27/2021",533,179462,"NCCA15-1512",1,39.18357655,-76.06055396,2015,"26-Aug-15","Estuarine","MD","Northeast","","Y","Y",3,"COELOTANYPUS",NA,128010,"EST","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE"
"4/27/2021",533,178160,"NCCA15-1500",2,37.94262448,-75.64262949,2015,"25-Aug-15","Estuarine","VA","Northeast","","N","Y",3,"COELOTANYPUS",NA,128010,"EST","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE"
"4/27/2021",533,176482,"SCCA15-5095",1,32.99352,-79.90257778,2015,"12-Aug-15","Estuarine","SC","Southeast","","Y","Y",2,"COELOTANYPUS",NA,128010,"EST","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE"
"4/27/2021",533,181483,"NCCA15-1546",2,39.38464311,-75.03745356,2015,"9-Sep-15","Estuarine","NJ","Northeast","","N","Y",15,"COELOTANYPUS",NA,128010,"EST","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE"
"4/27/2021",533,185911,"NCCA15-2270",1,36.34229946,-75.86968184,2015,"30-Sep-15","Albemarle_Pamlico","NC","Southeast","Y","","Y",63,"COELOTANYPUS",NA,128010,"EST","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE"
"4/27/2021",533,180230,"NCCA15-1511",1,38.49255783,-77.27249609,2015,"1-Sep-15","Estuarine","MD","Northeast","","Y","Y",1,"COELOTANYPUS",NA,128010,"EST","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE"
"4/27/2021",535,182917,"NCCA15-2274",1,35.91741978,-76.05434137,2015,"17-Sep-15","Albemarle_Pamlico","NC","Southeast","Y","","Y",1,"COENAGRIONIDAE",890531,NA,"EST","ARTHROPODA","INSECTA","ODONATA","COENAGRIONIDAE"
"4/27/2021",537,175741,"NCCA15-1667",1,24.72416448,-81.2809025,2015,"5-Aug-15","Estuarine","FL","Gulf","","Y","Y",4,"COLOMASTIX HALICHONDRIAE",421457,NA,"EST","ARTHROPODA","MALACOSTRACA","AMPHIPODA","COLOMASTIGIDAE"
"4/27/2021",538,175741,"NCCA15-1667",1,24.72416448,-81.2809025,2015,"5-Aug-15","Estuarine","FL","Gulf","","Y","Y",1,"COLUMBELLA MERCATORIA",208599,NA,"EST","MOLLUSCA","GASTROPODA","NEOGASTROPODA","COLUMBELLIDAE"
"4/27/2021",539,180362,"NCCA15-1440",1,28.80214861,-82.74407312,2015,"3-Sep-15","Estuarine","FL","Gulf","","Y","Y",1,"COLUMBELLIDAE",23009,NA,"EST","MOLLUSCA","GASTROPODA","NEOGASTROPODA","COLUMBELLIDAE"
"4/27/2021",539,177011,"NCCA15-2354",1,24.93780183,-81.09262718,2015,"17-Aug-15","Estuarine","FL","Gulf","","Y","Y",1,"COLUMBELLIDAE",23009,NA,"EST","MOLLUSCA","GASTROPODA","NEOGASTROPODA","COLUMBELLIDAE"
"4/27/2021",541,175740,"NCCA15-1683",1,24.70726415,-81.33334756,2015,"5-Aug-15","Estuarine","FL","Gulf","","Y","Y",1,"CONIDAE",14107,NA,"EST","MOLLUSCA","GASTROPODA","NEOGASTROPODA","CONIDAE"
"4/27/2021",544,1000108,"NCCA15-2115",1,41.00783424,-72.68260328,2015,"28-Jul-15","Estuarine","NY","Northeast","","Y","Y",1,"CORAMBE OBSCURA",139407,NA,"EST","MOLLUSCA","GASTROPODA","NUDIBRANCHIA","CORAMBIDAE"
"4/27/2021",544,178031,"NCCA15-1588",2,41.510162,-71.35026232,2015,"24-Aug-15","Estuarine","RI","Northeast","","N","Y",1,"CORAMBE OBSCURA",139407,NA,"EST","MOLLUSCA","GASTROPODA","NUDIBRANCHIA","CORAMBIDAE"
"4/27/2021",544,182980,"NCCA15-2206",1,38.33170306,-75.88270247,2015,"15-Sep-15","Estuarine","MD","Northeast","","Y","Y",3,"CORAMBE OBSCURA",139407,NA,"EST","MOLLUSCA","GASTROPODA","NUDIBRANCHIA","CORAMBIDAE"
"4/27/2021",545,181483,"NCCA15-1546",2,39.38464311,-75.03745356,2015,"9-Sep-15","Estuarine","NJ","Northeast","","N","Y",11,"CORBICULA",238371,NA,"EST","MOLLUSCA","BIVALVIA","VENERIDA","CYRENIDAE"
"4/27/2021",545,168230,"NCCA15-1156",1,35.98000773,-76.68299464,2015,"11-Jun-15","Estuarine","NC","Southeast","Y","Y","Y",7,"CORBICULA",238371,NA,"EST","MOLLUSCA","BIVALVIA","VENERIDA","CYRENIDAE"
"4/27/2021",545,173564,"NCCA15-1546",1,39.38464311,-75.03745356,2015,"23-Jul-15","Estuarine","NJ","Northeast","","Y","Y",8,"CORBICULA",238371,NA,"EST","MOLLUSCA","BIVALVIA","VENERIDA","CYRENIDAE"
"4/27/2021",545,176482,"SCCA15-5095",1,32.99352,-79.90257778,2015,"12-Aug-15","Estuarine","SC","Southeast","","Y","Y",2,"CORBICULA",238371,NA,"EST","MOLLUSCA","BIVALVIA","VENERIDA","CYRENIDAE"
"4/27/2021",545,182076,"NCCA15-2264",1,35.97398699,-76.61532429,2015,"11-Sep-15","Albemarle_Pamlico","NC","Southeast","Y","","Y",1,"CORBICULA",238371,NA,"EST","MOLLUSCA","BIVALVIA","VENERIDA","CYRENIDAE"
"4/27/2021",547,177500,"NCCA15-1502",1,39.38017331,-76.13018726,2015,"24-Aug-15","Estuarine","MD","Northeast","","Y","Y",1,"CORBICULA FLUMINEA",181580,NA,"EST","MOLLUSCA","BIVALVIA","VENERIDA","CYRENIDAE"
"4/27/2021",547,177504,"NCCA15-2190",1,39.47115045,-75.96722081,2015,"24-Aug-15","Estuarine","MD","Northeast","","Y","Y",1,"CORBICULA FLUMINEA",181580,NA,"EST","MOLLUSCA","BIVALVIA","VENERIDA","CYRENIDAE"
"4/27/2021",549,173497,"SCCA15-5362",1,32.48989975,-80.44903212,2015,"22-Jul-15","Estuarine","SC","Southeast","","Y","Y",1,"CORBULA SWIFTIANA",156762,NA,"EST","MOLLUSCA","BIVALVIA","MYIDA","CORBULIDAE"
"4/27/2021",549,167303,"NCCA15-2369",1,27.93619988,-82.42638083,2015,"2-Jun-15","Estuarine","FL","Gulf","","Y","Y",1,"CORBULA SWIFTIANA",156762,NA,"EST","MOLLUSCA","BIVALVIA","MYIDA","CORBULIDAE"
"4/27/2021",549,178045,"NCCA15-1665",2,25.07470538,-81.06464832,2015,"24-Aug-15","Estuarine","FL","Gulf","","N","Y",4,"CORBULA SWIFTIANA",156762,NA,"EST","MOLLUSCA","BIVALVIA","MYIDA","CORBULIDAE"
"4/27/2021",550,172652,"NCCA15-2320",1,27.45921701,-80.31955974,2015,"14-Jul-15","Estuarine","FL","Southeast","","Y","Y",1,"CORBULIDAE",248,NA,"EST","MOLLUSCA","BIVALVIA","MYIDA","CORBULIDAE"
"4/27/2021",550,1000104,"NCCA15-1576",1,41.15833138,-73.16846692,2015,"29-Jul-15","Estuarine","CT","Northeast","","Y","Y",1,"CORBULIDAE",248,NA,"EST","MOLLUSCA","BIVALVIA","MYIDA","CORBULIDAE"
"4/27/2021",550,178045,"NCCA15-1665",2,25.07470538,-81.06464832,2015,"24-Aug-15","Estuarine","FL","Gulf","","N","N",3,"CORBULIDAE",248,NA,"EST","MOLLUSCA","BIVALVIA","MYIDA","CORBULIDAE"
"4/27/2021",553,169655,"NCCA15-2378",1,30.08062605,-84.2480736,2015,"23-Jun-15","Estuarine","FL","Gulf","","Y","Y",4,"COROPHIIDA",719474,NA,"EST","ARTHROPODA","MALACOSTRACA","AMPHIPODA",""
"4/27/2021",553,174495,"MACA15-3014",1,41.41796553,-70.55278683,2015,"29-Jul-15","Estuarine","MA","Northeast","","Y","Y",1,"COROPHIIDA",719474,NA,"EST","ARTHROPODA","MALACOSTRACA","AMPHIPODA",""
"4/27/2021",553,175740,"NCCA15-1683",1,24.70726415,-81.33334756,2015,"5-Aug-15","Estuarine","FL","Gulf","","Y","Y",1,"COROPHIIDA",719474,NA,"EST","ARTHROPODA","MALACOSTRACA","AMPHIPODA",""
"4/27/2021",553,1000086,"NCCA15-1568",1,41.0262825,-73.30647676,2015,"21-Jul-15","Estuarine","CT","Northeast","","Y","Y",1,"COROPHIIDA",719474,NA,"EST","ARTHROPODA","MALACOSTRACA","AMPHIPODA",""
"4/27/2021",553,173753,"NCCA15-2069",1,44.19220305,-68.74983385,2015,"23-Jul-15","Estuarine","ME","Northeast","","Y","Y",2,"COROPHIIDA",719474,NA,"EST","ARTHROPODA","MALACOSTRACA","AMPHIPODA",""
"4/27/2021",553,167303,"NCCA15-2369",1,27.93619988,-82.42638083,2015,"2-Jun-15","Estuarine","FL","Gulf","","Y","Y",1,"COROPHIIDA",719474,NA,"EST","ARTHROPODA","MALACOSTRACA","AMPHIPODA",""
"4/27/2021",553,177011,"NCCA15-2354",1,24.93780183,-81.09262718,2015,"17-Aug-15","Estuarine","FL","Gulf","","Y","Y",4,"COROPHIIDA",719474,NA,"EST","ARTHROPODA","MALACOSTRACA","AMPHIPODA",""
"4/27/2021",553,171041,"NCCA15-2326",1,29.30498804,-81.05731414,2015,"1-Jul-15","Estuarine","FL","Southeast","","Y","Y",1,"COROPHIIDA",719474,NA,"EST","ARTHROPODA","MALACOSTRACA","AMPHIPODA",""
"4/27/2021",553,176760,"NCCA15-1668",1,25.21896172,-80.46148131,2015,"13-Aug-15","Estuarine","FL","Gulf","","Y","Y",1,"COROPHIIDA",719474,NA,"EST","ARTHROPODA","MALACOSTRACA","AMPHIPODA",""
"4/27/2021",554,170461,"NCCA15-1548",1,39.38335763,-75.2770882,2015,"30-Jun-15","Estuarine","NJ","Northeast","","Y","Y",1,"COROPHIIDAE",101376,NA,"EST","ARTHROPODA","MALACOSTRACA","AMPHIPODA","COROPHIIDAE"
"4/27/2021",554,171400,"NCCA15-1588",1,41.510162,-71.35026232,2015,"8-Jul-15","Estuarine","RI","Northeast","","Y","Y",2,"COROPHIIDAE",101376,NA,"EST","ARTHROPODA","MALACOSTRACA","AMPHIPODA","COROPHIIDAE"
"4/27/2021",554,185911,"NCCA15-2270",1,36.34229946,-75.86968184,2015,"30-Sep-15","Albemarle_Pamlico","NC","Southeast","Y","","Y",1,"COROPHIIDAE",101376,NA,"EST","ARTHROPODA","MALACOSTRACA","AMPHIPODA","COROPHIIDAE"
"4/27/2021",554,177180,"MACA15-3003",2,42.37324654,-71.0502887,2015,"18-Aug-15","Estuarine","MA","Northeast","","N","Y",1,"COROPHIIDAE",101376,NA,"EST","ARTHROPODA","MALACOSTRACA","AMPHIPODA","COROPHIIDAE"
"4/27/2021",554,173511,"NCCA15-1079",1,44.08842371,-68.70664006,2015,"22-Jul-15","Estuarine","ME","Northeast","","Y","Y",1,"COROPHIIDAE",101376,NA,"EST","ARTHROPODA","MALACOSTRACA","AMPHIPODA","COROPHIIDAE"
"4/27/2021",559,169422,"NCCA15-2109",1,40.99705754,-73.31691512,2015,"13-Aug-15","Estuarine","NY","Northeast","","Y","Y",11,"COSSURA",129251,NA,"EST","ANNELIDA","POLYCHAETA","","COSSURIDAE"
"4/27/2021",559,175642,"NCCA15-2112",1,40.81748715,-73.77258637,2015,"3-Aug-15","Estuarine","NY","Northeast","","Y","Y",7,"COSSURA",129251,NA,"EST","ANNELIDA","POLYCHAETA","","COSSURIDAE"
"4/27/2021",559,1000111,"NCCA15-1575",1,41.07108241,-72.887787,2015,"29-Jul-15","Estuarine","NY","Northeast","","Y","Y",16,"COSSURA",129251,NA,"EST","ANNELIDA","POLYCHAETA","","COSSURIDAE"
"4/27/2021",559,175640,"NCCA15-1566",2,40.8614151,-73.74608654,2015,"3-Aug-15","Estuarine","NY","Northeast","","N","Y",30,"COSSURA",129251,NA,"EST","ANNELIDA","POLYCHAETA","","COSSURIDAE"
"4/27/2021",559,1000108,"NCCA15-2115",1,41.00783424,-72.68260328,2015,"28-Jul-15","Estuarine","NY","Northeast","","Y","Y",1,"COSSURA",129251,NA,"EST","ANNELIDA","POLYCHAETA","","COSSURIDAE"
"4/27/2021",559,176701,"NCCA15-1572",1,41.02959918,-73.2003921,2015,"13-Aug-15","Estuarine","NY","Northeast","","Y","Y",8,"COSSURA",129251,NA,"EST","ANNELIDA","POLYCHAETA","","COSSURIDAE"
"4/27/2021",559,1000087,"NCCA15-1566",1,40.8614151,-73.74608654,2015,"20-Jul-15","Estuarine","NY","Northeast","","Y","Y",17,"COSSURA",129251,NA,"EST","ANNELIDA","POLYCHAETA","","COSSURIDAE"
"4/27/2021",56,173495,"MACA15-3098",1,41.52110988,-71.05773089,2015,"22-Jul-15","Estuarine","MA","Northeast","","Y","Y",7,"ALITTA",234848,NA,"EST","ANNELIDA","POLYCHAETA","PHYLLODOCIDA","NEREIDIDAE"
"4/27/2021",562,178083,"NCCA15-1067",1,43.91953424,-69.29483833,2015,"25-Aug-15","Estuarine","ME","Northeast","","Y","Y",124,"COSSURA DELTA",326851,NA,"EST","ANNELIDA","POLYCHAETA","","COSSURIDAE"
"4/27/2021",562,173115,"NCCA15-1455",1,30.47604925,-87.04555011,2015,"19-Jul-15","Estuarine","FL","Gulf","","Y","Y",1,"COSSURA DELTA",326851,NA,"EST","ANNELIDA","POLYCHAETA","","COSSURIDAE"
"4/27/2021",562,1000105,"NCCA15-2106",1,41.13624738,-73.05885584,2015,"29-Jul-15","Estuarine","CT","Northeast","","Y","Y",6,"COSSURA DELTA",326851,NA,"EST","ANNELIDA","POLYCHAETA","","COSSURIDAE"
"4/27/2021",562,172930,"NCCA15-1457",1,30.37876032,-87.20017701,2015,"16-Jul-15","Estuarine","FL","Gulf","","Y","Y",4,"COSSURA DELTA",326851,NA,"EST","ANNELIDA","POLYCHAETA","","COSSURIDAE"
"4/27/2021",562,172931,"NCCA15-2390",1,30.33093094,-87.17581099,2015,"16-Jul-15","Estuarine","FL","Gulf","","Y","Y",3,"COSSURA DELTA",326851,NA,"EST","ANNELIDA","POLYCHAETA","","COSSURIDAE"
"4/27/2021",562,178494,"NCCA15-1638",1,41.00231195,-72.329113,2015,"26-Aug-15","Estuarine","NY","Northeast","","Y","Y",15,"COSSURA DELTA",326851,NA,"EST","ANNELIDA","POLYCHAETA","","COSSURIDAE"
"4/27/2021",562,173111,"NCCA15-2393",1,30.43670724,-87.03828773,2015,"19-Jul-15","Estuarine","FL","Gulf","","Y","Y",8,"COSSURA DELTA",326851,NA,"EST","ANNELIDA","POLYCHAETA","","COSSURIDAE"
"4/27/2021",562,171520,"NCCA15-1013",1,43.67636349,-69.96624125,2015,"8-Jul-15","Estuarine","ME","Northeast","","Y","Y",5,"COSSURA DELTA",326851,NA,"EST","ANNELIDA","POLYCHAETA","","COSSURIDAE"
"4/27/2021",563,174335,"NCCA15-2065",1,44.38644633,-68.18677724,2015,"28-Jul-15","Estuarine","ME","Northeast","","Y","Y",2,"COSSURA LONGOCIRRATA",129984,NA,"EST","ANNELIDA","POLYCHAETA","","COSSURIDAE"
"4/27/2021",563,171834,"NCCA15-2050",1,43.74883704,-69.92036967,2015,"10-Jul-15","Estuarine","ME","Northeast","","Y","Y",5,"COSSURA LONGOCIRRATA",129984,NA,"EST","ANNELIDA","POLYCHAETA","","COSSURIDAE"
"4/27/2021",563,172861,"NCCA15-1081",1,44.13142614,-69.05160976,2015,"16-Jul-15","Estuarine","ME","Northeast","","Y","Y",19,"COSSURA LONGOCIRRATA",129984,NA,"EST","ANNELIDA","POLYCHAETA","","COSSURIDAE"
"4/27/2021",563,175813,"NCCA15-1063",1,44.49680272,-67.84495073,2015,"6-Aug-15","Estuarine","ME","Northeast","","Y","Y",27,"COSSURA LONGOCIRRATA",129984,NA,"EST","ANNELIDA","POLYCHAETA","","COSSURIDAE"
"4/27/2021",563,177451,"NCCA15-1574",1,41.21325318,-72.730793,2015,"19-Aug-15","Estuarine","CT","Northeast","","Y","Y",4,"COSSURA LONGOCIRRATA",129984,NA,"EST","ANNELIDA","POLYCHAETA","","COSSURIDAE"
"4/27/2021",563,173510,"NCCA15-1083",1,44.09708646,-68.77334405,2015,"22-Jul-15","Estuarine","ME","Northeast","","Y","Y",1,"COSSURA LONGOCIRRATA",129984,NA,"EST","ANNELIDA","POLYCHAETA","","COSSURIDAE"
"4/27/2021",563,175041,"MACA15-3011",1,41.85854475,-70.49864164,2015,"6-Aug-15","Estuarine","MA","Northeast","","Y","Y",3,"COSSURA LONGOCIRRATA",129984,NA,"EST","ANNELIDA","POLYCHAETA","","COSSURIDAE"
"4/27/2021",563,173753,"NCCA15-2069",1,44.19220305,-68.74983385,2015,"23-Jul-15","Estuarine","ME","Northeast","","Y","Y",1,"COSSURA LONGOCIRRATA",129984,NA,"EST","ANNELIDA","POLYCHAETA","","COSSURIDAE"
"4/27/2021",563,172080,"NCCA15-1062",1,43.73662608,-69.73051147,2015,"13-Jul-15","Estuarine","ME","Northeast","","Y","Y",2,"COSSURA LONGOCIRRATA",129984,NA,"EST","ANNELIDA","POLYCHAETA","","COSSURIDAE"
"4/27/2021",563,173307,"NCCA15-2071",1,44.30418355,-68.93126467,2015,"21-Jul-15","Estuarine","ME","Northeast","","Y","Y",7,"COSSURA LONGOCIRRATA",129984,NA,"EST","ANNELIDA","POLYCHAETA","","COSSURIDAE"
"4/27/2021",563,176521,"NCCA15-2064",1,44.15220771,-68.57518672,2015,"12-Aug-15","Estuarine","ME","Northeast","","Y","Y",9,"COSSURA LONGOCIRRATA",129984,NA,"EST","ANNELIDA","POLYCHAETA","","COSSURIDAE"
"4/27/2021",563,174330,"NCCA15-2060",1,44.43693973,-68.21195649,2015,"28-Jul-15","Estuarine","ME","Northeast","","Y","Y",2,"COSSURA LONGOCIRRATA",129984,NA,"EST","ANNELIDA","POLYCHAETA","","COSSURIDAE"
"4/27/2021",563,172432,"NCCA15-1058",1,43.83976403,-69.49613327,2015,"15-Jul-15","Estuarine","ME","Northeast","","Y","Y",15,"COSSURA LONGOCIRRATA",129984,NA,"EST","ANNELIDA","POLYCHAETA","","COSSURIDAE"
"4/27/2021",563,176650,"NCCA15-1050",1,43.32673398,-70.53719516,2015,"13-Aug-15","Estuarine","ME","Northeast","","Y","Y",1,"COSSURA LONGOCIRRATA",129984,NA,"EST","ANNELIDA","POLYCHAETA","","COSSURIDAE"
"4/27/2021",563,175641,"NCCA15-2058",1,44.61625227,-67.36606144,2015,"5-Aug-15","Estuarine","ME","Northeast","","Y","Y",27,"COSSURA LONGOCIRRATA",129984,NA,"EST","ANNELIDA","POLYCHAETA","","COSSURIDAE"
"4/27/2021",563,172300,"NCCA15-1054",1,43.92971765,-69.44988226,2015,"14-Jul-15","Estuarine","ME","Northeast","","Y","Y",14,"COSSURA LONGOCIRRATA",129984,NA,"EST","ANNELIDA","POLYCHAETA","","COSSURIDAE"
"4/27/2021",563,174663,"NCCA15-2061",1,44.45400341,-67.68144248,2015,"30-Jul-15","Estuarine","ME","Northeast","","Y","Y",3,"COSSURA LONGOCIRRATA",129984,NA,"EST","ANNELIDA","POLYCHAETA","","COSSURIDAE"
"4/27/2021",563,175412,"NCCA15-2056",1,44.46639084,-67.59994305,2015,"4-Aug-15","Estuarine","ME","Northeast","","Y","Y",1,"COSSURA LONGOCIRRATA",129984,NA,"EST","ANNELIDA","POLYCHAETA","","COSSURIDAE"
"4/27/2021",563,173143,"NCCA15-1080",1,44.22401102,-68.97892394,2015,"20-Jul-15","Estuarine","ME","Northeast","","Y","Y",3,"COSSURA LONGOCIRRATA",129984,NA,"EST","ANNELIDA","POLYCHAETA","","COSSURIDAE"
"4/27/2021",563,176520,"NCCA15-1083",2,44.09708646,-68.77334405,2015,"12-Aug-15","Estuarine","ME","Northeast","","N","Y",8,"COSSURA LONGOCIRRATA",129984,NA,"EST","ANNELIDA","POLYCHAETA","","COSSURIDAE"
"4/27/2021",563,175040,"MACA15-3010",1,41.95005127,-70.25464957,2015,"16-Sep-15","Estuarine","MA","Northeast","","Y","Y",44,"COSSURA LONGOCIRRATA",129984,NA,"EST","ANNELIDA","POLYCHAETA","","COSSURIDAE"
"4/27/2021",563,169100,"NCCA15-2044",1,43.6668963,-69.99259874,2015,"17-Jun-15","Estuarine","ME","Northeast","","Y","Y",2,"COSSURA LONGOCIRRATA",129984,NA,"EST","ANNELIDA","POLYCHAETA","","COSSURIDAE"
