PUBLICATION_DATE,STUDY,UID,SITE_ID,PSTL_CODE,VISIT_NO,SAMPLE_ID,YEAR,DATE_COL,NCCA_REG,FEAT_NM,INDEX_NCCA15,INDEX_AP,DEPTH,GRAB_AREA,GRABS,GRAB_TYPE,FINAL_GRAB_AREA,SIEVE_SIZE,SALINITY,QA_FLAG,COMMENT,CONDITION_CODE
44313,Estuarine,177326,NCCA15-2703,WA,1,809164,2015,19-Aug,West,Strait_of_Juan_de_Fuca,Y,(blank),8,0.052,1,STANDARD PONAR,0.052,0.5,32.4,IM,(blank),OK
44313,Estuarine,177326,NCCA15-2703,WA,1,809164,2015,19-Aug,West,Strait_of_Juan_de_Fuca,Y,(blank),8,0.052,1,STANDARD PONAR,0.052,0.5,32.4,"IM, IN",(blank),OK
44313,Estuarine,177326,NCCA15-2703,WA,1,809164,2015,19-Aug,West,Strait_of_Juan_de_Fuca,Y,(blank),8,0.052,1,STANDARD PONAR,0.052,0.5,32.4,IN,(blank),OK
44313,Estuarine,177326,NCCA15-2703,WA,1,809164,2015,19-Aug,West,Strait_of_Juan_de_Fuca,Y,(blank),8,0.052,1,STANDARD PONAR,0.052,0.5,32.4,(blank),(blank),OK
44313,Estuarine,177430,NCCA15-2259,NC,1,804624,2015,18-Aug,Southeast,Pamlico_Sound,Y,Y,1.9,0.04,1,VAN_VEEN,0.04,0.5,23.1,IM,Grab depth less than 7 cm.,OK
44313,Estuarine,177430,NCCA15-2259,NC,1,804624,2015,18-Aug,Southeast,Pamlico_Sound,Y,Y,1.9,0.04,1,VAN_VEEN,0.04,0.5,23.1,(blank),Grab depth less than 7 cm.,OK
44313,Estuarine,177450,NCCA15-1571,CT,1,804744,2015,19-Aug,Northeast,Long_Island_Sound,Y,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,28.05,IM,(blank),OK
44313,Estuarine,177450,NCCA15-1571,CT,1,804744,2015,19-Aug,Northeast,Long_Island_Sound,Y,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,28.05,"IM, IN",(blank),OK
44313,Estuarine,177450,NCCA15-1571,CT,1,804744,2015,19-Aug,Northeast,Long_Island_Sound,Y,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,28.05,(blank),(blank),OK
44313,Estuarine,177451,NCCA15-1574,CT,1,804764,2015,19-Aug,Northeast,Long_Island_Sound,Y,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,28.49,IM,(blank),OK
44313,Estuarine,177451,NCCA15-1574,CT,1,804764,2015,19-Aug,Northeast,Long_Island_Sound,Y,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,28.49,IN,(blank),OK
44313,Estuarine,177451,NCCA15-1574,CT,1,804764,2015,19-Aug,Northeast,Long_Island_Sound,Y,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,28.49,"IN, DD",(blank),OK
44313,Estuarine,177451,NCCA15-1574,CT,1,804764,2015,19-Aug,Northeast,Long_Island_Sound,Y,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,28.49,(blank),(blank),OK
44313,Estuarine,177453,NCCA15-1345,LA,2,802384,2015,19-Aug,Gulf,Black_Bay,N,(blank),7,0.04,1,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,0.5,12.6,(blank),(blank),OK
44313,Estuarine,177454,NCCA15-1346,LA,2,802804,2015,19-Aug,Gulf,California_Bay,N,(blank),8,0.04,1,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,0.5,9.1,IM,(blank),OK
44313,Estuarine,177454,NCCA15-1346,LA,2,802804,2015,19-Aug,Gulf,California_Bay,N,(blank),8,0.04,1,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,0.5,9.1,(blank),(blank),OK
44313,Estuarine,177490,NCCA15-2311,GA,1,802184,2015,17-Aug,Southeast,Medway_River,Y,(blank),10,0.04,1,VAN_VEEN,0.04,0.5,26.5,IM,(blank),OK
44313,Estuarine,177490,NCCA15-2311,GA,1,802184,2015,17-Aug,Southeast,Medway_River,Y,(blank),10,0.04,1,VAN_VEEN,0.04,0.5,26.5,(blank),(blank),OK
44313,Estuarine,177500,NCCA15-1502,MD,1,783784,2015,24-Aug,Northeast,Bush_River,Y,(blank),10,0.04,1,VAN_VEEN,0.04,0.5,2.4,(blank),(blank),OK
44313,Estuarine,177501,NCCA15-1507,MD,1,784004,2015,19-Aug,Northeast,Potomac_River,Y,(blank),10,0.04,1,VAN_VEEN,0.04,0.5,13.75,(blank),(blank),OK
44313,Estuarine,177502,NCCA15-1517,MD,1,783824,2015,19-Aug,Northeast,Potomac_River,Y,(blank),9,0.04,1,VAN_VEEN,0.04,0.5,13.35,(blank),(blank),OK
44313,Estuarine,177503,NCCA15-1519,MD,1,783884,2015,20-Aug,Northeast,Little_Choptank_River,Y,(blank),10,0.04,1,VAN_VEEN,0.04,(blank),12.9,(blank),(blank),OK
44313,Estuarine,177504,NCCA15-2190,MD,1,784044,2015,24-Aug,Northeast,Elk_River,Y,(blank),9,0.04,1,VAN_VEEN,0.04,0.5,0.62,(blank),(blank),OK
44313,Estuarine,177505,NCCA15-2194,MD,1,783844,2015,20-Aug,Northeast,Bush_River,Y,(blank),10,0.04,1,VAN_VEEN,0.04,(blank),7.11,(blank),(blank),OK
44313,Estuarine,177506,NCCA15-2196,MD,1,783664,2015,31-Aug,Northeast,Little_Choptank_River,Y,(blank),9,0.04,1,VAN_VEEN,0.04,0.5,16.2,(blank),(blank),OK
44313,Estuarine,177507,NCCA15-2209,MD,1,783984,2015,19-Aug,Northeast,Potomac_River,Y,(blank),10,0.04,1,VAN_VEEN,0.04,0.5,17.79,(blank),(blank),OK
44313,Estuarine,177510,NCCA15-2063,ME,1,803384,2015,20-Aug,Northeast,Sheepscot_Bay,Y,(blank),8,0.1,1,LARGE VAN VEEN,0.1,0.5,28.3,IM,(blank),OK
44313,Estuarine,177510,NCCA15-2063,ME,1,803384,2015,20-Aug,Northeast,Sheepscot_Bay,Y,(blank),8,0.1,1,LARGE VAN VEEN,0.1,0.5,28.3,"IM, IN",(blank),OK
44313,Estuarine,177510,NCCA15-2063,ME,1,803384,2015,20-Aug,Northeast,Sheepscot_Bay,Y,(blank),8,0.1,1,LARGE VAN VEEN,0.1,0.5,28.3,(blank),(blank),OK
44313,Estuarine,177520,NCCA15-1235,CA,1,790604,2015,19-Aug,West,Humboldt_Bay,Y,(blank),10,0.1,1,VAN_VEEN,0.1,0.5,34.2,DD,(blank),OK
44313,Estuarine,177520,NCCA15-1235,CA,1,790604,2015,19-Aug,West,Humboldt_Bay,Y,(blank),10,0.1,1,VAN_VEEN,0.1,0.5,34.2,IM,(blank),OK
44313,Estuarine,177520,NCCA15-1235,CA,1,790604,2015,19-Aug,West,Humboldt_Bay,Y,(blank),10,0.1,1,VAN_VEEN,0.1,0.5,34.2,"IN, DD",(blank),OK
44313,Estuarine,177520,NCCA15-1235,CA,1,790604,2015,19-Aug,West,Humboldt_Bay,Y,(blank),10,0.1,1,VAN_VEEN,0.1,0.5,34.2,(blank),(blank),OK
44313,Estuarine,177521,NCCA15-1245,CA,1,790564,2015,19-Aug,West,Arcata_Bay,Y,(blank),10,0.1,1,VAN_VEEN,0.1,0.5,34.8,DD,(blank),OK
44313,Estuarine,177521,NCCA15-1245,CA,1,790564,2015,19-Aug,West,Arcata_Bay,Y,(blank),10,0.1,1,VAN_VEEN,0.1,0.5,34.8,"IN, DD",(blank),OK
44313,Estuarine,177521,NCCA15-1245,CA,1,790564,2015,19-Aug,West,Arcata_Bay,Y,(blank),10,0.1,1,VAN_VEEN,0.1,0.5,34.8,(blank),(blank),OK
44313,Estuarine,177523,NCCA15-1276,CA,1,791104,2015,20-Aug,West,Arcata_Bay,Y,(blank),10,0.1,1,VAN_VEEN,0.1,0.5,34.8,"IN, DD",(blank),OK
44313,Estuarine,177523,NCCA15-1276,CA,1,791104,2015,20-Aug,West,Arcata_Bay,Y,(blank),10,0.1,1,VAN_VEEN,0.1,0.5,34.8,(blank),(blank),OK
44313,Estuarine,177524,NCCA15-1288,WA,1,809144,2015,20-Aug,West,Strait_of_Juan_de_Fuca,Y,(blank),8,0.052,1,STANDARD PONAR,0.052,0.5,32,IM,(blank),OK
44313,Estuarine,177524,NCCA15-1288,WA,1,809144,2015,20-Aug,West,Strait_of_Juan_de_Fuca,Y,(blank),8,0.052,1,STANDARD PONAR,0.052,0.5,32,"IM, IN",(blank),OK
44313,Estuarine,177524,NCCA15-1288,WA,1,809144,2015,20-Aug,West,Strait_of_Juan_de_Fuca,Y,(blank),8,0.052,1,STANDARD PONAR,0.052,0.5,32,IN,(blank),OK
44313,Estuarine,177524,NCCA15-1288,WA,1,809144,2015,20-Aug,West,Strait_of_Juan_de_Fuca,Y,(blank),8,0.052,1,STANDARD PONAR,0.052,0.5,32,"IN, DD",(blank),OK
44313,Estuarine,177524,NCCA15-1288,WA,1,809144,2015,20-Aug,West,Strait_of_Juan_de_Fuca,Y,(blank),8,0.052,1,STANDARD PONAR,0.052,0.5,32,(blank),(blank),OK
44313,Estuarine,177525,NCCA15-2638,CA,1,790584,2015,19-Aug,West,Humboldt_Bay,Y,(blank),8,0.1,1,VAN_VEEN,0.1,0.5,34,DD,(blank),OK
44313,Estuarine,177525,NCCA15-2638,CA,1,790584,2015,19-Aug,West,Humboldt_Bay,Y,(blank),8,0.1,1,VAN_VEEN,0.1,0.5,34,IM,(blank),OK
44313,Estuarine,177525,NCCA15-2638,CA,1,790584,2015,19-Aug,West,Humboldt_Bay,Y,(blank),8,0.1,1,VAN_VEEN,0.1,0.5,34,"IN, DD",(blank),OK
44313,Estuarine,177525,NCCA15-2638,CA,1,790584,2015,19-Aug,West,Humboldt_Bay,Y,(blank),8,0.1,1,VAN_VEEN,0.1,0.5,34,(blank),(blank),OK
44313,Estuarine,177640,NCCA15-2490,LA,1,802944,2015,21-Aug,Gulf,Chandeleur_Sound,Y,(blank),7,0.04,1,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,(blank),25.3,IM,(blank),OK
44313,Estuarine,177640,NCCA15-2490,LA,1,802944,2015,21-Aug,Gulf,Chandeleur_Sound,Y,(blank),7,0.04,1,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,(blank),25.3,(blank),(blank),OK
44313,Estuarine,177660,SCCA15-5365,SC,1,804304,2015,20-Aug,Southeast,Little_River,Y,(blank),8,0.052,1,STANDARD PONAR,0.052,0.5,35.7,IM,(blank),OK
44313,Estuarine,177660,SCCA15-5365,SC,1,804304,2015,20-Aug,Southeast,Little_River,Y,(blank),8,0.052,1,STANDARD PONAR,0.052,0.5,35.7,(blank),(blank),OK
44313,Estuarine,177701,NCCA15-1513,MD,1,783804,2015,19-Aug,Northeast,Little_Choptank_River,Y,(blank),10,0.04,1,VAN_VEEN,0.04,0.5,12.94,(blank),(blank),OK
44313,Estuarine,177704,NCCA15-2189,MD,1,783904,2015,19-Aug,Northeast,Little_Choptank_River,Y,(blank),10,0.04,1,VAN_VEEN,0.04,0.5,18.63,(blank),(blank),OK
44313,Estuarine,177705,NCCA15-2191,MD,1,783764,2015,18-Aug,Northeast,Potomac_River,Y,(blank),10,0.04,1,VAN_VEEN,0.04,0.5,13.51,(blank),(blank),OK
44313,Estuarine,177708,NCCA15-1115,CA,1,790844,2015,21-Aug,West,San_Francisco_Bay,Y,(blank),8,0.1,1,VAN_VEEN,0.1,0.5,30.8,IM,(blank),OK
44313,Estuarine,177708,NCCA15-1115,CA,1,790844,2015,21-Aug,West,San_Francisco_Bay,Y,(blank),8,0.1,1,VAN_VEEN,0.1,0.5,30.8,(blank),(blank),OK
44313,Estuarine,177802,NCCA15-1277,WA,2,809184,2015,22-Aug,West,Hammersley_Inlet,N,(blank),6,0.052,1,STANDARD PONAR,0.052,0.5,29.2,IM,Moved to avoid oyster bed; Grab depth less than 7 cm.;West Coast site marked with SIEVE_SIZE of 0.5 mm,OK
44313,Estuarine,177802,NCCA15-1277,WA,2,809184,2015,22-Aug,West,Hammersley_Inlet,N,(blank),6,0.052,1,STANDARD PONAR,0.052,0.5,29.2,IN,Moved to avoid oyster bed; Grab depth less than 7 cm.;West Coast site marked with SIEVE_SIZE of 0.5 mm,OK
44313,Estuarine,177802,NCCA15-1277,WA,2,809184,2015,22-Aug,West,Hammersley_Inlet,N,(blank),6,0.052,1,STANDARD PONAR,0.052,0.5,29.2,(blank),Moved to avoid oyster bed; Grab depth less than 7 cm.;West Coast site marked with SIEVE_SIZE of 0.5 mm,OK
44313,Estuarine,177803,NCCA15-1666,FL,1,803724,2015,23-Aug,Gulf,Florida_Bay,Y,(blank),10,0.04,1,VAN_VEEN,0.04,0.5,53.4,(blank),(blank),OK
44313,Estuarine,177804,NCCA15-2353,FL,1,803704,2015,23-Aug,Gulf,Madiera_Bay,Y,(blank),10,0.04,1,VAN_VEEN,0.04,0.5,55.3,"IN, DD",(blank),OK
44313,Estuarine,177804,NCCA15-2353,FL,1,803704,2015,23-Aug,Gulf,Madiera_Bay,Y,(blank),10,0.04,1,VAN_VEEN,0.04,0.5,55.3,(blank),(blank),OK
44313,Estuarine,177910,NCCA15-2551,TX,1,782644,2015,24-Aug,Gulf,San_Jacinto_Bay,Y,(blank),10,0.052,1,STANDARD PONAR,0.052,0.5,13.6,IM,(blank),OK
44313,Estuarine,177910,NCCA15-2551,TX,1,782644,2015,24-Aug,Gulf,San_Jacinto_Bay,Y,(blank),10,0.052,1,STANDARD PONAR,0.052,0.5,13.6,(blank),(blank),OK
44313,Estuarine,177920,NCCA15-1393,TX,1,782624,2015,24-Aug,Gulf,Galveston_Bay,Y,(blank),8,0.052,1,STANDARD PONAR,0.052,0.5,6.8,(blank),(blank),OK
44313,Estuarine,178030,NCCA15-2092,RI,1,788184,2015,24-Aug,Northeast,Narragansett_Bay,Y,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,31,IM,(blank),OK
44313,Estuarine,178030,NCCA15-2092,RI,1,788184,2015,24-Aug,Northeast,Narragansett_Bay,Y,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,31,"IM, DD",(blank),OK
44313,Estuarine,178030,NCCA15-2092,RI,1,788184,2015,24-Aug,Northeast,Narragansett_Bay,Y,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,31,"IM, IN",(blank),OK
44313,Estuarine,178030,NCCA15-2092,RI,1,788184,2015,24-Aug,Northeast,Narragansett_Bay,Y,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,31,(blank),(blank),OK
44313,Estuarine,178031,NCCA15-1588,RI,2,788124,2015,24-Aug,Northeast,Narragansett_Bay,N,(blank),7,0.04,1,VAN_VEEN,0.04,0.5,31,IM,(blank),OK
44313,Estuarine,178031,NCCA15-1588,RI,2,788124,2015,24-Aug,Northeast,Narragansett_Bay,N,(blank),7,0.04,1,VAN_VEEN,0.04,0.5,31,"IM, DD",(blank),OK
44313,Estuarine,178031,NCCA15-1588,RI,2,788124,2015,24-Aug,Northeast,Narragansett_Bay,N,(blank),7,0.04,1,VAN_VEEN,0.04,0.5,31,IN,(blank),OK
44313,Estuarine,178031,NCCA15-1588,RI,2,788124,2015,24-Aug,Northeast,Narragansett_Bay,N,(blank),7,0.04,1,VAN_VEEN,0.04,0.5,31,(blank),(blank),OK
44313,Estuarine,178033,NCCA15-2258,NC,1,809344,2015,24-Aug,Southeast,Neuse_River,Y,Y,10,0.04,1,VAN_VEEN,0.04,0.5,17.3,"IM, DD",(blank),OK
44313,Estuarine,178033,NCCA15-2258,NC,1,809344,2015,24-Aug,Southeast,Neuse_River,Y,Y,10,0.04,1,VAN_VEEN,0.04,0.5,17.3,(blank),(blank),OK
44313,Estuarine,178044,NCCA15-1639,NY,1,781364,2015,24-Aug,Northeast,Great_Peconic_Bay,Y,(blank),8,0.052,1,STANDARD PONAR,0.052,0.5,29.72,DD,(blank),OK
44313,Estuarine,178044,NCCA15-1639,NY,1,781364,2015,24-Aug,Northeast,Great_Peconic_Bay,Y,(blank),8,0.052,1,STANDARD PONAR,0.052,0.5,29.72,IM,(blank),OK
44313,Estuarine,178044,NCCA15-1639,NY,1,781364,2015,24-Aug,Northeast,Great_Peconic_Bay,Y,(blank),8,0.052,1,STANDARD PONAR,0.052,0.5,29.72,"IN, DD",(blank),OK
44313,Estuarine,178044,NCCA15-1639,NY,1,781364,2015,24-Aug,Northeast,Great_Peconic_Bay,Y,(blank),8,0.052,1,STANDARD PONAR,0.052,0.5,29.72,(blank),(blank),OK
44313,Estuarine,178045,NCCA15-1665,FL,2,803844,2015,24-Aug,Gulf,Florida_Bay,N,(blank),5,0.04,1,VAN_VEEN,0.04,0.5,39.2,IM,Grab depth less than 7 cm.,OK
44313,Estuarine,178045,NCCA15-1665,FL,2,803844,2015,24-Aug,Gulf,Florida_Bay,N,(blank),5,0.04,1,VAN_VEEN,0.04,0.5,39.2,IN,Grab depth less than 7 cm.,OK
44313,Estuarine,178045,NCCA15-1665,FL,2,803844,2015,24-Aug,Gulf,Florida_Bay,N,(blank),5,0.04,1,VAN_VEEN,0.04,0.5,39.2,(blank),Grab depth less than 7 cm.,OK
44313,Estuarine,178046,NCCA15-1436,LA,2,782344,2015,24-Aug,Gulf,Calcasieu_Lake,N,(blank),10,0.04,1,VAN_VEEN,0.04,0.5,22.01,(blank),(blank),OK
44313,Estuarine,178047,NCCA15-1444,LA,2,792604,2015,24-Aug,Gulf,Calcasieu_Lake,N,(blank),7,0.04,1,VAN_VEEN,0.04,0.5,19.1,IM,(blank),OK
44313,Estuarine,178047,NCCA15-1444,LA,2,792604,2015,24-Aug,Gulf,Calcasieu_Lake,N,(blank),7,0.04,1,VAN_VEEN,0.04,0.5,19.1,(blank),(blank),OK
44313,Estuarine,178080,NCCA15-1602,NJ,1,787304,2015,25-Aug,Northeast,Barnegat_Bay,Y,(blank),10,0.04,1,VAN_VEEN,0.04,0.5,25.46,IM,(blank),OK
44313,Estuarine,178080,NCCA15-1602,NJ,1,787304,2015,25-Aug,Northeast,Barnegat_Bay,Y,(blank),10,0.04,1,VAN_VEEN,0.04,0.5,25.46,"IN, DD",(blank),OK
44313,Estuarine,178080,NCCA15-1602,NJ,1,787304,2015,25-Aug,Northeast,Barnegat_Bay,Y,(blank),10,0.04,1,VAN_VEEN,0.04,0.5,25.46,(blank),(blank),OK
44313,Estuarine,178081,NCCA15-2158,NJ,1,787324,2015,25-Aug,Northeast,Barnegat_Bay,Y,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,28.81,IM,(blank),OK
44313,Estuarine,178081,NCCA15-2158,NJ,1,787324,2015,25-Aug,Northeast,Barnegat_Bay,Y,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,28.81,(blank),(blank),OK
44313,Estuarine,178083,NCCA15-1067,ME,1,803364,2015,25-Aug,Northeast,Muscongus_Bay,Y,(blank),10,0.1,1,LARGE VAN VEEN,0.1,0.5,30.8,IM,(blank),OK
44313,Estuarine,178083,NCCA15-1067,ME,1,803364,2015,25-Aug,Northeast,Muscongus_Bay,Y,(blank),10,0.1,1,LARGE VAN VEEN,0.1,0.5,30.8,"IM, DD",(blank),OK
44313,Estuarine,178083,NCCA15-1067,ME,1,803364,2015,25-Aug,Northeast,Muscongus_Bay,Y,(blank),10,0.1,1,LARGE VAN VEEN,0.1,0.5,30.8,"IN, DD",(blank),OK
44313,Estuarine,178083,NCCA15-1067,ME,1,803364,2015,25-Aug,Northeast,Muscongus_Bay,Y,(blank),10,0.1,1,LARGE VAN VEEN,0.1,0.5,30.8,(blank),(blank),OK
44313,Estuarine,178084,NCCA15-1223,WA,2,803584,2015,24-Aug,West,Baker_Bay,N,(blank),8,0.1,1,VAN_VEEN,0.1,0.5,10.8,"IM, IN",(blank),OK
44313,Estuarine,178084,NCCA15-1223,WA,2,803584,2015,24-Aug,West,Baker_Bay,N,(blank),8,0.1,1,VAN_VEEN,0.1,0.5,10.8,(blank),(blank),OK
44313,Estuarine,178160,NCCA15-1500,VA,2,772844,2015,25-Aug,Northeast,Pocomoke_River,N,(blank),8,0.023,2,OTHER: PETITE PONAR,0.046,(blank),11.44,(blank),(blank),OK
44313,Estuarine,178310,NCCA15-1503,VA,1,772104,2015,10-Aug,Northeast,Milford_Haven,Y,(blank),9,0.04,1,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,(blank),21.19,(blank),(blank),OK
44313,Estuarine,178311,NCCA15-1504,VA,1,772084,2015,10-Aug,Northeast,Potomac_River,Y,(blank),9,0.04,1,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,(blank),18.43,(blank),(blank),OK
44313,Estuarine,178312,NCCA15-1508,VA,1,772064,2015,10-Aug,Northeast,Milford_Haven,Y,(blank),9,0.04,1,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,(blank),27.41,(blank),(blank),OK
44313,Estuarine,178313,MACA15-3086,MA,1,786384,2015,25-Aug,Northeast,Nantucket_Sound,Y,(blank),8.6,0.04,1,VAN_VEEN,0.04,0.5,36.07,IM,(blank),OK
44313,Estuarine,178313,MACA15-3086,MA,1,786384,2015,25-Aug,Northeast,Nantucket_Sound,Y,(blank),8.6,0.04,1,VAN_VEEN,0.04,0.5,36.07,(blank),(blank),OK
44313,Estuarine,178314,NCCA15-1241,OR,1,783104,2015,25-Aug,West,Tillamook_Bay,Y,(blank),10,0.1,1,VAN_VEEN,0.1,0.5,31.1,IM,(blank),OK
44313,Estuarine,178314,NCCA15-1241,OR,1,783104,2015,25-Aug,West,Tillamook_Bay,Y,(blank),10,0.1,1,VAN_VEEN,0.1,0.5,31.1,IN,(blank),OK
44313,Estuarine,178314,NCCA15-1241,OR,1,783104,2015,25-Aug,West,Tillamook_Bay,Y,(blank),10,0.1,1,VAN_VEEN,0.1,0.5,31.1,(blank),(blank),OK
44313,Estuarine,178320,NCCA15-1515,VA,1,772044,2015,10-Aug,Northeast,Pocomoke_Sound,Y,(blank),9,0.04,1,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,(blank),25.96,(blank),(blank),OK
44313,Estuarine,178321,NCCA15-2193,VA,1,772024,2015,10-Aug,Northeast,Little_Creek,Y,(blank),9,0.04,1,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,(blank),25.02,(blank),(blank),OK
44313,Estuarine,178322,NCCA15-2207,VA,1,772004,2015,10-Aug,Northeast,Milford_Haven,Y,(blank),9,0.04,1,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,(blank),30.43,(blank),(blank),OK
44313,Estuarine,178490,NCCA15-2156,NJ,1,789544,2015,26-Aug,Northeast,Metedeconk_River,Y,(blank),10,0.04,1,VAN_VEEN,0.04,0.5,22.33,IM,(blank),OK
44313,Estuarine,178490,NCCA15-2156,NJ,1,789544,2015,26-Aug,Northeast,Metedeconk_River,Y,(blank),10,0.04,1,VAN_VEEN,0.04,0.5,22.33,"IM, IN",(blank),OK
44313,Estuarine,178490,NCCA15-2156,NJ,1,789544,2015,26-Aug,Northeast,Metedeconk_River,Y,(blank),10,0.04,1,VAN_VEEN,0.04,0.5,22.33,(blank),(blank),OK
44313,Estuarine,178491,NCCA15-1603,NJ,1,787364,2015,26-Aug,Northeast,Toms_River,Y,(blank),10,0.04,1,STANDARD PONAR,0.04,0.5,14.44,(blank),(blank),OK
44313,Estuarine,178492,NCCA15-2160,NJ,1,787344,2015,26-Aug,Northeast,Toms_River,Y,(blank),10,0.04,1,VAN_VEEN,0.04,0.5,19.32,IM,(blank),OK
44313,Estuarine,178492,NCCA15-2160,NJ,1,787344,2015,26-Aug,Northeast,Toms_River,Y,(blank),10,0.04,1,VAN_VEEN,0.04,0.5,19.32,"IM, DD",(blank),OK
44313,Estuarine,178492,NCCA15-2160,NJ,1,787344,2015,26-Aug,Northeast,Toms_River,Y,(blank),10,0.04,1,VAN_VEEN,0.04,0.5,19.32,"IM, IN",(blank),OK
44313,Estuarine,178492,NCCA15-2160,NJ,1,787344,2015,26-Aug,Northeast,Toms_River,Y,(blank),10,0.04,1,VAN_VEEN,0.04,0.5,19.32,(blank),(blank),OK
44313,Estuarine,178493,NCCA15-1013,ME,2,803324,2015,26-Aug,Northeast,Casco_Bay,N,(blank),13,0.1,1,LARGE VAN VEEN,0.1,0.5,30.3,"IN, DD",(blank),OK
44313,Estuarine,178493,NCCA15-1013,ME,2,803324,2015,26-Aug,Northeast,Casco_Bay,N,(blank),13,0.1,1,LARGE VAN VEEN,0.1,0.5,30.3,(blank),(blank),OK
44313,Estuarine,178494,NCCA15-1638,NY,1,781484,2015,26-Aug,Northeast,Noyack_Bay,Y,(blank),8,0.052,1,STANDARD PONAR,0.052,0.5,NOT LISTED,DD,(blank),OK
44313,Estuarine,178494,NCCA15-1638,NY,1,781484,2015,26-Aug,Northeast,Noyack_Bay,Y,(blank),8,0.052,1,STANDARD PONAR,0.052,0.5,NOT LISTED,IM,(blank),OK
44313,Estuarine,178494,NCCA15-1638,NY,1,781484,2015,26-Aug,Northeast,Noyack_Bay,Y,(blank),8,0.052,1,STANDARD PONAR,0.052,0.5,NOT LISTED,"IM, DD",(blank),OK
44313,Estuarine,178494,NCCA15-1638,NY,1,781484,2015,26-Aug,Northeast,Noyack_Bay,Y,(blank),8,0.052,1,STANDARD PONAR,0.052,0.5,NOT LISTED,(blank),(blank),OK
44313,Estuarine,178495,NCCA15-1678,FL,1,803824,2015,25-Aug,Gulf,Whitewater_Bay,Y,(blank),10,0.04,1,VAN_VEEN,0.04,0.5,27.7,(blank),(blank),OK
44313,Estuarine,178497,NCCA15-2363,FL,1,803804,2015,25-Aug,Gulf,Whitewater_Bay,Y,(blank),10,0.04,1,VAN_VEEN,0.04,0.5,NOT LISTED,(blank),(blank),OK
44313,Estuarine,178530,NCCA15-1499,VA,2,789324,2015,17-Aug,Northeast,Chickahominy_River,N,(blank),8,0.023,2,OTHER: PETITE PONAR,0.046,(blank),0.56,(blank),(blank),OK
44313,Estuarine,178780,NCCA15-1394,TX,1,782804,2015,26-Aug,Gulf,Galveston_Bay,Y,(blank),7,0.052,1,STANDARD PONAR,0.052,0.5,0.02,(blank),(blank),OK
44313,Estuarine,178783,MACA15-3083,MA,1,786444,2015,26-Aug,Northeast,Nantucket_Sound,Y,(blank),7.6,0.04,1,VAN_VEEN,0.04,0.5,36.6,DD,(blank),OK
44313,Estuarine,178783,MACA15-3083,MA,1,786444,2015,26-Aug,Northeast,Nantucket_Sound,Y,(blank),7.6,0.04,1,VAN_VEEN,0.04,0.5,36.6,"IN, DD",(blank),OK
44313,Estuarine,178783,MACA15-3083,MA,1,786444,2015,26-Aug,Northeast,Nantucket_Sound,Y,(blank),7.6,0.04,1,VAN_VEEN,0.04,0.5,36.6,(blank),(blank),OK
44313,Estuarine,178784,MACA15-3087,MA,1,786364,2015,26-Aug,Northeast,Nantucket_Harbor,Y,(blank),7.2,0.04,1,VAN_VEEN,0.04,0.5,36.43,(blank),(blank),OK
44313,Estuarine,178786,NCCA15-2497,LA,1,802924,2015,25-Aug,Gulf,Bay_Boudreaux,Y,(blank),8,0.04,1,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,0.5,18.5,DD,(blank),OK
44313,Estuarine,178786,NCCA15-2497,LA,1,802924,2015,25-Aug,Gulf,Bay_Boudreaux,Y,(blank),8,0.04,1,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,0.5,18.5,IM,(blank),OK
44313,Estuarine,178786,NCCA15-2497,LA,1,802924,2015,25-Aug,Gulf,Bay_Boudreaux,Y,(blank),8,0.04,1,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,0.5,18.5,(blank),(blank),OK
44313,Estuarine,178790,MACA15-3082,MA,1,786064,2015,27-Aug,Northeast,Nantucket_Sound,Y,(blank),7.6,0.04,1,VAN_VEEN,0.04,0.5,39.74,IM,(blank),OK
