UID,SITE_ID,STATE,VISIT_NO,DATE_COL,SCREENSIZE,TAXON_ORIGINAL,TAXON_CORRECTED,TOTAL,ADULT,CONDITION,DISTINCT,FLAGGED,IMMATURE,INDETERMINATE,LAB_TIN,LARVAE,NUM_AGGREGATED,PUPAE,QA_CODE,QA_COMMENTS,SAMPLE_ID,WORMS_STATUS,WORMS_APHIAID,ITIS_STATUS,ITIS_TSN,LPIL,PHYLUM,CLASS,ORDER,FAMILY,GENUS,GRAB_TYPE,Grab_Area(m^2),Number of grabs,Final_Grab_Area(m^2),Grab_Depth(cm),Sieve_Size(mm^2),Grab_QA,Grab_Comment
2032,VANS10-088,VA,1,8/18/2010,0.5,Onuphis eremita,Onuphis eremita,5,,N,Y,N,,N,58,,0,,,,576614,accepted,130470,,66164,S,Annelida,Polychaeta,Aciculata,Onuphidae,Onuphis,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2032,VANS10-088,VA,1,8/18/2010,0.5,Apoprionospio pygmaea,Prionospio pygmaeus,15,,N,Y,N,,N,2,,0,,,,576614,accepted,338539,,66846,S,Annelida,Polychaeta,Canalipalpata,Spionidae,Prionospio,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2032,VANS10-088,VA,1,8/18/2010,0.5,Pagurus spp.,Pagurus,1,,N,Y,N,,N,195,,0,,,,576614,accepted,106854,,97775,G,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2032,VANS10-088,VA,1,8/18/2010,0.5,Anachis obesa,Parvanachis obesa,6,,N,Y,N,,N,311,,0,,,,576614,accepted,160440,,205061,S,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Parvanachis,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2032,VANS10-088,VA,1,8/18/2010,0.5,Nephtys cryptomma,Nephtys cryptomma,1,,N,Y,N,,N,,,0,,,,576614,accepted,329542,,,S,Annelida,Polychaeta,Aciculata,Nephtyidae,Nephtys,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2032,VANS10-088,VA,1,8/18/2010,0.5,Amastigos caperatus,Amastigos caperatus,2,,N,Y,N,,N,11,,0,,,,576614,accepted,157156,,,S,Annelida,Polychaeta,,Capitellidae,Amastigos,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2033,VANS10-090,VA,1,8/18/2010,0.5,Nassarius trivittatus,Ilyanassa trivittata,9,,N,Y,N,,N,17,,0,,,,576784,accepted,467492,,74170,S,Mollusca,Gastropoda,Neogastropoda,Nassariidae,Ilyanassa,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2033,VANS10-090,VA,1,8/18/2010,0.5,Paraprionospio pinnata,Paraprionospio alata,4,,N,Y,N,,N,99,,0,,,,576784,accepted,334390,,,S,Annelida,Polychaeta,Canalipalpata,Spionidae,Paraprionospio,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2033,VANS10-090,VA,1,8/18/2010,0.5,Mediomastus ambiseta,Mediomastus ambiseta,450,,N,Y,N,,N,32,,0,,,,576784,accepted,157482,,67439,S,Annelida,Polychaeta,,Capitellidae,Mediomastus,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2033,VANS10-090,VA,1,8/18/2010,0.5,Pectinaria gouldii,Pectinaria gouldii,2,,N,Y,N,,N,74,,0,,,,576784,accepted,334421,,,S,Annelida,Polychaeta,Canalipalpata,Pectinariidae,Pectinaria,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2033,VANS10-090,VA,1,8/18/2010,0.5,Asabellides oculata,Asabellides oculata,2,,N,Y,N,,N,24,,0,,,,576784,accepted,157221,,67786,S,Annelida,Polychaeta,Canalipalpata,Ampharetidae,Asabellides,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2033,VANS10-090,VA,1,8/18/2010,0.5,Tellina agilis,Angulus agilis,17,,N,Y,N,,N,12,,0,,,,576784,accepted,420855,,,S,Mollusca,Bivalvia,Veneroida,Tellinidae,Angulus,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2033,VANS10-090,VA,1,8/18/2010,0.5,Tharyx sp. A Doner,Tharyx,37,,N,Y,N,,N,392,,0,,,,576784,accepted,129249,,67141,G,Annelida,Polychaeta,Canalipalpata,Cirratulidae,Tharyx,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2033,VANS10-090,VA,1,8/18/2010,0.5,Polinices duplicata,Neverita duplicata,1,,N,Y,N,,N,126,,0,,,,576784,accepted,160407,,72961,S,Mollusca,Gastropoda,Neotaenioglossa,Naticidae,Neverita,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2033,VANS10-090,VA,1,8/18/2010,0.5,Amastigos caperatus,Amastigos caperatus,7,,N,Y,N,,N,11,,0,,,,576784,accepted,157156,,,S,Annelida,Polychaeta,,Capitellidae,Amastigos,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2033,VANS10-090,VA,1,8/18/2010,0.5,Nemertea spp.,Nemertea,9,,N,Y,N,,N,16,,0,,,,576784,accepted,152391,,57411,P,Nemertea,,,,,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2033,VANS10-090,VA,1,8/18/2010,0.5,Macroclymene zonalis,Clymenella zonalis,3,,N,Y,N,,N,53,,0,,,,576784,accepted,157320,,67531,S,Annelida,Polychaeta,,Maldanidae,Clymenella,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2033,VANS10-090,VA,1,8/18/2010,0.5,Owenia fusiformis,Owenia fusiformis,3,,N,Y,N,,N,65,,0,,,,576784,accepted,130544,,67647,S,Annelida,Polychaeta,Canalipalpata,Oweniidae,Owenia,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2033,VANS10-090,VA,1,8/18/2010,0.5,Glycera dibranchiata,Glycera dibranchiata,634,,N,Y,N,,N,41,,0,,,,576784,accepted,157392,,66107,S,Annelida,Polychaeta,Aciculata,Glyceridae,Glycera,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2033,VANS10-090,VA,1,8/18/2010,0.5,Nephtys incisa,Nephtys incisa,2,,N,Y,N,,N,231,,0,,,,576784,accepted,130362,,66028,S,Annelida,Polychaeta,Aciculata,Nephtyidae,Nephtys,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2033,VANS10-090,VA,1,8/18/2010,0.5,Turbellaria spp.,Turbellaria,1,,N,Y,N,,N,21,,0,,,,576784,accepted,794,,53964,C,Platyhelminthes,Turbellaria,,,,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2033,VANS10-090,VA,1,8/18/2010,0.5,Scoloplos rubra,Scoloplos rubra,1,,N,Y,N,,N,63,,0,,,,576784,accepted,421020,,66603,S,Annelida,Polychaeta,,Orbiniidae,Scoloplos,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2033,VANS10-090,VA,1,8/18/2010,0.5,Scolelepis bousfieldi,Scolelepis bousfieldi,1,,N,Y,N,,N,103,,0,,,,576784,accepted,157560,,66944,S,Annelida,Polychaeta,Canalipalpata,Spionidae,Scolelepis,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2033,VANS10-090,VA,1,8/18/2010,0.5,Polydora cornuta,Polydora cornuta,1,,N,Y,N,,N,101,,0,,,,576784,accepted,131143,,204501,S,Annelida,Polychaeta,Canalipalpata,Spionidae,Polydora,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2033,VANS10-090,VA,1,8/18/2010,0.5,Phoronis spp.,Phoronis,51,,N,Y,N,,N,198,,0,,,,576784,accepted,128545,,155462,G,Phoronida,,,Phoronidae,Phoronis,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2033,VANS10-090,VA,1,8/18/2010,0.5,Yoldia limatula,Yoldia limatula,12,,N,Y,N,,N,142,,0,,,,576784,accepted,157005,,79273,S,Mollusca,Bivalvia,Nuculoida,Yoldiidae,Yoldia,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2033,VANS10-090,VA,1,8/18/2010,0.5,Sigambra tentaculata,Sigambra tentaculata,2,,N,Y,N,,N,86,,0,,,,576784,accepted,130703,,65552,S,Annelida,Polychaeta,Aciculata,Pilargidae,Sigambra,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2033,VANS10-090,VA,1,8/18/2010,0.5,Streblospio benedicti,Streblospio benedicti,3,,N,Y,N,,N,105,,0,,,,576784,accepted,131191,,66939,S,Annelida,Polychaeta,Canalipalpata,Spionidae,Streblospio,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2033,VANS10-090,VA,1,8/18/2010,0.5,Cabira incerta,Cabira incerta,2,,N,Y,N,,N,464,,0,,,,576784,accepted,157290,,65565,S,Annelida,Polychaeta,Aciculata,Pilargidae,Cabira,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2033,VANS10-090,VA,1,8/18/2010,0.5,Ampelisca spp.,Ampelisca,5,,N,Y,N,,N,472,,0,,,,576784,accepted,101445,,93321,G,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2033,VANS10-090,VA,1,8/18/2010,0.5,Unciola irrorata,Unciola irrorata,2,,N,Y,N,,N,211,,0,,,,576784,accepted,158156,,93632,S,Arthropoda,Malacostraca,Amphipoda,Unciolidae,Unciola,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2033,VANS10-090,VA,1,8/18/2010,0.5,Turbonilla interrupta,Turbonilla interrupta,4,,N,Y,N,,N,130,,0,,,,576784,accepted,160082,,75687,S,Mollusca,Gastropoda,Heterostropha,Pyramidellidae,Turbonilla,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2033,VANS10-090,VA,1,8/18/2010,0.5,Spiochaetopterus costarum,Spiochaetopterus costarum,3,,N,Y,N,,N,35,,0,,,,576784,accepted,129922,,67107,S,Annelida,Polychaeta,Canalipalpata,Chaetopteridae,Spiochaetopterus,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2033,VANS10-090,VA,1,8/18/2010,0.5,Ensis directus,Ensis directus,3,,N,Y,N,,N,149,,0,,,,576784,accepted,140732,,81022,S,Mollusca,Bivalvia,Veneroida,Pharidae,Ensis,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2033,VANS10-090,VA,1,8/18/2010,0.5,Phyllodoce arenae,Phyllodoce arenae,1,,N,Y,N,,N,81,,0,,,,576784,accepted,157530,,65366,S,Annelida,Polychaeta,Aciculata,Phyllodocidae,Phyllodoce,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2033,VANS10-090,VA,1,8/18/2010,0.5,Tubificoides spp. Group I,Tubificoides,5,,N,Y,N,,N,516,,0,,,,576784,accepted,137393,,68687,G,Annelida,Clitellata,Haplotaxida,Tubificidae,Tubificoides,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2034,VANS10-090,VA,2,8/18/2010,0.5,Edotea triloba,Edotia triloba,3,,N,Y,N,,N,183,,0,,,,576794,accepted,157885,,544186,S,Arthropoda,Malacostraca,Isopoda,Idoteidae,Edotia,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2034,VANS10-090,VA,2,8/18/2010,0.5,Yoldia limatula,Yoldia limatula,3,,N,Y,N,,N,142,,0,,,,576794,accepted,157005,,79273,S,Mollusca,Bivalvia,Nuculoida,Yoldiidae,Yoldia,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2034,VANS10-090,VA,2,8/18/2010,0.5,Ensis directus,Ensis directus,2,,N,Y,N,,N,149,,0,,,,576794,accepted,140732,,81022,S,Mollusca,Bivalvia,Veneroida,Pharidae,Ensis,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2034,VANS10-090,VA,2,8/18/2010,0.5,Bivalvia spp.,Bivalvia,1,,N,Y,N,,N,204,,0,,,,576794,accepted,105,,79118,C,Mollusca,Bivalvia,,,,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2034,VANS10-090,VA,2,8/18/2010,0.5,Unciola irrorata,Unciola irrorata,3,,N,Y,N,,N,211,,0,,,,576794,accepted,158156,,93632,S,Arthropoda,Malacostraca,Amphipoda,Unciolidae,Unciola,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2034,VANS10-090,VA,2,8/18/2010,0.5,Polinices duplicata,Neverita duplicata,2,,N,Y,N,,N,126,,0,,,,576794,accepted,160407,,72961,S,Mollusca,Gastropoda,Neotaenioglossa,Naticidae,Neverita,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2034,VANS10-090,VA,2,8/18/2010,0.5,Nassarius trivittatus,Ilyanassa trivittata,12,,N,Y,N,,N,17,,0,,,,576794,accepted,467492,,74170,S,Mollusca,Gastropoda,Neogastropoda,Nassariidae,Ilyanassa,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2034,VANS10-090,VA,2,8/18/2010,0.5,Ampelisca verrilli,Ampelisca verrilli,2,,N,Y,N,,N,13,,0,,,,576794,accepted,158023,,93331,S,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2034,VANS10-090,VA,2,8/18/2010,0.5,Sigambra tentaculata,Sigambra tentaculata,2,,N,Y,N,,N,86,,0,,,,576794,accepted,130703,,65552,S,Annelida,Polychaeta,Aciculata,Pilargidae,Sigambra,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2034,VANS10-090,VA,2,8/18/2010,0.5,Phoronis spp.,Phoronis,8,,N,Y,N,,N,198,,0,,,,576794,accepted,128545,,155462,G,Phoronida,,,Phoronidae,Phoronis,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2034,VANS10-090,VA,2,8/18/2010,0.5,Rhepoxynius epistomus,Rhepoxynius epistomus,8,,N,Y,N,,N,176,,0,,,,576794,accepted,158146,,94728,S,Arthropoda,Malacostraca,Amphipoda,Phoxocephalidae,Rhepoxynius,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2034,VANS10-090,VA,2,8/18/2010,0.5,Tubificoides spp. Group I,Tubificoides,7,,N,Y,N,,N,516,,0,,,,576794,accepted,137393,,68687,G,Annelida,Clitellata,Haplotaxida,Tubificidae,Tubificoides,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2034,VANS10-090,VA,2,8/18/2010,0.5,Spiochaetopterus costarum,Spiochaetopterus costarum,2,,N,Y,N,,N,35,,0,,,,576794,accepted,129922,,67107,S,Annelida,Polychaeta,Canalipalpata,Chaetopteridae,Spiochaetopterus,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2034,VANS10-090,VA,2,8/18/2010,0.5,Caprella penantis,Caprella penantis,6,,N,Y,N,,N,429,,0,,,,576794,accepted,101846,,95419,S,Arthropoda,Malacostraca,Amphipoda,Caprellidae,Caprella,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2034,VANS10-090,VA,2,8/18/2010,0.5,Glycera dibranchiata,Glycera dibranchiata,2,,N,Y,N,,N,41,,0,,,,576794,accepted,157392,,66107,S,Annelida,Polychaeta,Aciculata,Glyceridae,Glycera,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2034,VANS10-090,VA,2,8/18/2010,0.5,Asabellides oculata,Asabellides oculata,4,,N,Y,N,,N,24,,0,,,,576794,accepted,157221,,67786,S,Annelida,Polychaeta,Canalipalpata,Ampharetidae,Asabellides,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2034,VANS10-090,VA,2,8/18/2010,0.5,Paraprionospio pinnata,Paraprionospio alata,1,,N,Y,N,,N,99,,0,,,,576794,accepted,334390,,,S,Annelida,Polychaeta,Canalipalpata,Spionidae,Paraprionospio,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2034,VANS10-090,VA,2,8/18/2010,0.5,Tharyx sp. A Doner,Tharyx,60,,N,Y,N,,N,392,,0,,,,576794,accepted,129249,,67141,G,Annelida,Polychaeta,Canalipalpata,Cirratulidae,Tharyx,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2034,VANS10-090,VA,2,8/18/2010,0.5,Scolelepis bousfieldi,Scolelepis bousfieldi,1,,N,Y,N,,N,103,,0,,,,576794,accepted,157560,,66944,S,Annelida,Polychaeta,Canalipalpata,Spionidae,Scolelepis,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2034,VANS10-090,VA,2,8/18/2010,0.5,Owenia fusiformis,Owenia fusiformis,2,,N,Y,N,,N,65,,0,,,,576794,accepted,130544,,67647,S,Annelida,Polychaeta,Canalipalpata,Oweniidae,Owenia,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2034,VANS10-090,VA,2,8/18/2010,0.5,Ampelisca spp.,Ampelisca,6,,N,Y,N,,N,472,,0,,,,576794,accepted,101445,,93321,G,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2034,VANS10-090,VA,2,8/18/2010,0.5,Amastigos caperatus,Amastigos caperatus,40,,N,Y,N,,N,11,,0,,,,576794,accepted,157156,,,S,Annelida,Polychaeta,,Capitellidae,Amastigos,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2034,VANS10-090,VA,2,8/18/2010,0.5,Macroclymene zonalis,Clymenella zonalis,3,,N,Y,N,,N,53,,0,,,,576794,accepted,157320,,67531,S,Annelida,Polychaeta,,Maldanidae,Clymenella,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2034,VANS10-090,VA,2,8/18/2010,0.5,Pagurus spp.,Pagurus,1,,N,Y,N,,N,195,,0,,,,576794,accepted,106854,,97775,G,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2034,VANS10-090,VA,2,8/18/2010,0.5,Tellina agilis,Angulus agilis,19,,N,Y,N,,N,12,,0,,,,576794,accepted,420855,,,S,Mollusca,Bivalvia,Veneroida,Tellinidae,Angulus,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2034,VANS10-090,VA,2,8/18/2010,0.5,Nucula proxima,Nucula proxima,1,,N,Y,N,,N,144,,0,,,,576794,accepted,156916,,79132,S,Mollusca,Bivalvia,Nuculoida,Nuculidae,Nucula,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2034,VANS10-090,VA,2,8/18/2010,0.5,Mediomastus ambiseta,Mediomastus ambiseta,515,,N,Y,N,,N,32,,0,,,,576794,accepted,157482,,67439,S,Annelida,Polychaeta,,Capitellidae,Mediomastus,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2034,VANS10-090,VA,2,8/18/2010,0.5,Nemertea spp.,Nemertea,7,,N,Y,N,,N,16,,0,,,,576794,accepted,152391,,57411,P,Nemertea,,,,,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2034,VANS10-090,VA,2,8/18/2010,0.5,Streblospio benedicti,Streblospio benedicti,11,,N,Y,N,,N,105,,0,,,,576794,accepted,131191,,66939,S,Annelida,Polychaeta,Canalipalpata,Spionidae,Streblospio,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2034,VANS10-090,VA,2,8/18/2010,0.5,Aglaophamus verrilli,Aglaophamus verrilli,1,,N,Y,N,,N,55,,0,,,,576794,accepted,157147,,66052,S,Annelida,Polychaeta,Aciculata,Nephtyidae,Aglaophamus,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2034,VANS10-090,VA,2,8/18/2010,0.5,Ancistrosyllis hartmanae,Ancistrosyllis hartmanae,1,,N,Y,N,,N,84,,0,,,,576794,accepted,157168,,65543,S,Annelida,Polychaeta,Aciculata,Pilargidae,Ancistrosyllis,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,,0.5,"Q18, Q10",Grab depth not reported
2319,NCCA10-SCRO-10375,SC,2,8/24/2010,0.5,Hesionidae,Hesionidae,3,,,,,,,P897,,,,,,566034,accepted,946,,65467,F,Annelida,Polychaeta,Aciculata,Hesionidae,,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,7,0.5,,
2319,NCCA10-SCRO-10375,SC,2,8/24/2010,0.5,Chirodotea arenicola,Chiridotea arenicola,17,,,,,,,R157,,,,,,566034,accepted,257332,,92639,S,Arthropoda,Malacostraca,Isopoda,Chaetiliidae,Chiridotea,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,7,0.5,,
2319,NCCA10-SCRO-10375,SC,2,8/24/2010,0.5,Crassinella lunulata,Crassinella lunulata,5,,,,,,,N545,,,,,,566034,accepted,420843,,80851,S,Mollusca,Bivalvia,Veneroida,Crassatellidae,Crassinella,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,7,0.5,,
2319,NCCA10-SCRO-10375,SC,2,8/24/2010,0.5,Metharpinia floridana,Metharpinia floridana,1,,,,,,,E020,,,,,,566034,accepted,421534,,94724,S,Arthropoda,Malacostraca,Amphipoda,Phoxocephalidae,Metharpinia,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,7,0.5,,
2319,NCCA10-SCRO-10375,SC,2,8/24/2010,0.5,Sipuncula,Sipuncula,2,,,,,,,P003,,,,,,566034,accepted,1268,,154520,P,Sipuncula,,,,,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,7,0.5,,
2319,NCCA10-SCRO-10375,SC,2,8/24/2010,0.5,Tubificidae,Tubificidae,1,,,,,,,P760,,,,,,566034,accepted,2040,,68585,F,Annelida,Clitellata,Haplotaxida,Tubificidae,,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,7,0.5,,
2319,NCCA10-SCRO-10375,SC,2,8/24/2010,0.5,Tubificoides wasselli,Tubificoides wasselli,10,,,,,,,P867,,,,,,566034,accepted,395109,,68692,S,Annelida,Clitellata,Haplotaxida,Tubificidae,Tubificoides,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,7,0.5,,
2319,NCCA10-SCRO-10375,SC,2,8/24/2010,0.5,Parapionosyllis longicirrata,Parapionosyllis longicirrata,59,,,,,,,P607,,,,,,566034,accepted,157524,,65824,S,Annelida,Polychaeta,Aciculata,Syllidae,Parapionosyllis,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,7,0.5,,
2319,NCCA10-SCRO-10375,SC,2,8/24/2010,0.5,Streblospio benedicti,Streblospio benedicti,4,,,,,,,P625,,,,,,566034,accepted,131191,,66939,S,Annelida,Polychaeta,Canalipalpata,Spionidae,Streblospio,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,7,0.5,,
2319,NCCA10-SCRO-10375,SC,2,8/24/2010,0.5,Eurythoe sp.,Eurythoe,1,,,,,,,P763,,,,,,566034,accepted,129186,,65195,G,Annelida,Polychaeta,Aciculata,Amphinomidae,Eurythoe,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,7,0.5,,
2319,NCCA10-SCRO-10375,SC,2,8/24/2010,0.5,Tellinidae,Tellinidae,1,,,,,,,N550,,,,,,566034,accepted,235,,81032,F,Mollusca,Bivalvia,Veneroida,Tellinidae,,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,7,0.5,,
2319,NCCA10-SCRO-10375,SC,2,8/24/2010,0.5,Streptosyllis pettiboneae,Streptosyllis websteri,3,,,,,,,P560,,,,,,566034,accepted,131402,,65820,S,Annelida,Polychaeta,Aciculata,Syllidae,Streptosyllis,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,7,0.5,,
2319,NCCA10-SCRO-10375,SC,2,8/24/2010,0.5,Glycera americana,Glycera americana,3,,,,,,,P601,,,,,,566034,accepted,157388,,66106,S,Annelida,Polychaeta,Aciculata,Glyceridae,Glycera,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,7,0.5,,
2319,NCCA10-SCRO-10375,SC,2,8/24/2010,0.5,Nematoda,Nematoda,45,,,,,,,L001,,,,,,566034,accepted,799,,59490,P,Nematoda,,,,,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,1,0.04,7,0.5,,
