Dataset:              Infaunal Abundance - Raw Data By Grab and Taxon
File Name:            CP_BEN_A.txt
Date Created:         01OCT1999
# Variables:          6
# Header Records:     16
# Data Records:       9609
Missing Value Symbol: .

Variables:    STA_NAME     Carolinian Province Office Station Name
              DATE         Sample collection date (YYMMDD)
              GRABREP      Grab replicate number
              COD_EMAP     Carolinian Province Office Taxa Code
              ABUNDANC     Abundance of taxon
              SPEC_IGN     Ignore taxa flag

STA_NAME;DATE;GRABREP;COD_EMAP;ABUNDANC;SPEC_IGN
CP97075;970730;2;ARICFRAG;2;.
CP97075;970730;2;ASABOCUL;4;.
CP97075;970730;2;BIFFBIFO;2;.
CP97075;970730;2;CAULXSPP;6;.
CP97075;970730;2;CLYMTORQ;13;.
CP97075;970730;2;COROXSPP;3;.
CP97075;970730;2;CREPMACU;1;2
CP97075;970730;2;CUMIANTI;4;.
CP97075;970730;2;DIOPCUPR;1;.
CP97075;970730;2;GAMMXSPP;6;.
CP97075;970730;2;GLYCAMER;2;.
CP97075;970730;2;GYPTCRYP;3;.
CP97075;970730;2;HARMEXTE;1;.
CP97075;970730;2;LISTBARN;6;.
CP97075;970730;2;LISTCLYM;1;.
CP97075;970730;2;LYSIALBA;25;.
CP97075;970730;2;MEDICALI;37;.
CP97075;970730;2;MICRATRA;9;.
CP97075;970730;2;MONTDORS;230;.
CP97075;970730;2;NOTOXSPP;2;.
CP97075;970730;2;NUCUPROX;11;.
CP97075;970730;2;PALAVULG;1;.
CP97075;970730;2;PARATENU;22;.
CP97075;970730;2;PECTGOUL;1;.
CP97075;970730;2;PHYLAREN;1;.
CP97075;970730;2;PINNRETI;2;.
CP97075;970730;2;PISTQUAD;3;.
CP97075;970730;2;POLYLIGN;3;.
CP97075;970730;2;RHEPHUDS;6;.
CP97075;970730;2;SACCKOWA;3;.
CP97075;970730;2;SCOLRUBR;1;.
CP97075;970730;2;SCOLXSPP;1;.
CP97075;970730;2;SPIOBOMB;1;.
CP97075;970730;2;SPIOOCUL;4;.
CP97075;970730;2;STREBENE;96;.
CP97075;970730;2;TAGEDIVI;15;.
CP97075;970730;2;TELLAGIL;15;.
CP97075;970730;2;UNCISERR;6;.
CP97075;970730;2;UPOGAFFI;1;.
CP97075;970730;2;XXXXNEME;10;.
CP97075;970730;2;XXXXNUDI;1;.
CP97075;970730;2;XXXXPAGU;1;.
CP97075;970730;2;XXXXSYLL;14;.
CP97075;970730;2;XXXXTUBI;40;.
CP97075;970730;2;XXXXXANT;7;.
CP97075;970730;3;AMAKMAGN;5;.
CP97075;970730;3;AMPEVERR;8;.
CP97075;970730;3;ARABIRIC;8;.
CP97075;970730;3;ARICFRAG;5;.
CP97075;970730;3;ASABOCUL;1;.
CP97075;970730;3;ASTYLUNA;3;.
CP97075;970730;3;BIFFBIFO;1;.
CP97075;970730;3;CALLSAPI;1;.
CP97075;970730;3;CAULXSPP;9;.
CP97075;970730;3;CLYMTORQ;7;.
CP97075;970730;3;COROXSPP;2;.
CP97075;970730;3;CREPMACU;1;2
CP97075;970730;3;CUMIANTI;2;.
CP97075;970730;3;ENSIDIRE;1;.
CP97075;970730;3;ETEOHETE;1;.
CP97075;970730;3;GAMMXSPP;7;.
CP97075;970730;3;GLYCDIBR;1;.
CP97075;970730;3;HARMEXTE;2;.
CP97075;970730;3;LISTCLYM;2;.
CP97075;970730;3;LYONHYAL;2;.
CP97075;970730;3;LYSIALBA;23;.
CP97075;970730;3;MEDIXSPP;12;.
CP97075;970730;3;MELINITI;9;.
CP97075;970730;3;MICRATRA;8;.
CP97075;970730;3;MOLGMANH;1;2
CP97075;970730;3;MONTDORS;194;.
CP97075;970730;3;NOTOXSPP;1;.
CP97075;970730;3;NUCUPROX;12;.
CP97075;970730;3;PARAFULG;3;.
CP97075;970730;3;PARATENU;7;.
CP97075;970730;3;PHYLAREN;1;.
CP97075;970730;3;PINNRETI;2;.
CP97075;970730;3;POLYLIGN;10;.
CP97075;970730;3;PRIOCIRR;6;.
CP97075;970730;3;RENIRENI;1;.
CP97075;970730;3;RHEPHUDS;12;.
CP97075;970730;3;SABEVULG;9;.
CP97075;970730;3;SACCKOWA;1;.
CP97075;970730;3;SCOLXSPP;4;.
CP97075;970730;3;SPIOBOMB;1;.
CP97075;970730;3;SPIOOCUL;1;.
CP97075;970730;3;STREBENE;76;.
CP97075;970730;3;TAGEDIVI;1;.
CP97075;970730;3;TELLAGIL;6;.
CP97075;970730;3;UNCISERR;3;.
CP97075;970730;3;UPOGAFFI;1;.
CP97075;970730;3;XXXXNEME;3;.
CP97075;970730;3;XXXXNUDI;1;.
CP97075;970730;3;XXXXPAGU;1;.
CP97075;970730;3;XXXXSIPU;1;.
CP97075;970730;3;XXXXSYLL;17;.
CP97075;970730;3;XXXXTELL;8;.
CP97075;970730;3;XXXXTUBI;48;.
CP97075;970730;3;XXXXTURB;2;2
CP97075;970730;3;XXXXXANT;5;.
CP97082;970724;1;STREBENE;5;.
CP97082;970724;1;TUBIHETE;16;.
CP97082;970724;1;XXXXINSE;1;.
CP97082;970724;2;STREBENE;7;.
CP97082;970724;2;XXXXOLIG;40;.
CP97082;970724;3;STREBENE;1;.
CP97082;970724;3;XXXXTUBI;6;.
CP97109;970708;1;LIMNHOFF;3;.
CP97109;970708;1;PROCXXSP;1;.
CP97109;970708;2;TUBIXXSP;3;.
CP97109;970708;3;MONOXXSP;11;.
CP97109;970708;3;RANGCUNE;2;.
CP97114;970716;1;CYATPOLI;4;.
CP97114;970716;1;EDOTTRIL;4;.
CP97114;970716;1;HOBSFLOR;5;.
CP97114;970716;1;MACOBALT;17;.
CP97114;970716;1;MEDIAMBI;2;.
CP97114;970716;1;MEDIXSPP;57;1
CP97114;970716;1;MONORUBR;2;.
CP97114;970716;1;MYTILEUC;2;.
CP97114;970716;1;NEANSUCC;3;.
CP97114;970716;1;POLYLIGN;11;.
CP97114;970716;1;PROCBELL;1;.
CP97114;970716;1;RANGCUNE;26;.
CP97114;970716;1;SPIOPETT;14;.
CP97114;970716;1;TUBIHETE;26;.
CP97114;970716;1;XXXXGAST;1;.
CP97114;970716;1;XXXXNEME;3;.
CP97114;970716;1;XXXXXANT;2;.
CP97114;970716;2;CHIRCOEC;4;.
CP97114;970716;2;CYATPOLI;3;.
CP97114;970716;2;HOBSFLOR;5;.
CP97114;970716;2;MACOBALT;12;.
CP97114;970716;2;MACOTENT;2;.
CP97114;970716;2;MEDIAMBI;2;.
CP97114;970716;2;MEDICALI;1;.
CP97114;970716;2;MEDIXSPP;56;1
CP97114;970716;2;MYSIBIGE;1;.
CP97114;970716;2;MYSIXSPP;2;1
CP97114;970716;2;MYTILEUC;1;.
CP97114;970716;2;POLYLIGN;16;.
CP97114;970716;2;PROCBELL;1;.
CP97114;970716;2;RANGCUNE;15;.
CP97114;970716;2;SPIOPETT;15;.
CP97114;970716;2;TUBIHETE;16;.
CP97114;970716;2;XXXXNERE;3;.
CP97114;970716;3;AMPHSCAP;3;.
CP97114;970716;3;COELXSPP;1;.
CP97114;970716;3;CYATPOLI;5;.
CP97114;970716;3;EDOTTRIL;5;.
CP97114;970716;3;MACOBALT;24;.
CP97114;970716;3;MACOTENT;5;.
CP97114;970716;3;MAREVIRI;23;.
CP97114;970716;3;MEDICALI;1;.
CP97114;970716;3;MEDIXSPP;52;1
CP97114;970716;3;MYSIXSPP;1;.
CP97114;970716;3;MYTILEUC;2;.
CP97114;970716;3;PANODEPR;1;.
CP97114;970716;3;POLYLIGN;5;.
CP97114;970716;3;PROCBELL;1;.
CP97114;970716;3;RANGCUNE;22;.
CP97114;970716;3;TUBIHETE;19;.
CP97114;970716;3;XXX2OSTR;1;2
CP97114;970716;3;XXXXGAST;5;.
CP97120;970715;1;CHIR1SPP;4;.
CP97120;970715;1;HOBSFLOR;2;.
CP97120;970715;1;MEDIAMBI;5;.
CP97120;970715;1;MEDIXSPP;1;1
CP97120;970715;1;PROCBELL;6;.
CP97120;970715;1;RANGCUNE;14;.
CP97120;970715;1;TANYXSPP;1;.
CP97120;970715;1;TUBIHETE;33;.
CP97120;970715;1;XXXXCHIR;1;.
CP97120;970715;2;MEDIAMBI;1;.
CP97120;970715;2;MEDIXSPP;9;1
CP97120;970715;2;PROCBELL;5;.
CP97120;970715;2;RANGCUNE;10;.
CP97120;970715;2;TUBIHETE;17;.
CP97120;970715;3;CHIR1SPP;1;.
CP97120;970715;3;MEDIXSPP;2;.
CP97120;970715;3;PROCBELL;1;.
CP97120;970715;3;RANGCUNE;11;.
CP97120;970715;3;TUBIHETE;5;.
CP97141;970723;1;ANCIJONE;1;.
CP97141;970723;1;ARABIRIC;1;.
CP97141;970723;1;MAGEXXSP;1;.
CP97141;970723;1;MICRATRA;11;.
CP97141;970723;1;PHORXSPP;5;.
CP97141;970723;1;TELLXSPP;3;.
CP97141;970723;1;XXXXNEME;1;.
CP97141;970723;2;AMPEVADO;1;.
CP97141;970723;2;CYATPOLI;1;.
CP97141;970723;2;DORVRUDO;2;.
CP97141;970723;2;DRILLONG;1;.
CP97141;970723;2;HYDRDIAN;1;.
CP97141;970723;2;LEUCAMER;1;.
CP97141;970723;2;MARPSANG;1;.
CP97141;970723;2;MEDICALI;6;.
CP97141;970723;2;MICRATRA;2;.
CP97141;970723;2;PHORXSPP;1;.
CP97141;970723;2;PSEUAMBI;1;.
CP97141;970723;2;SPIOOCUL;1;.
CP97141;970723;2;XXXXNEME;5;.
CP97141;970723;2;XXXXSIPU;1;.
CP97141;970723;2;XXXXTUBI;3;.
CP97141;970723;3;ARABMUTA;1;.
CP97141;970723;3;BATECATH;5;.
CP97141;970723;3;CERELACT;3;.
CP97141;970723;3;COROLACU;2;.
CP97141;970723;3;CYATPOLI;1;.
CP97141;970723;3;ELASLEVI;3;.
CP97141;970723;3;EURYXXSP;3;.
CP97141;970723;3;HYDRDIAN;2;.
CP97141;970723;3;PANODEPR;1;.
CP97141;970723;3;PROTKEFE;14;.
CP97141;970723;3;TELLXSP1;1;.
CP97141;970723;3;XXX2AMPH;2;.
CP97141;970723;3;XXX2OSTR;3;2
CP97141;970723;3;XXX3AMPH;4;.
CP97141;970723;3;XXXXCAPR;1;.
CP97149;970724;1;EDOTTRIL;3;.
CP97149;970724;1;MONOEDWA;4;.
CP97149;970724;1;STREBENE;8;.
CP97149;970724;1;XXXXBIVA;1;.
CP97149;970724;1;XXXXNEME;3;.
CP97149;970724;1;XXXXTUBI;88;.
CP97149;970724;2;STREBENE;8;.
CP97149;970724;2;XXXXNEME;2;.
CP97149;970724;2;XXXXTUBI;47;.
CP97149;970724;2;XXXXTURB;1;2
CP97149;970724;3;ARICWASS;1;.
CP97149;970724;3;STREBENE;5;.
CP97149;970724;3;TUBIHETE;22;.
CP97149;970724;3;XXXXNEME;2;.
CP97156;970722;1;BALAXSPP;1;2
CP97156;970722;1;OXYUSMIT;1;.
CP97156;970722;1;XXXXNEME;1;.
CP97156;970722;1;XXXXOLIG;2;.
CP97156;970722;1;XXXXSIPU;1;.
CP97156;970722;2;XXXXNEME;1;.
CP97156;970722;2;XXXXOLIG;29;.
CP97156;970722;3;XXXXCAPI;1;.
CP97156;970722;3;XXXXNEME;2;.
CP97156;970722;3;XXXXTUBI;23;.
CP97164;970729;1;ARICWASS;16;.
CP97164;970729;1;LEITXSPP;1;.
CP97164;970729;1;MEDICALI;3;.
CP97164;970729;1;MONOEDWA;1;.
CP97164;970729;1;MONTXSPP;7;.
CP97164;970729;1;NEPHPICT;4;.
CP97164;970729;1;XXXXNEME;6;.
CP97164;970729;1;XXXXSYLL;12;.
CP97164;970729;1;XXXXTANA;20;.
CP97164;970729;1;XXXXTUBI;4;.
CP97164;970729;2;ACANMILL;8;.
CP97164;970729;2;ARICWASS;4;.
CP97164;970729;2;NEPHPICT;2;.
CP97164;970729;2;PAGUXXSP;1;.
CP97164;970729;2;PARALONG;6;.
CP97164;970729;2;STREBENE;1;.
CP97164;970729;2;TELLAGIL;1;.
CP97164;970729;2;XXXXNEME;2;.
CP97164;970729;2;XXXXTANA;10;.
CP97164;970729;2;XXXXTUBI;3;.
CP97164;970729;3;ACANMILL;8;.
CP97164;970729;3;ARICWASS;11;.
CP97164;970729;3;LEITXSPP;1;.
CP97164;970729;3;MONTXSPP;2;.
CP97164;970729;3;NEPHPICT;2;.
CP97164;970729;3;OGYRALPH;1;.
CP97164;970729;3;PARALONG;11;.
CP97164;970729;3;STREBENE;1;.
CP97164;970729;3;TELLAGIL;1;.
CP97164;970729;3;XXXXNEME;3;.
CP97164;970729;3;XXXXSYLL;3;.
CP97164;970729;3;XXXXTANA;20;.
CP97164;970729;3;XXXXTUBI;1;.
CP97172;970813;1;CHIR1SPP;29;.
CP97172;970813;1;COELXSPP;4;.
CP97172;970813;1;RANGCUNE;1;.
CP97172;970813;1;XXXXTUBI;64;.
CP97172;970813;2;CHIR1SPP;3;.
CP97172;970813;2;SCOLVERR;1;.
CP97172;970813;2;TUBIHETE;1;.
CP97172;970813;2;XXXXTUBI;27;.
CP97172;970813;3;CHIR1SPP;26;.
CP97172;970813;3;PROCBELL;2;.
CP97172;970813;3;XXXXTUBI;42;.
CP97183;970812;1;ACTECANA;6;.
CP97183;970812;1;AMPEVERR;1;.
CP97183;970812;1;ARMAMACU;2;.
CP97183;970812;1;ASYCELON;2;.
CP97183;970812;1;CLYMXXSP;2;.
CP97183;970812;1;GLYCXSPP;5;.
CP97183;970812;1;GYPTCRYP;2;.
CP97183;970812;1;HAMISUCC;12;.
CP97183;970812;1;KINBSIMO;5;.
CP97183;970812;1;LEPTTENU;3;.
CP97183;970812;1;LYSIXXSP;1;.
CP97183;970812;1;MACOBALT;1;.
CP97183;970812;1;MACOTENT;1;.
CP97183;970812;1;MEDIAMBI;69;.
CP97183;970812;1;MEDIXSPP;7;1
CP97183;970812;1;NEANSUCC;1;.
CP97183;970812;1;NUCUPROX;1;.
CP97183;970812;1;OWENXXSP;1;.
CP97183;970812;1;OXYUSMIT;1;.
CP97183;970812;1;PARAPINN;2;.
CP97183;970812;1;PARVMULT;1;.
CP97183;970812;1;PHORXSPP;39;.
CP97183;970812;1;PRIOXSPP;1;.
CP97183;970812;1;SCOLRUBR;1;.
CP97183;970812;1;SCOLVERR;3;.
CP97183;970812;1;TAGEDIVI;1;.
CP97183;970812;1;TELLXSPP;1;.
CP97183;970812;1;THARANNU;4;.
CP97183;970812;1;XXX2OSTR;42;2
CP97183;970812;1;XXXXGAST;2;.
CP97183;970812;1;XXXXMALD;3;.
CP97183;970812;1;XXXXMYSI;1;.
CP97183;970812;1;XXXXNEME;3;.
CP97183;970812;2;ACTECANA;28;.
CP97183;970812;2;ARMAAGIL;3;.
CP97183;970812;2;BRANAMER;1;.
CP97183;970812;2;CAPIJONE;1;.
CP97183;970812;2;CREPMACU;1;2
CP97183;970812;2;ERICBRAS;6;.
CP97183;970812;2;GLYCAMER;1;.
CP97183;970812;2;GLYCSOLI;7;.
CP97183;970812;2;MACRZONA;2;.
CP97183;970812;2;MEDIXSPP;27;.
CP97183;970812;2;MONTXSPP;3;.
CP97183;970812;2;NUCUPROX;2;.
CP97183;970812;2;PARAFULG;1;.
CP97183;970812;2;PARAPINN;4;.
CP97183;970812;2;PARATENU;1;.
CP97183;970812;2;PHORXSPP;13;.
CP97183;970812;2;PODALEVI;4;.
CP97183;970812;2;SCOLTENU;2;.
CP97183;970812;2;XXX1AMPH;1;.
CP97183;970812;2;XXX2OSTR;6;2
CP97183;970812;2;XXXXNEME;2;.
CP97183;970812;2;XXXXOPHI;2;.
CP97183;970812;2;XXXXTUBI;5;.
CP97183;970812;3;ACTECANA;2;.
CP97183;970812;3;AGLAVERR;1;.
CP97183;970812;3;AMYGPAPY;2;2
CP97183;970812;3;APSEXXSP;1;.
CP97183;970812;3;ARMAMACU;2;.
CP97183;970812;3;ASYCELON;1;.
CP97183;970812;3;BRANNIGR;1;.
CP97183;970812;3;COSTAVAR;1;.
CP97183;970812;3;ERICBRAS;1;.
CP97183;970812;3;GLYCXSPP;6;.
CP97183;970812;3;GYPTCRYP;2;.
CP97183;970812;3;HAMISUCC;21;.
CP97183;970812;3;KINBFRAG;1;.
CP97183;970812;3;KINBXXSP;1;1
CP97183;970812;3;LYSIXXSP;3;.
CP97183;970812;3;MEDIXSPP;1;.
CP97183;970812;3;MELIMACU;3;.
CP97183;970812;3;NOTOHEMI;1;.
CP97183;970812;3;PARVMULT;1;.
CP97183;970812;3;PHORXSPP;29;.
CP97183;970812;3;POLYLIGN;1;.
CP97183;970812;3;RANGCUNE;1;.
CP97183;970812;3;SCOLRUBR;2;.
CP97183;970812;3;SCOLVERR;4;.
CP97183;970812;3;THARANNU;7;.
CP97183;970812;3;XXX2OSTR;62;2
CP97183;970812;3;XXXXMALD;5;.
CP97183;970812;3;XXXXOPHI;2;.
CP97183;970812;3;XXXXSIPU;1;.
CP97183;970812;3;XXXXTURB;4;2
CP97184;970812;1;ACTECANA;1;.
CP97184;970812;1;AMPHSQUA;4;.
CP97184;970812;1;AMPILONG;1;.
CP97184;970812;1;ARICPHIL;1;.
CP97184;970812;1;ASYCELON;19;.
CP97184;970812;1;BOWMXXSP;2;.
CP97184;970812;1;BRANNIGR;3;.
CP97184;970812;1;BULLXSPP;4;.
CP97184;970812;1;CYCLPENT;2;.
CP97184;970812;1;DIOPCUPR;2;.
CP97184;970812;1;FABRTRIL;1;.
CP97184;970812;1;GLYCXSPP;7;.
CP97184;970812;1;GRANBONN;7;.
CP97184;970812;1;GYPTCRYP;6;.
CP97184;970812;1;LEPTINHA;2;.
CP97184;970812;1;LIOBCAST;1;.
CP97184;970812;1;LYONHYAL;1;.
CP97184;970812;1;MEDICALI;22;.
CP97184;970812;1;MEDIXSPP;1;1
CP97184;970812;1;OPHIFILO;2;.
CP97184;970812;1;PARALUTE;2;.
CP97184;970812;1;PARAPINN;1;.
CP97184;970812;1;PODAOBSC;3;.
CP97184;970812;1;SPIOOCUL;10;.
CP97184;970812;1;THARANNU;15;.
CP97184;970812;1;TURBXSPP;2;.
CP97184;970812;1;VITRHELI;7;.
CP97184;970812;1;XXX2OSTR;3;2
CP97184;970812;1;XXXXBIVA;2;.
CP97184;970812;1;XXXXNEME;1;.
CP97184;970812;1;XXXXOPHI;2;.
CP97184;970812;1;XXXXSIPU;2;.
CP97184;970812;1;XXXXSYLL;1;.
CP97184;970812;1;XXXXTANA;1;.
CP97184;970812;1;XXXXTUBI;34;.
CP97184;970812;2;ACTECANA;3;.
CP97184;970812;2;AMPEABDI;22;.
CP97184;970812;2;AMPILONG;9;.
CP97184;970812;2;AMYGPAPY;4;2
CP97184;970812;2;APSEXXSP;1;.
CP97184;970812;2;ARICPHIL;2;.
CP97184;970812;2;ASYCELON;1;.
CP97184;970812;2;BITTVARI;1;.
CP97184;970812;2;BOWMXXSP;1;.
CP97184;970812;2;BRANNIGR;1;.
CP97184;970812;2;CAECPULC;7;.
CP97184;970812;2;CORBSWIF;1;.
CP97184;970812;2;CYATPOLI;1;.
CP97184;970812;2;DIOPCUPR;1;.
CP97184;970812;2;ERICATTE;951;.
CP97184;970812;2;ERICBRAS;1;.
CP97184;970812;2;FABRTRIL;11;.
CP97184;970812;2;GLYCXSPP;5;.
CP97184;970812;2;GYPTCRYP;2;.
CP97184;970812;2;HOBSFLOR;3;.
CP97184;970812;2;KINBXXSP;1;.
CP97184;970812;2;LEPTINHA;40;.
CP97184;970812;2;MARPXXSP;3;.
CP97184;970812;2;MEDIAMBI;2;.
CP97184;970812;2;MEDICALI;29;.
CP97184;970812;2;MEDIXSPP;6;1
CP97184;970812;2;MICRRANE;11;.
CP97184;970812;2;NASSVIBE;1;.
CP97184;970812;2;PARALUTE;1;.
CP97184;970812;2;PARATRIQ;1;.
CP97184;970812;2;PARVMULT;3;.
CP97184;970812;2;PECTGOUL;1;.
CP97184;970812;2;PHORXSPP;6;.
CP97184;970812;2;SPIOOCUL;8;.
CP97184;970812;2;SPISSOLI;1;.
CP97184;970812;2;STREBENE;1;.
CP97184;970812;2;TAGEPLEB;1;.
CP97184;970812;2;THARANNU;1;.
CP97184;970812;2;VITRXXSP;3;.
CP97184;970812;2;XXX2OSTR;12;2
CP97184;970812;2;XXXXNEME;10;.
CP97184;970812;2;XXXXSABE;81;.
CP97184;970812;2;XXXXSIPU;1;.
CP97184;970812;2;XXXXTUBI;31;.
CP97184;970812;3;AMPHSQUA;3;.
CP97184;970812;3;AMYGPAPY;3;2
CP97184;970812;3;APSEXXSP;1;.
CP97184;970812;3;ARICPHIL;1;.
CP97184;970812;3;ASYCELON;37;.
CP97184;970812;3;BITTVARI;2;.
CP97184;970812;3;BRANNIGR;1;.
CP97184;970812;3;BULLSTRI;6;.
CP97184;970812;3;CAPICAPI;1;.
CP97184;970812;3;COSTAVAR;2;.
CP97184;970812;3;DIOPCUPR;1;.
CP97184;970812;3;MEDICALI;5;.
CP97184;970812;3;MICRRANE;13;.
CP97184;970812;3;MOLGMANH;5;2
CP97184;970812;3;NASSVIBE;2;.
CP97184;970812;3;PARALUTE;2;.
CP97184;970812;3;PHORXSPP;17;.
CP97184;970812;3;PODAOBSC;6;.
CP97184;970812;3;SPIOOCUL;15;.
CP97184;970812;3;TAGEPLEB;1;.
CP97184;970812;3;THARANNU;2;.
CP97184;970812;3;TURBXSPP;2;.
CP97184;970812;3;XXX2OSTR;1;2
CP97184;970812;3;XXXXNEME;1;.
CP97184;970812;3;XXXXTANA;2;.
CP97301;970823;1;AMPEVERR;1;.
CP97301;970823;1;CHIR1SPP;165;.
CP97301;970823;1;COELXSPP;24;.
CP97301;970823;1;DORVRUDO;3;.
CP97301;970823;1;GYPTCRYP;1;.
CP97301;970823;1;LEPTPLUM;1;.
CP97301;970823;1;MEDIXSPP;2;.
CP97301;970823;1;MONORUBR;4;.
CP97301;970823;1;PHORXSPP;1;.
CP97301;970823;1;RANGCUNE;1;.
CP97301;970823;1;SCOLRUBR;1;.
CP97301;970823;1;SPIOOCUL;1;.
CP97301;970823;1;SPIOPETT;1;.
CP97301;970823;1;TUBIHETE;85;.
CP97301;970823;1;XXXXCHIR;1;.
CP97301;970823;1;XXXXOPHI;1;.
CP97301;970823;2;AULOPIGU;2;.
CP97301;970823;2;CHIR1SPP;85;.
CP97301;970823;2;COELXSPP;17;.
CP97301;970823;2;LIMNHOFF;5;.
CP97301;970823;2;PRIOXSPP;2;.
CP97301;970823;2;TUBIHETE;47;.
CP97301;970823;2;XXXXCHIR;1;.
CP97301;970823;3;AULOPIGU;10;.
CP97301;970823;3;CHIR1SPP;146;.
CP97301;970823;3;COELXSPP;39;.
CP97301;970823;3;LIMNHOFF;2;.
CP97301;970823;3;MYSIBIGE;1;.
CP97301;970823;3;RANGCUNE;1;.
CP97301;970823;3;TUBIHETE;188;.
CP97301;970823;3;XXX2AMPH;1;.
CP97301;970823;3;XXXXCHIR;3;.
CP97302;970823;1;CHIR1SPP;6;.
CP97302;970823;1;COELXSPP;3;.
CP97302;970823;1;COROACHE;2;.
CP97302;970823;1;CYATPOLI;6;.
CP97302;970823;1;EDOTMONT;1;.
CP97302;970823;1;LEPTPLUM;9;.
CP97302;970823;1;LIMNHOFF;7;.
CP97302;970823;1;MONOXXSP;103;.
CP97302;970823;1;POLYPSPP;39;.
CP97302;970823;1;RANGCUNE;1;.
CP97302;970823;1;SPIOPETT;31;.
CP97302;970823;1;TUBIHETE;8;.
CP97302;970823;1;XXXXCHIR;1;.
CP97302;970823;1;XXXXDIPT;1;.
CP97302;970823;2;CHIR1SPP;8;.
CP97302;970823;2;CRYPXXSP;1;.
CP97302;970823;2;CYATPOLI;4;.
CP97302;970823;2;EDOTTRIL;1;.
CP97302;970823;2;LEPTPLUM;3;.
CP97302;970823;2;MACOTENT;1;.
CP97302;970823;2;MONORUBR;123;.
CP97302;970823;2;MONOTUBE;1;.
CP97302;970823;2;POLYPSPP;18;.
CP97302;970823;2;SPIOPETT;28;.
CP97302;970823;2;TUBIHETE;15;.
CP97302;970823;2;XXXXCHIR;3;.
CP97303;970822;1;CHIR1SPP;7;.
CP97303;970822;1;CLINPING;1;.
CP97303;970822;1;COELXSPP;33;.
CP97303;970822;1;MEDIAMBI;2;.
CP97303;970822;1;MEDIXSPP;1;1
CP97303;970822;1;RANGCUNE;1;.
CP97303;970822;1;TANYXXSP;1;.
CP97303;970822;1;TUBIHETE;4;.
CP97303;970822;1;XXXXDIPT;2;.
CP97303;970822;2;CHIR1SPP;3;.
CP97303;970822;2;COELXSPP;13;.
CP97304;970823;1;AMERXSPP;2;.
CP97304;970823;1;CYATPOLI;4;.
CP97304;970823;1;LIMNHOFF;7;.
CP97304;970823;1;MONOXXSP;11;.
CP97304;970823;1;SPIOPETT;28;.
CP97304;970823;1;TUBIHETE;8;.
CP97304;970823;2;CRYPXXSP;2;.
CP97304;970823;2;CYATPOLI;3;.
CP97304;970823;2;MEDIXSPP;1;.
CP97304;970823;2;MONORUBR;14;.
CP97304;970823;2;POLYTRIT;1;.
CP97304;970823;2;SPIOPETT;26;.
CP97304;970823;2;TUBIHETE;38;.
CP97304;970823;2;XXXXDIPT;2;.
CP97305;970822;1;COELXSPP;8;.
CP97305;970822;1;MACOBALT;4;.
CP97305;970822;1;MEDIAMBI;4;.
CP97305;970822;1;MEDIXSPP;25;1
CP97305;970822;1;RANGCUNE;2;.
CP97305;970822;1;TUBIHETE;12;.
CP97305;970822;2;COELXSPP;12;.
CP97305;970822;2;MACOBALT;4;.
CP97305;970822;2;MACOTENT;1;.
CP97305;970822;2;MEDIAMBI;1;.
CP97305;970822;2;MEDIXSPP;43;1
CP97305;970822;2;TUBIHETE;42;.
CP97305;970822;2;XXXXCHIR;2;.
CP97305;970822;2;XXXXHARP;2;2
CP97306;970820;1;CHIR1SPP;128;.
CP97306;970820;1;COELXSPP;35;.
CP97306;970820;1;TUBIHETE;29;.
CP97306;970820;1;XXXXCHIR;2;.
CP97306;970820;2;CHIR1SPP;111;.
CP97306;970820;2;COELXSPP;21;.
CP97306;970820;2;PARALONG;2;.
CP97306;970820;2;TUBIHETE;16;.
CP97306;970820;2;XXXXCHIR;4;.
CP97306;970820;2;XXXXNEMA;5;2
CP97307;970822;1;COELXSPP;2;.
CP97307;970822;1;MEDIAMBI;2;.
CP97307;970822;1;MEDIXSPP;44;1
CP97307;970822;1;ODOSXSPP;1;.
CP97307;970822;1;TELLXSPP;1;.
CP97307;970822;1;TUBIHETE;7;.
CP97307;970822;1;XXXXDIPT;1;.
CP97307;970822;2;COELXSPP;1;.
CP97307;970822;2;MACOBALT;1;.
CP97307;970822;2;MACOTENT;1;.
CP97307;970822;2;MEDIXSPP;14;.
CP97307;970822;2;TUBIHETE;8;.
CP97308;970820;1;CHIR1SPP;10;.
CP97308;970820;1;MEDIXSPP;1;.
CP97308;970820;1;RANGCUNE;1;.
CP97308;970820;1;TUBIHETE;2;.
CP97308;970820;1;XXXXCAPR;1;.
CP97308;970820;2;CHIR1SPP;17;.
CP97308;970820;2;COELXSPP;2;.
CP97308;970820;2;PROCBELL;1;.
CP97308;970820;2;RANGCUNE;5;.
CP97308;970820;2;TUBIHETE;7;.
CP97309;970822;1;CLADXXSP;1;.
CP97309;970822;1;CORBFLUM;10;.
CP97309;970822;1;CRYPXXSP;2;.
CP97309;970822;1;CYATPOLI;4;.
CP97309;970822;1;GAMMXSPP;1;.
CP97309;970822;1;POLYHALT;13;.
CP97309;970822;1;SPIOPETT;1;.
CP97309;970822;1;XXXXCHIR;1;.
CP97309;970822;1;XXXXTUBI;10;.
CP97309;970822;2;AULOPIGU;2;.
CP97309;970822;2;CORBFLUM;10;.
CP97309;970822;2;CRYPXXSP;4;.
CP97309;970822;2;CYATPOLI;9;.
CP97309;970822;2;EDOTTRIL;1;.
